policy,seed,episode,eval_seed,steps,reward_total,fill_rate,backorder_rate,order_level_ret_mean,flow_fill_rate,flow_backorder_rate,terminal_rolling_fill_rate_4w,terminal_rolling_backorder_rate_4w,pct_steps_S1,pct_steps_S2,pct_steps_S3,op10_multiplier_step_mean,op12_multiplier_step_mean,op10_multiplier_step_p95,op12_multiplier_step_p95,pct_steps_op10_multiplier_ge_190,pct_steps_op12_multiplier_ge_190,pct_steps_both_downstream_ge_190,assembly_hours_total,assembly_cost_index,ret_garrido2024_raw_total,ret_garrido2024_train_total,ret_garrido2024_sigmoid_total,ret_garrido2024_sigmoid_mean,terminal_zeta_avg,terminal_epsilon_avg,terminal_phi_avg,terminal_tau_avg,terminal_kappa_dot,order_ret_excel,order_ret_thesis,order_ret_continuous,order_fill_rate,order_fill_rate_on_time,order_lost_orders,order_lost_rate,order_backorder_qty_final,order_service_loss_auc_ration_hours,order_service_loss_auc_per_order,order_ttr_mean,order_ttr_p95,order_backlog_age_mean,order_backlog_age_max,order_ctj_p50,order_ctj_p90,order_ctj_p99,order_rpj_p50,order_rpj_p90,order_rpj_p99,order_dpj_p99,order_delivered_rations,order_demanded_rations,order_flow_fill_rate,order_shift_hours,order_surge_hours,order_strategic_buffer_units,order_unit_surge_hours_per_ration,order_unit_buffer_units_per_ration,order_ret_excel_cvar05,order_ret_excel_p05,order_ret_excel_p10,order_ret_excel_p25,order_ret_excel_p50,order_ret_excel_p75,order_ret_excel_p90,order_ret_excel_p95,order_ret_excel_rolling_4w_mean,order_ret_excel_rolling_4w_min,order_ret_excel_rolling_4w_final,order_ration_ret_excel,order_excel_case_pct_fill_rate,order_excel_case_pct_autotomy,order_excel_case_pct_recovery,order_excel_case_pct_risk_no_recovery,order_excel_case_pct_unfulfilled,order_apj_p50,order_apj_p90,order_apj_p99,order_apj_positive_p50,order_apj_positive_p90,order_apj_positive_p99
ppo,5,7,50011,104,-10.05027247607354,0.0044378698224851,0.9955621301775148,0.0057679926415013,0.9804073235061196,0.0195926764938805,1.0,0.0,44.23076923076923,32.69230769230769,23.076923076923077,1.1619578156566537,1.3069867042269414,2.0,1.867961412668228,10.576923076923077,3.8461538461538463,2.8846153846153846,10416.0,0.5961538461538461,5679.716098752868,5032.921163967999,99.90467470351985,0.9606218721492292,236708.6357692308,4334.241346153846,6518.4119569528175,1.2210990301908229,0.3560519114097928,0.0059871836220905,0.0059871836220905,0.2515338445280228,0.0046728971962616,0.0,0.0,0.0,0.0,51085602.57234364,79572.58967654772,89.28080324671801,144.0,28.799999999999272,52.79999999999927,54.0,54.0,1077.6742466662931,74.01953062449684,122.49025238160904,256.074769509916,1077.6742466662931,1732071.19,1740455.51,0.9951826863991484,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,5,8,50012,104,-13.411758435911842,0.0029542097488921,0.9970457902511078,0.0056614173580284,0.9699240319786722,0.0300759680213278,1.0,0.0,43.26923076923077,33.65384615384615,23.076923076923077,1.1518348189643943,1.475441504816095,1.933811492472887,1.9102176666259765,6.730769230769231,5.769230769230769,2.8846153846153846,10472.0,0.5993589743589743,2500.3588408231867,2278.7059143594006,95.00602225774595,0.9135194447860188,314684.77932692313,7939.152307692308,5140.887262044958,1.317778215549913,0.4648857458288781,0.0059212556768075,0.0059212556768075,0.2496626430974181,0.0031152647975077,0.0,0.0,0.0,0.0,74459088.82817648,115979.88914046182,95.4497327214261,152.12065392054137,18.799999999999272,30.799999999999272,54.0,54.0,1581.7772337646643,74.59894735859143,126.0,446.69430426349754,1581.7772337646643,1750994.91,1756241.79,0.9970124387029874,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,5,9,50013,104,-20.567983125425403,0.0029585798816568,0.9970414201183432,0.0054993180584959,0.951908079331443,0.048091920668557,1.0,0.0,49.03846153846154,36.53846153846154,14.423076923076923,1.0817523111875813,1.236506184625726,1.8571058243513103,1.7286916032433508,2.8846153846153846,2.8846153846153846,0.0,9632.0,0.5512820512820513,2635.888183619406,2329.7465542499053,96.34606338589298,0.9264044556335864,227084.19480769208,7197.250576923077,4464.023948105625,1.2458176653204294,0.3437825631281646,0.0057103046304771,0.0057103046304771,0.2425405827560266,0.0031152647975077,0.0,0.0,0.0,0.0,84996758.81993645,132393.70532700382,99.20073492409378,180.0,24.799999999999272,36.79999999999927,54.0,54.0,1319.0764676121012,77.72418581564853,130.89818947829826,359.9900928480481,1319.0764676121012,1744025.96,1749049.52,0.9971278343222666,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,5,10,50014,104,-20.999032675284106,0.0044313146233382,0.9955686853766618,0.0056187550818921,0.9486486612658078,0.0513513387341922,1.0,0.0,50.0,35.57692307692308,14.423076923076923,1.070536562178929,1.412110951424648,1.8993798501789565,1.8841623708605768,5.769230769230769,3.8461538461538463,0.0,9576.0,0.5480769230769231,2993.1482921550205,2704.5652765015416,96.95920992495796,0.9323000954322882,287721.6373076922,6171.27326923077,3502.622916407946,1.2026306036239645,0.4235232374426696,0.0058342421483274,0.0058342421483274,0.2447599235775359,0.0046728971962616,0.0,0.0,0.0,0.0,85373475.33590087,132980.49117741568,95.41586712970916,179.8943354727021,29.799999999999272,53.79999999999927,54.0,54.0,1104.1400453224735,74.388964747719,127.0,339.43660138849873,1104.1400453224735,1746202.34,1754143.1,0.995473140133208,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,5,11,50015,104,-17.77387403860693,0.0029542097488921,0.9970457902511078,0.0054404511853804,0.9592694379670844,0.0407305620329155,1.0,0.0,41.34615384615385,36.53846153846154,22.115384615384617,1.16004264969916,1.3211730304532323,1.9241903081536291,1.8082157880067824,6.730769230769231,2.8846153846153846,0.9615384615384616,10528.0,0.6025641025641025,2504.05083144558,2200.4679819884973,95.49370568983024,0.91820870855606,233876.75721153844,7901.026923076924,4970.989390494167,1.2320566351182227,0.3557878854136405,0.0056566984611694,0.0056566984611694,0.2420868008285439,0.0031152647975077,0.0,0.0,0.0,0.0,91160579.2820328,141994.67177886728,104.47835654837206,258.7999999999993,20.799999999999272,32.79999999999927,54.0,54.0,1706.3504211331524,76.4427672719894,146.70028322364533,412.90567982274456,1706.3504211331524,1763911.84,1768916.84,0.9971705849100287,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,5,12,50016,104,-14.848552423320164,0.0029542097488921,0.9970457902511078,0.0056955800598192,0.968473765353587,0.031526234646413,1.0,0.0,49.03846153846154,25.96153846153846,25.0,1.11103592461978,1.386674221479692,1.8926449865102768,1.862434461712837,4.807692307692308,3.8461538461538463,0.0,10248.0,0.5865384615384616,4802.184606914503,4349.995401373933,98.91809640784224,0.9511355423830984,289797.33673076925,4785.078846153846,5355.687614743884,1.1858331631088044,0.4263364383430643,0.0059239026739284,0.0059239026739284,0.249439996926424,0.0031152647975077,0.0,0.0,0.0,0.0,32955518.093436707,51332.58270005717,90.24399381572616,151.0,18.799999999999272,30.799999999999272,54.0,54.0,509.6653973419195,74.45505376236724,126.0,193.53598071087436,509.6653973419195,1746791.86,1756091.9,0.9947041268170532,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,6,1,50006,104,-21.097500504554027,0.0029542097488921,0.9970457902511078,0.0056192034322357,0.9556196852004896,0.0443803147995104,1.0,0.0,4.8076923076923075,51.92307692307692,43.26923076923077,1.095972147429935,1.4504478849613895,1.573097152262926,1.9204956747591493,0.9615384615384616,5.769230769230769,0.0,13888.0,0.7948717948717948,3152.8461075741866,2846.479164488748,97.14113579033696,0.934049382599394,322543.74750000006,7727.030288461539,11570.9727661068,1.242820155892837,0.4868471032857522,0.0058367604601429,0.0058367604601429,0.2456085203726254,0.0031152647975077,0.0,0.0,0.0,0.0,85883388.90674116,133774.74907592082,93.95797129000012,170.73777949156624,26.799999999999272,38.79999999999927,54.0,54.0,1415.2963676774584,74.83659499742316,127.0,306.72576734286986,1415.2963676774584,1760247.27,1765345.2300000002,0.9971122022404648,0.0,0.0,0.0,0.0,0.0,0.0021350886273244,0.0028735632183908,0.0039370078740157,0.0049907057227021,0.0066812232707436,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.0057896472986862,0.0022946413534182,0.0061444282836273,0.0057143699684582,0.0,0.0,99.68847352024922,0.0,0.3115264797507788,0.0,0.0,0.0,0.0,0.0,0.0
ppo,6,2,50007,104,-19.24060002939168,0.0044313146233382,0.9955686853766618,0.0056302056260497,0.9628662295495236,0.0371337704504765,1.0,0.0,5.769230769230769,22.115384615384617,72.11538461538461,1.1438470006956218,1.4424646907092,1.7199647098779678,1.914171810448169,1.9230769230769231,5.769230769230769,0.9615384615384616,15512.0,0.8878205128205128,4515.487632217621,4228.99849664468,98.79420808549904,0.949944308514414,449317.3383653843,5880.520961538462,13711.238818960604,1.1950846702822495,0.6579132881368469,0.0058647649528473,0.0058647649528473,0.2474305186979279,0.0046728971962616,0.0,0.0,0.0,0.0,65619958.278122,102211.77301888162,95.41986534878023,195.0,29.799999999999272,53.79999999999927,54.0,54.0,911.1888428715664,74.47572853924066,126.0,330.57246950375657,911.1888428715664,1753509.8099999994,1760821.6599999997,0.9958474783868798,0.0,0.0,0.0,0.0,0.0,0.0016640924249671,0.0024974710818264,0.0039641363609875,0.0051546391752577,0.0067089475026734,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.0058285226437411,0.0013561825695997,0.0050829669849149,0.0057570926441742,0.0,0.0,99.53271028037383,0.0,0.4672897196261682,0.0,0.0,0.0,0.0,0.0,0.0
ppo,6,3,50008,104,-15.401222618188774,0.0029542097488921,0.9970457902511078,0.0055836435808419,0.965443596345721,0.034556403654279,1.0,0.0,31.73076923076923,44.23076923076923,24.03846153846154,1.0992487280522114,1.1341351547833676,1.7018267698585985,1.796809584647417,1.9230769230769231,3.8461538461538463,1.9230769230769231,11200.0,0.6410256410256411,3332.7241571682375,3017.258277231879,97.50650929276804,0.9375625893535388,283485.09615384607,6878.441057692307,7812.567112641651,1.23537101983205,0.4243091977389343,0.0058323433534621,0.0058323433534621,0.2466946577638016,0.0031152647975077,0.0,0.0,0.0,0.0,64499789.09450958,100466.96120640122,94.40534392340685,168.0,23.799999999999272,35.79999999999927,54.0,54.0,1390.6194411384258,75.62037350076662,127.94909979387558,333.35231680136053,1390.6194411384258,1753428.2200000018,1759186.1400000018,0.9967269410160314,0.0,0.0,0.0,0.0,0.0,0.0021493037227906,0.0029761904761904,0.00390625,0.0050109151314158,0.006611974747717,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.0057936746510079,0.0015496360813807,0.0048074449156252,0.0057140205194368,0.0,0.0,99.68847352024922,0.0,0.3115264797507788,0.0,0.0,0.0,0.0,0.0,0.0
ppo,6,4,50009,104,-29.613167520549045,0.0029585798816568,0.9970414201183432,0.0056298958245518,0.9349194702782392,0.0650805297217609,1.0,0.0,5.769230769230769,52.88461538461539,41.34615384615385,1.0874526670847375,1.509264248691929,1.5357747279107568,1.961487369984388,0.9615384615384616,7.6923076923076925,0.9615384615384616,13720.0,0.7852564102564102,3246.7291865807747,3009.476577133638,97.3759872888898,0.9363075700854788,408176.4038461537,7275.599423076923,10292.391990431795,1.1678789874951443,0.5986952052902803,0.0058348842040829,0.0058348842040829,0.2431933734457906,0.0031152647975077,0.0,0.0,0.0,0.0,76909886.16830327,119797.33048022316,96.72630511436437,200.51835919205632,26.799999999999272,38.79999999999927,54.0,54.0,1009.8764742771328,74.0,129.32412944975658,306.99837884808494,1009.8764742771328,1751907.439999998,1756726.2899999982,0.9972569147354196,0.0,0.0,0.0,0.0,0.0,0.0017411402367708,0.0024912909098222,0.0038662545197665,0.0051017675133989,0.0067567567567567,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.0058307775984665,0.0019369339977551,0.0037172158352581,0.0057418230886865,0.0,0.0,99.68847352024922,0.0,0.3115264797507788,0.0,0.0,0.0,0.0,0.0,0.0
ppo,6,5,50010,104,-24.166479810044464,0.0029542097488921,0.9970457902511078,0.0056766905735009,0.949328851825515,0.050671148174485,1.0,0.0,0.9615384615384616,25.0,74.03846153846153,1.1352835903123308,1.5290337508687606,1.553504757583141,1.8445116147398948,0.9615384615384616,2.8846153846153846,0.9615384615384616,15904.0,0.9102564102564102,2615.0411208294995,2475.7301758793556,96.17751699618196,0.9247838172709802,468311.08375,9317.564615384616,14291.576068874332,1.2097461510410534,0.6896650619183285,0.0059200045367765,0.0059200045367765,0.2477454551783934,0.0031152647975077,0.0,0.0,0.0,0.0,128626290.50378768,200352.47742023005,99.71474111970588,172.07621454482887,21.799999999999272,33.79999999999927,54.0,54.0,2227.179796782403,74.0,126.0,653.9179029742661,2227.179796782403,1775269.2500000016,1779975.5500000017,0.9973559749177452,0.0,0.0,0.0,0.0,0.0,0.0014915312502443,0.0028571428571428,0.0039682539682539,0.0051546391752577,0.0067567567567567,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.0058366260214987,0.0007620795791247,0.0059297984929359,0.0058122536567751,0.0,0.0,99.68847352024922,0.0,0.3115264797507788,0.0,0.0,0.0,0.0,0.0,0.0
ppo,6,6,50011,104,-14.524823780556003,0.0044378698224851,0.9955621301775148,0.0057490114722302,0.9737794745871056,0.0262205254128945,1.0,0.0,1.9230769230769231,50.0,48.07692307692308,1.1548244865844026,1.3735919095163878,1.7002314299345014,1.8273015424609185,2.8846153846153846,1.9230769230769231,0.9615384615384616,14336.0,0.8205128205128205,4933.780304746673,4579.382723122229,99.3305700250502,0.955101634856252,433592.0330769231,5076.5824999999995,10778.934890681789,1.233737673618433,0.6323063583737208,0.0059692504613609,0.0059692504613609,0.2497954235021993,0.0046728971962616,0.0,0.0,0.0,0.0,61099313.28667999,95170.26991694704,89.80947008057717,144.0,28.799999999999272,52.79999999999927,54.0,54.0,1034.8330467846972,74.06003229783619,122.46559546186472,259.3783621775747,1034.8330467846972,1758694.5900000012,1765984.6400000013,0.9958719629633924,0.0,0.0,0.0,0.0,0.0,0.0023162503659821,0.0033770085838844,0.0040617708015142,0.0051546391752577,0.0067512797994635,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.0059286116442645,0.0017588702438635,0.0049805382924427,0.0058479245062676,0.0,0.0,99.53271028037383,0.0,0.4672897196261682,0.0,0.0,0.0,0.0,0.0,0.0
ppo,6,7,50012,104,-21.858518848300314,0.0029542097488921,0.9970457902511078,0.0057187663936591,0.9532416332582324,0.0467583667417677,1.0,0.0,0.0,18.26923076923077,81.73076923076923,1.1748322105357567,1.4638709327600037,1.674033910036087,1.801191860437393,2.8846153846153846,2.8846153846153846,1.9230769230769231,16408.0,0.939102564102564,2934.0522598304306,2742.8299628792824,96.50557248792023,0.927938196999233,457604.9752884615,8576.551442307695,15455.406697101516,1.4096655415815496,0.6765996272848067,0.0059771219754151,0.0059771219754151,0.2481172772773123,0.0031152647975077,0.0,0.0,0.0,0.0,99789537.05318125,155435.4159706873,93.25191633925608,173.80522660997667,18.799999999999272,30.799999999999272,54.0,54.0,1533.6934488660545,73.4975940054428,126.0,326.7671549605145,1533.6934488660545,1749657.89,1754694.65,0.997129551856786,0.0,0.0,0.0,0.0,0.0,0.0018123401554264,0.0028735632183908,0.0039682539682539,0.0052083333333333,0.0068029437802137,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.0059125746969581,0.0016618765684128,0.0060078357596726,0.0058885406469533,0.0,0.0,99.68847352024922,0.0,0.3115264797507788,0.0,0.0,0.0,0.0,0.0,0.0
ppo,6,8,50013,104,-33.340052736738,0.0029585798816568,0.9970414201183432,0.0054983432763715,0.9256131640816004,0.0743868359183995,1.0,0.0,2.8846153846153846,48.07692307692308,49.03846153846154,1.1038689135949915,1.4761728739562945,1.7003430634737011,1.8444817081093785,1.9230769230769231,4.807692307692308,1.9230769230769231,14336.0,0.8205128205128205,1943.8810970645668,1824.5468005516584,94.08535887469723,0.904666912256704,438116.139326923,11392.841634615386,10927.38377025568,1.246263746278409,0.6467223555809382,0.005711271330389,0.005711271330389,0.2381855433343022,0.0031152647975077,0.0,0.0,0.0,0.0,138362697.43849412,215518.22030918088,99.4416651138177,214.60958147193944,24.799999999999272,36.79999999999927,54.0,54.0,1486.8980587693586,75.64051899208425,145.0,316.8119343671035,1486.8980587693586,1750006.2900000007,1755556.4900000007,0.996838495353687,0.0,0.0,0.0,0.0,0.0,0.0016918644392219,0.0023279759437729,0.0034197374636752,0.004416961130742,0.0066102137672049,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.0056617185773926,0.0014199536447908,0.0058131310748474,0.0055954335769656,0.0,0.0,99.68847352024922,0.0,0.3115264797507788,0.0,0.0,0.0,0.0,0.0,0.0
ppo,6,9,50014,104,-23.697985152341253,0.0044313146233382,0.9955686853766618,0.0056536280485612,0.9506652109804072,0.0493347890195926,1.0,0.0,3.8461538461538463,25.96153846153846,70.1923076923077,1.13325341053916,1.444591957475775,1.5901601031422612,1.8092956006526943,2.8846153846153846,3.8461538461538463,1.9230769230769231,15512.0,0.8878205128205128,3782.547799699924,3507.8324142431047,98.11262944570475,0.9433906677471612,406467.3698076922,6788.104711538463,13776.729899003569,1.2083248226311625,0.6021307474780033,0.0058722656319825,0.0058722656319825,0.2454009587487915,0.0046728971962616,0.0,0.0,0.0,0.0,95013204.81128344,147995.6461234945,93.60768753380717,180.69144003155043,29.799999999999272,53.79999999999927,54.0,54.0,1171.097907128246,74.14889214605728,126.30693799070832,283.19088514478904,1171.097907128246,1778633.4000000018,1786037.4000000018,0.995854510101524,0.0,0.0,0.0,0.0,0.0,0.0019491401619677,0.0027624309392265,0.0039370078740157,0.0051194586339893,0.0067297532523429,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.0058366285504489,0.002685539984986,0.00566568241485,0.0057738535805163,0.0,0.0,99.53271028037383,0.0,0.4672897196261682,0.0,0.0,0.0,0.0,0.0,0.0
ppo,6,10,50015,104,-15.323851193956386,0.0029542097488921,0.9970457902511078,0.0056125203616702,0.9650985404928792,0.0349014595071207,1.0,0.0,14.423076923076923,57.69230769230769,27.884615384615383,1.068426826162837,1.2579762345323195,1.8100159436464307,1.8637186385691165,4.807692307692308,3.8461538461538463,1.9230769230769231,12432.0,0.7115384615384616,2834.728978131539,2467.6311782138523,96.58713125842392,0.9287224159463836,256805.5771153846,7554.333653846154,7806.090971196469,1.2362685096072992,0.3928966337894355,0.0058265588947994,0.0058265588947994,0.2452434648747956,0.0031152647975077,0.0,0.0,0.0,0.0,79805708.07779463,124307.95650746826,98.02506389074333,234.0,20.799999999999272,32.79999999999927,54.0,54.0,1652.4141059351955,73.67571313975077,144.0,309.0,1652.4141059351955,1740594.8800000004,1745929.0000000005,0.9969448242167922,0.0,0.0,0.0,0.0,0.0,0.0016650618812303,0.0021367521367521,0.0034707683173637,0.0051068305481029,0.0067864969159047,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.0058054931245905,0.0019408609908414,0.0051627151317647,0.0057059469800459,0.0,0.0,99.68847352024922,0.0,0.3115264797507788,0.0,0.0,0.0,0.0,0.0,0.0
ppo,6,11,50016,104,-15.02687251705151,0.0029542097488921,0.9970457902511078,0.0058015586828589,0.9706267960765556,0.0293732039234443,1.0,0.0,4.8076923076923075,57.69230769230769,37.5,1.1676921776603335,1.3297528709786444,1.815686408430338,1.867111190408468,2.8846153846153846,3.8461538461538463,1.9230769230769231,13552.0,0.7756410256410257,5907.781097178424,5464.003824968028,99.84579598024796,0.9600557305793074,413352.57259615394,4395.290000000001,9612.727643493168,1.2037321744687863,0.6016983524587561,0.0060298606684798,0.0060298606684798,0.2515689717806049,0.0031152647975077,0.0,0.0,0.0,0.0,32238556.724316504,50215.8204428606,89.03159579992624,144.0,18.799999999999272,30.799999999999272,54.0,54.0,503.3800901263333,73.08509732946186,125.76442469754716,234.0,503.3800901263333,1747201.4500000002,1751866.9,0.9973368695989404,0.0,0.0,0.0,0.0,0.0,0.0024592737987903,0.0034722222222222,0.0039682539682539,0.0052083333333333,0.0068413400032299,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.0060429511370757,0.0025144412386023,0.0048267624826686,0.0059040233812945,0.0,0.0,99.68847352024922,0.0,0.3115264797507788,0.0,0.0,0.0,0.0,0.0,0.0
ppo,6,12,50017,104,-17.558646702867875,0.0029542097488921,0.9970457902511078,0.0056857544701832,0.9634862205408192,0.0365137794591809,1.0,0.0,6.730769230769231,42.30769230769231,50.96153846153846,1.1214819117449224,1.374834948147719,1.7402624920010563,1.9075534641742704,1.9230769230769231,5.769230769230769,0.9615384615384616,14224.0,0.8141025641025641,4070.485290172371,3727.172551031324,98.44386625777588,0.9465756370939988,370722.5900961537,6237.841538461537,11900.202706776648,1.2225900730719557,0.5501090794301072,0.0058856132128364,0.0058856132128364,0.2475509015631473,0.0031152647975077,0.0,0.0,0.0,0.0,80507619.0861787,125401.27583516932,95.1924135709121,168.12538400516792,19.799999999999272,31.799999999999272,54.0,54.0,1199.3323452321524,73.68403111852422,127.0,331.82729502613597,1199.3323452321524,1748016.9900000002,1753780.51,0.9967136594533144,0.0,0.0,0.0,0.0,0.0,0.0018135785630659,0.0029585798816568,0.0039370078740157,0.0051446612917754,0.0067857308077475,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.0058386420404009,0.0022545146392018,0.0059531163463707,0.0057663478403296,0.0,0.0,99.68847352024922,0.0,0.3115264797507788,0.0,0.0,0.0,0.0,0.0,0.0
ppo,7,1,50007,104,-21.46098517381978,0.0044313146233382,0.9955686853766618,0.0056148924055182,0.9519536906790004,0.0480463093209996,1.0,0.0,36.53846153846154,40.38461538461539,23.076923076923077,1.2409763077470974,1.2983252473641187,1.7508112870156765,1.7367444172501565,3.8461538461538463,1.9230769230769231,1.9230769230769231,10864.0,0.6217948717948718,3709.656878536416,3413.0029606304984,98.2894159422512,0.9450905379062616,358783.0931730769,5875.288076923078,5358.979328430786,1.179508201446697,0.5219808260789828,0.0058476723684113,0.0058476723684113,0.2452494736118927,0.0046728971962616,0.0,0.0,0.0,0.0,70704525.5546424,110131.65974243364,94.70203051562969,186.94687490515616,29.799999999999272,53.79999999999927,54.0,54.0,871.6067563550914,74.17641049323174,127.38020417676488,280.39863868479665,871.6067563550914,1751918.9499999988,1760203.629999999,0.9952933400097578,0.0,0.0,0.0,0.0,0.0,0.0018671483805031,0.0025641025641025,0.0039239134191556,0.0051200462445642,0.0067406436487519,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.0058024317004115,0.0013498052387743,0.0052723174366646,0.0057309616437805,0.0,0.0,99.53271028037383,0.0,0.4672897196261682,0.0,0.0,0.0,0.0,0.0,0.0
ppo,7,2,50008,104,-16.17787293471714,0.0029542097488921,0.9970457902511078,0.0057476717845878,0.9638399414906936,0.0361600585093063,1.0,0.0,40.38461538461539,31.73076923076923,27.884615384615383,1.2119771053459352,1.2327015234981304,1.8237163856625551,1.763956254720687,3.8461538461538463,3.8461538461538463,0.9615384615384616,10920.0,0.625,3490.672521448588,3162.0618961417226,97.88843260549832,0.9412349288990222,303931.2972115381,6524.736634615385,6341.69078795328,1.210425222696789,0.4502380626853302,0.0060037850976446,0.0060037850976446,0.2515676746899184,0.0031152647975077,0.0,0.0,0.0,0.0,60960550.547407314,94954.12857851609,89.94152682940364,130.84359118244174,23.799999999999272,35.79999999999927,54.0,54.0,1316.4711918148978,74.62869875580463,121.42915371665184,301.4835505248202,1316.4711918148978,1749255.95,1754743.43,0.9968727735883304,0.0,0.0,0.0,0.0,0.0,0.0023880171954842,0.0037194848692525,0.0041132776598647,0.0052083333333333,0.0066998354297462,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.005944702838867,0.0016184731193784,0.0061457031094587,0.0058804528619733,0.0,0.0,99.68847352024922,0.0,0.3115264797507788,0.0,0.0,0.0,0.0,0.0,0.0
ppo,7,3,50009,104,-13.018254965638592,0.0029585798816568,0.9970414201183432,0.0055951159227226,0.9710453606737272,0.0289546393262727,1.0,0.0,45.19230769230769,39.42307692307692,15.384615384615383,1.2160496773520628,1.2354667771321075,1.696187065541744,1.739022108912468,2.8846153846153846,0.9615384615384616,0.0,9912.0,0.5673076923076923,3996.411861009218,3601.3708767895746,98.32358339598838,0.9454190711152728,311346.4652884613,4999.852884615385,3755.765073110878,1.2360406868511842,0.4542997096066039,0.0057933285771525,0.0057933285771525,0.2455987283230678,0.0031152647975077,0.0,0.0,0.0,0.0,63794637.98951861,99368.59499925016,96.05115323991424,170.0,26.799999999999272,38.79999999999927,54.0,54.0,1101.3597113383737,75.78961745458764,127.0,342.0,1101.3597113383737,1730237.0699999996,1735215.8399999996,0.997130748875598,0.0,0.0,0.0,0.0,0.0,0.0018828699398253,0.0028735632183908,0.0039370078740157,0.0050699352556107,0.0065972097075116,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.005768258682332,0.0020069367068127,0.0054268348904318,0.0057116537446404,0.0,0.0,99.68847352024922,0.0,0.3115264797507788,0.0,0.0,0.0,0.0,0.0,0.0
ppo,7,4,50010,104,-22.3174318779206,0.0029542097488921,0.9970457902511078,0.0054718806240721,0.9486906711797876,0.0513093288202123,1.0,0.0,43.26923076923077,31.73076923076923,25.0,1.208914274510999,1.267426893974726,1.7472767680883403,1.7511446610093115,3.8461538461538463,0.0,0.0,10584.0,0.6057692307692307,2536.3714491690257,2309.2012540046167,96.2134758323334,0.925129575310898,303592.10980769224,8276.212307692309,5929.0282341192005,1.2138489804194086,0.4509510883724597,0.0057042267292332,0.0057042267292332,0.2418302641000727,0.0031152647975077,0.0,0.0,0.0,0.0,109841082.9175701,171092.0294666201,103.12173130062725,175.0,21.799999999999272,33.79999999999927,54.0,54.0,1928.843349583364,77.5961815133087,129.0,553.3413199540005,1928.843349583364,1767418.850000001,1775779.6700000009,0.9952917469766956,0.0,0.0,0.0,0.0,0.0,0.0015623061870902,0.0027777777777777,0.0038699690402476,0.0041666666666666,0.0064436160420373,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.0056173782942878,0.000839285114328,0.0061011199463855,0.0055768227496995,0.0,0.0,99.68847352024922,0.0,0.3115264797507788,0.0,0.0,0.0,0.0,0.0,0.0
ppo,7,5,50011,104,-12.303877123288435,0.0044378698224851,0.9955621301775148,0.0057943876904352,0.9733958248924848,0.0266041751075152,1.0,0.0,42.30769230769231,36.53846153846154,21.153846153846153,1.248124024624793,1.2514697122387588,1.9900805607438088,1.7559725657105445,7.6923076923076925,0.9615384615384616,0.9615384615384616,10416.0,0.5961538461538461,4897.049101922938,4482.80722733853,99.452904540058,0.9562779282697886,342304.9269230769,4460.21826923077,4502.906370448961,1.2016989277503092,0.4964730232688631,0.0060188470907061,0.0060188470907061,0.2515254913482111,0.0046728971962616,0.0,0.0,0.0,0.0,58988424.5919672,91882.28129589908,89.12366462463139,152.0,28.799999999999272,52.79999999999927,54.0,54.0,913.9921974346915,73.37066796869476,122.39999999999964,235.98117900271384,913.9921974346915,1745055.2499999988,1752280.179999999,0.9958768408828318,0.0,0.0,0.0,0.0,0.0,0.002284998998872,0.0032246696600082,0.0040713699949356,0.0052083333333333,0.0068043814237641,0.0069444444444444,0.0069444444444444,0.0069444444444444,0.0059724327622247,0.0018950752842431,0.0054216082108257,0.0059075097593899,0.0,0.0,99.53271028037383,0.0,0.4672897196261682,0.0,0.0,0.0,0.0,0.0,0.0
