tape_id,family,seed,allocation_a,service_rule,n_orders,n_served,n_lost,n_late,ret_excel,ret_excel_visible,ret_excel_visible_clipped_0_1,ret_excel_full_ledger,ret_excel_contract_version,ret_excel_visible_n,ret_excel_omitted_n,ret_thesis,ret_continuous,ret_excel_cvar05,ret_excel_cvar10,ret_excel_p05,ret_excel_p10,ret_excel_p25,ret_excel_p50,ret_excel_p75,ret_excel_p90,ret_excel_p95,ret_excel_rolling_4w_mean,ret_excel_rolling_4w_min,ret_excel_rolling_4w_final,ret_excel_risk_conditional,ret_excel_risk_conditional_n,ration_ret_excel,excel_case_pct_fill_rate,excel_case_pct_autotomy,excel_case_pct_recovery,excel_case_pct_risk_no_recovery,excel_case_pct_unfulfilled,fill_rate,fill_rate_on_time,lost_orders,lost_rate,backorder_qty_final,service_loss_auc_ration_hours,service_loss_auc_per_order,rpj_mean,rpj_p95,ttr_mean,ttr_p95,backlog_age_mean,backlog_age_max,apj_p50,apj_p90,apj_p99,apj_positive_p50,apj_positive_p90,apj_positive_p99,ctj_p50,ctj_p90,ctj_p99,rpj_p50,rpj_p90,rpj_p99,dpj_p99,delivered_rations,demanded_rations,flow_fill_rate,backlog_auc,risk_sha256,demand_sha256,mass_residual,allocation_live_epochs,allocation_moot_epochs,dispatch_a,dispatch_b
dra1-cal-r22_localized-830028,r22_localized,830028,0.5,FIFO_PARTIAL,623.0,501.0,63.0,501.0,0.442295133965763,0.442295133965763,0.4422951339657624,0.24510479493984036,ret_excel_visible_v1,501.0,122.0,0.0004444319121824925,0.5857831681729183,0.00024666691974287386,0.00029857448928401827,0.0002937720329024677,0.000392156862745098,0.0007836990595611285,0.7329842931937173,0.7738095238095238,0.7818930041152263,0.7948717948717949,0.24510479493983972,-1.306754184027259e-15,-1.306754184027259e-15,0.0013060428362721345,212,0.2443585291196325,57.684630738522955,0.0,42.315369261477045,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,145395.0,2722674146.0,4370263.4767255215,886.2830188679245,2125.0,886.2830188679245,2125.0,3068.655737704918,10560.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,2494.0,2638.0,823.0,1755.0,2413.0,2662.0,1249288.0,1557975.0,0.8018665254577255,1906773264.0,a683da2fd9d72560ec2282e45c7346e2f5e4913480ac264aebf62bef58738909,58f99833e55cafa85cdea6bfc2211729d030d65adfb00c5193d0bb25abd64b2a,0.0,551,24,613705.0,636295.0
dra1-cal-r22_localized-830028,r22_localized,830028,0.5,R24_AGE_PARTIAL,623.0,501.0,63.0,501.0,0.442295133965763,0.442295133965763,0.4422951339657624,0.24510479493984036,ret_excel_visible_v1,501.0,122.0,0.0004444319121824925,0.5857831681729183,0.00024666691974287386,0.00029857448928401827,0.0002937720329024677,0.000392156862745098,0.0007836990595611285,0.7329842931937173,0.7738095238095238,0.7818930041152263,0.7948717948717949,0.24510479493983972,-1.306754184027259e-15,-1.306754184027259e-15,0.0013060428362721345,212,0.2443585291196325,57.684630738522955,0.0,42.315369261477045,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,145395.0,2722674146.0,4370263.4767255215,886.2830188679245,2125.0,886.2830188679245,2125.0,3068.655737704918,10560.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,2494.0,2638.0,823.0,1755.0,2413.0,2662.0,1249288.0,1557975.0,0.8018665254577255,1906773264.0,a683da2fd9d72560ec2282e45c7346e2f5e4913480ac264aebf62bef58738909,58f99833e55cafa85cdea6bfc2211729d030d65adfb00c5193d0bb25abd64b2a,0.0,551,24,613705.0,636295.0
dra1-cal-r22_localized-830028,r22_localized,830028,0.75,SPT_FULL,623.0,464.0,98.0,464.0,0.6347447485483283,0.6347447485483283,0.6390550933759146,0.3611668354163274,ret_excel_visible_v1,464.0,159.0,0.00029598044704509484,0.9235379538737449,-0.08253771630066259,0.01216766701039119,0.0033112582781456954,0.5161290322580645,0.6761904761904762,0.7151898734177216,0.7294117647058824,0.7387387387387387,0.7419354838709677,0.3517765365345085,0.0,0.5337393051696604,0.004728097910489591,39,0.3573437689307146,91.59482758620689,0.0,8.405172413793103,0.0,0.0,0.0032102728731941976,0.0,98.0,0.15730337078651685,149839.0,3849396870.0,6178807.174959872,860.3589743589744,4587.0,860.3589743589744,4587.0,8874.566037735849,17352.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,478.0,4246.0,281.0,4179.0,4597.0,5446.0,1150289.0,1557975.0,0.7383231438245158,2230713168.0,a683da2fd9d72560ec2282e45c7346e2f5e4913480ac264aebf62bef58738909,58f99833e55cafa85cdea6bfc2211729d030d65adfb00c5193d0bb25abd64b2a,0.0,227,499,700021.0,455136.0
dra1-cal-r22_localized-830028,r22_localized,830028,0.75,FIFO_PARTIAL,623.0,500.0,64.0,500.0,0.5470436293185899,0.5470436293185899,0.5470436293185902,0.32164820414159817,ret_excel_visible_v1,500.0,123.0,0.0003273023806778091,0.7015348426967326,0.00012819790984906575,0.0001446783711704544,0.00014413375612568464,0.00018846588767433095,0.0016129032258064516,0.7892561983471075,0.800718132854578,0.8034026465028355,0.8059149722735675,0.31523795266040916,0.0,0.41510252642273665,0.001332741066420099,153,0.3212630338543136,69.4,0.0,30.6,0.0,0.0,0.0032102728731941976,0.0,64.0,0.10272873194221509,143395.0,2722265922.0,4369608.221508828,1903.137254901961,4083.0,1903.137254901961,4083.0,4000.5853658536585,11496.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,4102.0,4678.0,1814.0,3829.0,4285.0,4726.0,1248235.0,1557975.0,0.8011906481169466,1904412576.0,a683da2fd9d72560ec2282e45c7346e2f5e4913480ac264aebf62bef58738909,58f99833e55cafa85cdea6bfc2211729d030d65adfb00c5193d0bb25abd64b2a,0.0,433,147,769990.0,480010.0
dra1-cal-r22_localized-830028,r22_localized,830028,0.75,R24_AGE_PARTIAL,623.0,500.0,64.0,500.0,0.5470436293185899,0.5470436293185899,0.5470436293185902,0.32164820414159817,ret_excel_visible_v1,500.0,123.0,0.0003273023806778091,0.7015348426967326,0.00012819790984906575,0.0001446783711704544,0.00014413375612568464,0.00018846588767433095,0.0016129032258064516,0.7892561983471075,0.800718132854578,0.8034026465028355,0.8059149722735675,0.31523795266040916,0.0,0.41510252642273665,0.001332741066420099,153,0.3212630338543136,69.4,0.0,30.6,0.0,0.0,0.0032102728731941976,0.0,64.0,0.10272873194221509,143395.0,2722265922.0,4369608.221508828,1903.137254901961,4083.0,1903.137254901961,4083.0,4000.5853658536585,11496.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,4102.0,4678.0,1814.0,3829.0,4285.0,4726.0,1248235.0,1557975.0,0.8011906481169466,1904412576.0,a683da2fd9d72560ec2282e45c7346e2f5e4913480ac264aebf62bef58738909,58f99833e55cafa85cdea6bfc2211729d030d65adfb00c5193d0bb25abd64b2a,0.0,433,147,769990.0,480010.0
dra1-cal-r22_localized-830029,r22_localized,830029,0.25,SPT_FULL,623.0,472.0,91.0,472.0,0.6898258539909116,0.6898258539909116,0.6898258539909116,0.39223977187000764,ret_excel_visible_v1,472.0,151.0,0.00021568974007047753,0.9368013225153342,0.00035242791426169504,0.1440477304793424,0.001358695652173913,0.5925925925925926,0.7432188065099458,0.7541666666666667,0.7605633802816901,0.7647058823529411,0.7671641791044777,0.3832840487218003,0.0,0.5418706117558182,0.004199209626997109,32,0.3884195027544184,93.22033898305085,0.0,6.779661016949152,0.0,0.0,0.0032102728731941976,0.0,91.0,0.14606741573033707,147665.0,3408356988.0,5470877.990369181,2102.75,6656.0,2102.75,6656.0,7776.635761589404,17376.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,526.0,8710.0,1532.0,4784.0,13272.0,13582.0,1171254.0,1559073.0,0.7512502621750232,2127697464.0,28de80dcca148eea46252543551e00de873036f475d935a849e084050c5efc71,cdc9c36ca8fdffce3a81ab77a6c07ea20b090719e8388d96f71010726bf9e127,0.0,214,513,515557.0,660735.0
dra1-cal-r22_localized-830029,r22_localized,830029,0.25,FIFO_PARTIAL,623.0,500.0,63.0,500.0,0.5669394813797973,0.5669394813797973,0.5669394813797972,0.34289862961764317,ret_excel_visible_v1,500.0,123.0,0.0002502463228736512,0.7286685392684124,0.00013411981428939598,0.00016002813020697296,0.00015728216420257942,0.00021043771043771043,0.003289473684210526,0.7972972972972973,0.802158273381295,0.8050847457627118,0.81,0.3379707102481922,0.0,0.28762922576432753,0.0011216076197862208,139,0.3425422644668882,72.2,0.0,27.8,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,146823.5,2710344657.0,4350472.964686998,1774.1079136690648,4019.0,1774.1079136690648,4019.0,3592.5853658536585,10944.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,4126.0,4534.0,1568.0,3704.0,4235.0,4558.0,1248068.0,1559073.0,0.800519282932871,1898550264.0,28de80dcca148eea46252543551e00de873036f475d935a849e084050c5efc71,cdc9c36ca8fdffce3a81ab77a6c07ea20b090719e8388d96f71010726bf9e127,0.0,376,194,538584.5,711415.5
dra1-cal-r22_localized-830029,r22_localized,830029,0.25,R24_AGE_PARTIAL,623.0,500.0,63.0,500.0,0.5669394813797973,0.5669394813797973,0.5669394813797972,0.34289862961764317,ret_excel_visible_v1,500.0,123.0,0.0002502463228736512,0.7286685392684124,0.00013411981428939598,0.00016002813020697296,0.00015728216420257942,0.00021043771043771043,0.003289473684210526,0.7972972972972973,0.802158273381295,0.8050847457627118,0.81,0.3379707102481922,0.0,0.28762922576432753,0.0011216076197862208,139,0.3425422644668882,72.2,0.0,27.8,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,146823.5,2710344657.0,4350472.964686998,1774.1079136690648,4019.0,1774.1079136690648,4019.0,3592.5853658536585,10944.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,4126.0,4534.0,1568.0,3704.0,4235.0,4558.0,1248068.0,1559073.0,0.800519282932871,1898550264.0,28de80dcca148eea46252543551e00de873036f475d935a849e084050c5efc71,cdc9c36ca8fdffce3a81ab77a6c07ea20b090719e8388d96f71010726bf9e127,0.0,376,194,538584.5,711415.5
dra1-cal-r22_localized-830029,r22_localized,830029,0.5,SPT_FULL,623.0,469.0,95.0,469.0,0.6634747319455214,0.6634747319455214,0.6668668622033235,0.37524953483820533,ret_excel_visible_v1,469.0,154.0,0.00023948674085578014,0.9352949567097572,-0.06581323278697077,0.0738898862289041,0.0026041666666666665,0.5548387096774193,0.716923076923077,0.7339901477832512,0.7412451361867705,0.7461706783369804,0.7494646680942184,0.3665642645253701,0.0,0.5370769225293887,0.004521219380398517,33,0.3712025330401392,92.96375266524521,0.0,7.036247334754798,0.0,0.0,0.0032102728731941976,0.0,95.0,0.15248796147672553,145941.0,3665325732.0,5883347.884430177,1926.939393939394,12696.0,1926.939393939394,12696.0,8279.688311688311,17376.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,670.0,5374.0,720.0,4184.0,14780.0,15886.0,1162583.0,1559073.0,0.7456886239451264,2182614816.0,28de80dcca148eea46252543551e00de873036f475d935a849e084050c5efc71,cdc9c36ca8fdffce3a81ab77a6c07ea20b090719e8388d96f71010726bf9e127,0.0,278,449,584021.0,583481.0
dra1-cal-r22_localized-830029,r22_localized,830029,0.5,FIFO_PARTIAL,623.0,500.0,63.0,500.0,0.5253136211159313,0.5253136211159313,0.5253136211159309,0.3123358146021048,ret_excel_visible_v1,500.0,123.0,0.00030138284568150453,0.6892809649627961,0.00024614316879730875,0.0003046397155743366,0.0003094059405940594,0.0004310344827586207,0.001440922190201729,0.7532467532467533,0.7654320987654322,0.7857142857142857,0.7878787878787878,0.31233581460210447,-1.5987211554602254e-16,-1.5987211554602254e-16,0.0011808900179847627,159,0.3113697869032121,68.2,0.0,31.8,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,146263.0,2712973636.0,4354692.834670947,945.1509433962265,2240.0,945.1509433962265,2240.0,3064.9756097560976,10008.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,2542.0,2830.0,827.0,1979.0,2531.0,2614.0,1247132.0,1559073.0,0.7999189261824173,1905561480.0,28de80dcca148eea46252543551e00de873036f475d935a849e084050c5efc71,cdc9c36ca8fdffce3a81ab77a6c07ea20b090719e8388d96f71010726bf9e127,0.0,555,14,629937.0,620063.0
dra1-cal-r22_localized-830029,r22_localized,830029,0.5,R24_AGE_PARTIAL,623.0,500.0,63.0,500.0,0.5253136211159313,0.5253136211159313,0.5253136211159309,0.3123358146021048,ret_excel_visible_v1,500.0,123.0,0.00030138284568150453,0.6892809649627961,0.00024614316879730875,0.0003046397155743366,0.0003094059405940594,0.0004310344827586207,0.001440922190201729,0.7532467532467533,0.7654320987654322,0.7857142857142857,0.7878787878787878,0.31233581460210447,-1.5987211554602254e-16,-1.5987211554602254e-16,0.0011808900179847627,159,0.3113697869032121,68.2,0.0,31.8,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,146263.0,2712973636.0,4354692.834670947,945.1509433962265,2240.0,945.1509433962265,2240.0,3064.9756097560976,10008.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,2542.0,2830.0,827.0,1979.0,2531.0,2614.0,1247132.0,1559073.0,0.7999189261824173,1905561480.0,28de80dcca148eea46252543551e00de873036f475d935a849e084050c5efc71,cdc9c36ca8fdffce3a81ab77a6c07ea20b090719e8388d96f71010726bf9e127,0.0,555,14,629937.0,620063.0
dra1-cal-r22_localized-830029,r22_localized,830029,0.75,SPT_FULL,623.0,472.0,91.0,472.0,0.6895573016629724,0.6895573016629724,0.6895573016629724,0.3921432119203716,ret_excel_visible_v1,472.0,151.0,0.0001850640186860817,0.9368373215556265,0.0005278268853762641,0.16850458153298312,0.002976190476190476,0.6666666666666667,0.7327586206896552,0.749003984063745,0.7567567567567568,0.7602523659305993,0.7616926503340757,0.38458706174640855,0.0,0.45210770658873495,0.003602965113794653,32,0.3882019596131441,93.22033898305085,0.0,6.779661016949152,0.0,0.0,0.0032102728731941976,0.0,91.0,0.14606741573033707,147799.0,3445374882.0,5530296.760834671,3049.375,13296.0,3049.375,13296.0,7691.284768211921,17184.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,478.0,10894.0,1403.0,6824.0,13700.0,14662.0,1171023.0,1559073.0,0.7511020972077639,2152596456.0,28de80dcca148eea46252543551e00de873036f475d935a849e084050c5efc71,cdc9c36ca8fdffce3a81ab77a6c07ea20b090719e8388d96f71010726bf9e127,0.0,239,488,717163.0,458779.0
dra1-cal-r22_localized-830029,r22_localized,830029,0.75,FIFO_PARTIAL,623.0,500.0,63.0,500.0,0.5841079331886522,0.5841079331886522,0.5841079331886532,0.3518108633881046,ret_excel_visible_v1,500.0,123.0,0.00019374964434971018,0.745965689281903,0.00011389936447757279,0.00013122603192888114,0.0001306506401881369,0.00018115942028985507,0.006024096385542169,0.7984293193717278,0.802158273381295,0.8051470588235294,0.8113207547169812,0.3463647854564219,0.0,0.3517981526687175,0.0009285079109989959,130,0.3512178778695592,74.0,0.0,26.0,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,146695.0,2709744772.0,4349510.06741573,2206.2923076923075,4688.0,2206.2923076923075,4688.0,3808.1951219512193,11424.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,4630.0,5086.0,1920.0,4376.0,4931.0,5254.0,1247749.0,1559073.0,0.8003146741685604,1900921032.0,28de80dcca148eea46252543551e00de873036f475d935a849e084050c5efc71,cdc9c36ca8fdffce3a81ab77a6c07ea20b090719e8388d96f71010726bf9e127,0.0,427,143,786031.0,463969.0
dra1-cal-r22_localized-830029,r22_localized,830029,0.75,R24_AGE_PARTIAL,623.0,500.0,63.0,500.0,0.5841079331886522,0.5841079331886522,0.5841079331886532,0.3518108633881046,ret_excel_visible_v1,500.0,123.0,0.00019374964434971018,0.745965689281903,0.00011389936447757279,0.00013122603192888114,0.0001306506401881369,0.00018115942028985507,0.006024096385542169,0.7984293193717278,0.802158273381295,0.8051470588235294,0.8113207547169812,0.3463647854564219,0.0,0.3517981526687175,0.0009285079109989959,130,0.3512178778695592,74.0,0.0,26.0,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,146695.0,2709744772.0,4349510.06741573,2206.2923076923075,4688.0,2206.2923076923075,4688.0,3808.1951219512193,11424.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,4630.0,5086.0,1920.0,4376.0,4931.0,5254.0,1247749.0,1559073.0,0.8003146741685604,1900921032.0,28de80dcca148eea46252543551e00de873036f475d935a849e084050c5efc71,cdc9c36ca8fdffce3a81ab77a6c07ea20b090719e8388d96f71010726bf9e127,0.0,427,143,786031.0,463969.0
dra1-cal-r22_localized-830030,r22_localized,830030,0.25,SPT_FULL,623.0,460.0,102.0,460.0,0.667919872727123,0.667919872727123,0.6679198727271227,0.3582002052223199,ret_excel_visible_v1,460.0,163.0,0.00011527191148254615,0.9330212516381876,0.0005995401983950492,0.15174738596246745,0.003355704697986577,0.6333333333333333,0.7037037037037037,0.7284345047923323,0.7390476190476191,0.744131455399061,0.745674740484429,0.3518507103253859,0.0,0.4130953180695599,0.0021761939652614015,33,0.3545324359422856,92.82608695652173,0.0,7.173913043478261,0.0,0.0,0.0032102728731941976,0.0,102.0,0.1637239165329053,149835.0,3713556754.0,5960765.2552166935,1410.7272727272727,5436.0,1410.7272727272727,5436.0,8068.269938650306,17112.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,670.0,5542.0,766.0,4308.0,5693.0,6766.0,1141014.0,1559098.0,0.7318423857897323,2208108648.0,fc5cd838123e17051b65f1f4bd27c91c04576fb6976792a0f6c182cd4fe84c32,b4215de80cc0e92a84ff1ae6f9b0c2b856f096b4f8540de4a91232714eea7120,0.0,224,503,490307.0,655642.0
dra1-cal-r22_localized-830030,r22_localized,830030,0.25,FIFO_PARTIAL,623.0,499.0,64.0,499.0,0.5495223806364977,0.5495223806364977,0.5495223806364982,0.3157548701816892,ret_excel_visible_v1,499.0,124.0,0.0002695587990814288,0.7040812813686154,0.00013760097304440805,0.0001522286194467631,0.0001457301078402798,0.00019120458891013384,0.0013054830287206266,0.7935222672064777,0.8010899182561309,0.8040885860306644,0.8080808080808081,0.3108325464596541,-1.0408340855860842e-19,0.2876992362542568,0.0011121531909121206,151,0.31563717674494823,69.73947895791584,0.0,30.260521042084168,0.0,0.0,0.0032102728731941976,0.0,64.0,0.10272873194221509,144599.0,2711819125.0,4352839.686998395,1871.2649006622516,3718.0,1871.2649006622516,3718.0,3546.0,11472.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,3934.0,4318.0,1895.0,3575.0,3893.0,4342.0,1245964.0,1559098.0,0.799156948440701,1903048920.0,fc5cd838123e17051b65f1f4bd27c91c04576fb6976792a0f6c182cd4fe84c32,b4215de80cc0e92a84ff1ae6f9b0c2b856f096b4f8540de4a91232714eea7120,0.0,411,164,514662.25,735337.75
dra1-cal-r22_localized-830030,r22_localized,830030,0.25,R24_AGE_PARTIAL,623.0,499.0,64.0,499.0,0.5495223806364977,0.5495223806364977,0.5495223806364982,0.3157548701816892,ret_excel_visible_v1,499.0,124.0,0.0002695587990814288,0.7040812813686154,0.00013760097304440805,0.0001522286194467631,0.0001457301078402798,0.00019120458891013384,0.0013054830287206266,0.7935222672064777,0.8010899182561309,0.8040885860306644,0.8080808080808081,0.3108325464596541,-1.0408340855860842e-19,0.2876992362542568,0.0011121531909121206,151,0.31563717674494823,69.73947895791584,0.0,30.260521042084168,0.0,0.0,0.0032102728731941976,0.0,64.0,0.10272873194221509,144599.0,2711819125.0,4352839.686998395,1871.2649006622516,3718.0,1871.2649006622516,3718.0,3546.0,11472.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,3934.0,4318.0,1895.0,3575.0,3893.0,4342.0,1245964.0,1559098.0,0.799156948440701,1903048920.0,fc5cd838123e17051b65f1f4bd27c91c04576fb6976792a0f6c182cd4fe84c32,b4215de80cc0e92a84ff1ae6f9b0c2b856f096b4f8540de4a91232714eea7120,0.0,411,164,514662.25,735337.75
dra1-cal-r22_localized-830030,r22_localized,830030,0.5,SPT_FULL,623.0,466.0,96.0,466.0,0.6246214000048192,0.6246214000048192,0.6246214000048192,0.34709757233635324,ret_excel_visible_v1,466.0,157.0,0.00012722873770106897,0.8801725044353576,0.00010042968631704173,0.0004022286392035863,0.00016600265604249667,0.0020408163265306124,0.6848484848484848,0.7181467181467182,0.7342799188640974,0.7459165154264973,0.75,0.3424417565307627,0.0,0.3587633277176107,0.0013666121308235505,58,0.34287426132215154,87.55364806866953,0.0,12.446351931330472,0.0,0.0,0.0032102728731941976,0.0,96.0,0.15409309791332262,150318.0,3746601276.0,6013806.221508828,2851.655172413793,9780.0,2851.655172413793,9780.0,7251.0573248407645,17112.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,2518.0,10438.0,1853.0,6869.0,12924.0,14998.0,1155845.0,1559098.0,0.7413549372778363,2216668968.0,fc5cd838123e17051b65f1f4bd27c91c04576fb6976792a0f6c182cd4fe84c32,b4215de80cc0e92a84ff1ae6f9b0c2b856f096b4f8540de4a91232714eea7120,0.0,270,457,579521.0,581247.0
dra1-cal-r22_localized-830030,r22_localized,830030,0.5,FIFO_PARTIAL,623.0,500.0,63.0,500.0,0.5306785900806862,0.5306785900806862,0.5306785900806864,0.30817064384963355,ret_excel_visible_v1,500.0,123.0,0.00025317391465072705,0.6950114364378918,0.00025318949318136865,0.00029153305518685966,0.00028951939779965256,0.0003843197540353574,0.0014367816091954023,0.7560975609756098,0.7761467889908257,0.7877094972067039,0.7928286852589641,0.3081723378141814,-1.376676550535194e-16,-1.376676550535194e-16,0.0010110727488936088,156,0.3070695287762783,68.8,0.0,31.2,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,146548.0,2724093258.0,4372541.345104334,1000.525641025641,2086.0,1000.525641025641,2086.0,3059.512195121951,10416.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,2446.0,3310.0,983.0,1895.0,2326.0,3334.0,1247349.0,1559098.0,0.8000452825928839,1903250760.0,fc5cd838123e17051b65f1f4bd27c91c04576fb6976792a0f6c182cd4fe84c32,b4215de80cc0e92a84ff1ae6f9b0c2b856f096b4f8540de4a91232714eea7120,0.0,554,19,624966.0,625034.0
dra1-cal-r22_localized-830030,r22_localized,830030,0.5,R24_AGE_PARTIAL,623.0,500.0,63.0,500.0,0.5306785900806862,0.5306785900806862,0.5306785900806864,0.30817064384963355,ret_excel_visible_v1,500.0,123.0,0.00025317391465072705,0.6950114364378918,0.00025318949318136865,0.00029153305518685966,0.00028951939779965256,0.0003843197540353574,0.0014367816091954023,0.7560975609756098,0.7761467889908257,0.7877094972067039,0.7928286852589641,0.3081723378141814,-1.376676550535194e-16,-1.376676550535194e-16,0.0010110727488936088,156,0.3070695287762783,68.8,0.0,31.2,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,146548.0,2724093258.0,4372541.345104334,1000.525641025641,2086.0,1000.525641025641,2086.0,3059.512195121951,10416.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,2446.0,3310.0,983.0,1895.0,2326.0,3334.0,1247349.0,1559098.0,0.8000452825928839,1903250760.0,fc5cd838123e17051b65f1f4bd27c91c04576fb6976792a0f6c182cd4fe84c32,b4215de80cc0e92a84ff1ae6f9b0c2b856f096b4f8540de4a91232714eea7120,0.0,554,19,624966.0,625034.0
dra1-cal-r22_localized-830030,r22_localized,830030,0.75,SPT_FULL,623.0,453.0,109.0,453.0,0.6676400672585431,0.6676400672585431,0.6677069613651723,0.36440127866416877,ret_excel_visible_v1,453.0,170.0,0.00010099373470631703,0.9418727722347351,-0.00031510351276960017,0.20837381881765615,0.003355704697986577,0.6333333333333333,0.6893939393939394,0.7276595744680852,0.7343485617597293,0.7403598971722365,0.7437810945273632,0.35884474212563383,0.0,0.34907856834388745,0.0022471105972155536,28,0.3605072372161044,93.81898454746137,0.0,6.181015452538631,0.0,0.0,0.0032102728731941976,0.0,109.0,0.17495987158908508,149833.0,3784033708.0,6073890.382022472,1047.6785714285713,3227.0,1047.6785714285713,3227.0,8138.964705882353,17232.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,478.0,3910.0,455.0,3012.0,5933.0,10366.0,1123219.0,1559098.0,0.7204287350763069,2230268856.0,fc5cd838123e17051b65f1f4bd27c91c04576fb6976792a0f6c182cd4fe84c32,b4215de80cc0e92a84ff1ae6f9b0c2b856f096b4f8540de4a91232714eea7120,0.0,227,500,701916.0,426238.0
dra1-cal-r22_localized-830030,r22_localized,830030,0.75,FIFO_PARTIAL,623.0,500.0,63.0,500.0,0.5798806064641957,0.5798806064641957,0.5798806064641958,0.3403489447399736,ret_excel_visible_v1,500.0,123.0,0.0002479840365702916,0.7427678999120746,0.00012578188305750727,0.0001584463019930335,0.00015552099533437013,0.0002416626389560174,0.0043859649122807015,0.7954545454545454,0.8020565552699228,0.8045977011494253,0.8091286307053942,0.33443969825943576,0.0,0.3521821632367218,0.0011704095059340274,132,0.33934767371072755,73.6,0.0,26.4,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,146773.0,2713997574.0,4356336.394863564,1853.628787878788,4319.0,1853.628787878788,4319.0,3991.4146341463415,11760.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,4798.0,5350.0,1703.0,4055.0,4870.0,5398.0,1247548.0,1559098.0,0.8001729204963383,1903904640.0,fc5cd838123e17051b65f1f4bd27c91c04576fb6976792a0f6c182cd4fe84c32,b4215de80cc0e92a84ff1ae6f9b0c2b856f096b4f8540de4a91232714eea7120,0.0,404,169,756257.0,493743.0
dra1-cal-r22_localized-830030,r22_localized,830030,0.75,R24_AGE_PARTIAL,623.0,500.0,63.0,500.0,0.5798806064641957,0.5798806064641957,0.5798806064641958,0.3403489447399736,ret_excel_visible_v1,500.0,123.0,0.0002479840365702916,0.7427678999120746,0.00012578188305750727,0.0001584463019930335,0.00015552099533437013,0.0002416626389560174,0.0043859649122807015,0.7954545454545454,0.8020565552699228,0.8045977011494253,0.8091286307053942,0.33443969825943576,0.0,0.3521821632367218,0.0011704095059340274,132,0.33934767371072755,73.6,0.0,26.4,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,146773.0,2713997574.0,4356336.394863564,1853.628787878788,4319.0,1853.628787878788,4319.0,3991.4146341463415,11760.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,4798.0,5350.0,1703.0,4055.0,4870.0,5398.0,1247548.0,1559098.0,0.8001729204963383,1903904640.0,fc5cd838123e17051b65f1f4bd27c91c04576fb6976792a0f6c182cd4fe84c32,b4215de80cc0e92a84ff1ae6f9b0c2b856f096b4f8540de4a91232714eea7120,0.0,404,169,756257.0,493743.0
