op3_inventory_target,op3_order_quantity,op3_review_period,op5_inventory_target,op5_capacity_posture,op7_release_period,op9_inventory_target,op9_release_period,op10_dispatch_quantity,op10_dispatch_period,op12_dispatch_quantity,op12_dispatch_period,risk_frequency_scale,risk_impact_scale,demand_level
70217.14285714286,41392.857142857145,264.0,70217.14285714286,2.428571428571429,72.0,108000.00000000001,42.85714285714286,4057.1428571428573,48.0,4628.571428571429,22.285714285714285,1.5714285714285714,1.5714285714285714,1.1785714285714286
70217.14285714286,41392.857142857145,264.0,70217.14285714286,2.428571428571429,72.0,108000.00000000001,42.85714285714286,4057.1428571428573,48.0,4628.571428571429,42.85714285714286,1.5714285714285714,1.5714285714285714,1.1785714285714286
35108.571428571435,24571.428571428572,120.0,35108.571428571435,1.0,37.714285714285715,0.0,22.285714285714285,1200.0,27.42857142857143,1771.4285714285716,22.285714285714285,1.1428571428571428,0.9285714285714286,1.0714285714285714
35108.571428571435,24571.428571428572,120.0,105325.71428571429,1.0,37.714285714285715,0.0,22.285714285714285,1200.0,27.42857142857143,1771.4285714285716,22.285714285714285,1.1428571428571428,0.9285714285714286,1.0714285714285714
35108.571428571435,24571.428571428572,120.0,105325.71428571429,2.142857142857143,37.714285714285715,0.0,22.285714285714285,1200.0,27.42857142857143,1771.4285714285716,22.285714285714285,1.1428571428571428,0.9285714285714286,1.0714285714285714
35108.571428571435,24571.428571428572,120.0,105325.71428571429,2.142857142857143,37.714285714285715,0.0,22.285714285714285,1200.0,27.42857142857143,4057.1428571428573,22.285714285714285,1.1428571428571428,0.9285714285714286,1.0714285714285714
35108.571428571435,47000.0,120.0,105325.71428571429,2.142857142857143,37.714285714285715,0.0,22.285714285714285,1200.0,27.42857142857143,4057.1428571428573,22.285714285714285,1.1428571428571428,0.9285714285714286,1.0714285714285714
35108.571428571435,47000.0,120.0,105325.71428571429,2.142857142857143,37.714285714285715,0.0,22.285714285714285,1200.0,27.42857142857143,4057.1428571428573,22.285714285714285,1.1428571428571428,0.9285714285714286,1.5
35108.571428571435,47000.0,120.0,105325.71428571429,2.142857142857143,37.714285714285715,0.0,22.285714285714285,1200.0,48.0,4057.1428571428573,22.285714285714285,1.1428571428571428,0.9285714285714286,1.5
35108.571428571435,47000.0,120.0,105325.71428571429,2.142857142857143,37.714285714285715,0.0,22.285714285714285,1200.0,48.0,4057.1428571428573,22.285714285714285,1.1428571428571428,1.7857142857142858,1.5
35108.571428571435,47000.0,264.0,105325.71428571429,2.142857142857143,37.714285714285715,0.0,22.285714285714285,1200.0,48.0,4057.1428571428573,22.285714285714285,1.1428571428571428,1.7857142857142858,1.5
35108.571428571435,47000.0,264.0,105325.71428571429,2.142857142857143,37.714285714285715,0.0,22.285714285714285,3485.714285714286,48.0,4057.1428571428573,22.285714285714285,1.1428571428571428,1.7857142857142858,1.5
35108.571428571435,47000.0,264.0,105325.71428571429,2.142857142857143,37.714285714285715,0.0,22.285714285714285,3485.714285714286,48.0,4057.1428571428573,22.285714285714285,2.0,1.7857142857142858,1.5
35108.571428571435,47000.0,264.0,105325.71428571429,2.142857142857143,37.714285714285715,0.0,22.285714285714285,3485.714285714286,48.0,4057.1428571428573,42.85714285714286,2.0,1.7857142857142858,1.5
105325.71428571429,47000.0,264.0,105325.71428571429,2.142857142857143,37.714285714285715,0.0,22.285714285714285,3485.714285714286,48.0,4057.1428571428573,42.85714285714286,2.0,1.7857142857142858,1.5
105325.71428571429,47000.0,264.0,105325.71428571429,2.142857142857143,65.14285714285714,0.0,22.285714285714285,3485.714285714286,48.0,4057.1428571428573,42.85714285714286,2.0,1.7857142857142858,1.5
105325.71428571429,47000.0,264.0,105325.71428571429,2.142857142857143,65.14285714285714,0.0,42.85714285714286,3485.714285714286,48.0,4057.1428571428573,42.85714285714286,2.0,1.7857142857142858,1.5
105325.71428571429,47000.0,264.0,105325.71428571429,2.142857142857143,65.14285714285714,72000.0,42.85714285714286,3485.714285714286,48.0,4057.1428571428573,42.85714285714286,2.0,1.7857142857142858,1.5
35108.571428571435,13357.142857142859,156.0,0.0,1.8571428571428572,30.857142857142858,36000.00000000001,27.42857142857143,1200.0,12.0,1771.4285714285716,17.142857142857142,1.1428571428571428,1.1428571428571428,0.8571428571428572
35108.571428571435,13357.142857142859,156.0,70217.14285714286,1.8571428571428572,30.857142857142858,36000.00000000001,27.42857142857143,1200.0,12.0,1771.4285714285716,17.142857142857142,1.1428571428571428,1.1428571428571428,0.8571428571428572
35108.571428571435,13357.142857142859,156.0,70217.14285714286,1.8571428571428572,30.857142857142858,36000.00000000001,27.42857142857143,1200.0,12.0,1771.4285714285716,37.714285714285715,1.1428571428571428,1.1428571428571428,0.8571428571428572
35108.571428571435,13357.142857142859,156.0,70217.14285714286,1.8571428571428572,30.857142857142858,36000.00000000001,27.42857142857143,1200.0,12.0,1771.4285714285716,37.714285714285715,1.1428571428571428,2.0,0.8571428571428572
105325.71428571429,13357.142857142859,156.0,70217.14285714286,1.8571428571428572,30.857142857142858,36000.00000000001,27.42857142857143,1200.0,12.0,1771.4285714285716,37.714285714285715,1.1428571428571428,2.0,0.8571428571428572
