state_id,tape_id,family,category,allocation_a,service_rule,short_ret,short_clipped,long_ret,long_clipped,long_lost,long_service,long_backlog,mass_residual,prefix_hash,pulse_dispatch_a,pulse_dispatch_b
dra1-cal-nominal-830008,dra1-cal-nominal-830008,nominal,joint_scarcity,0.75,SPT_FULL,1.0,1.0,0.9950361081989224,0.9950361081989224,1.0,6005776.0,150680.0,0.0,65b544ec89d93fab60281707a92192182a769d31ba9cb39a41f1d219c64e5e6b,0.0,2429.0
dra1-cal-nominal-830008,dra1-cal-nominal-830008,nominal,joint_scarcity,0.75,FIFO_PARTIAL,1.0,1.0,0.9940534375507882,0.9940534375507882,1.0,6545128.0,150676.0,0.0,65b544ec89d93fab60281707a92192182a769d31ba9cb39a41f1d219c64e5e6b,1809.75,3032.25
dra1-cal-nominal-830008,dra1-cal-nominal-830008,nominal,joint_scarcity,0.75,R24_AGE_PARTIAL,1.0,1.0,0.9940534375507882,0.9940534375507882,1.0,6545128.0,150676.0,0.0,65b544ec89d93fab60281707a92192182a769d31ba9cb39a41f1d219c64e5e6b,1809.75,3032.25
dra1-cal-nominal-830009,dra1-cal-nominal-830009,nominal,joint_scarcity,0.25,SPT_FULL,1.0,1.0,0.9925926076130646,0.9925926076130646,4.0,9505238.0,153062.0,0.0,966ca4cd0c47b7189db1e40a537d4fae88f172e4120760ca1e23842bc808327e,2456.0,2555.0
dra1-cal-nominal-830009,dra1-cal-nominal-830009,nominal,joint_scarcity,0.25,FIFO_PARTIAL,1.0,1.0,0.9894101701345352,0.9894101701345355,4.0,10852982.0,153050.0,0.0,966ca4cd0c47b7189db1e40a537d4fae88f172e4120760ca1e23842bc808327e,3105.5,1948.5
dra1-cal-nominal-830009,dra1-cal-nominal-830009,nominal,joint_scarcity,0.25,R24_AGE_PARTIAL,1.0,1.0,0.9894101701345352,0.9894101701345355,4.0,10852982.0,153050.0,0.0,966ca4cd0c47b7189db1e40a537d4fae88f172e4120760ca1e23842bc808327e,3105.5,1948.5
dra1-cal-nominal-830009,dra1-cal-nominal-830009,nominal,joint_scarcity,0.5,SPT_FULL,1.0,1.0,0.9925926076130646,0.9925926076130646,4.0,9505238.0,153062.0,0.0,966ca4cd0c47b7189db1e40a537d4fae88f172e4120760ca1e23842bc808327e,2456.0,2555.0
dra1-cal-nominal-830009,dra1-cal-nominal-830009,nominal,joint_scarcity,0.5,FIFO_PARTIAL,1.0,1.0,0.9894101701345352,0.9894101701345355,4.0,10852982.0,153050.0,0.0,966ca4cd0c47b7189db1e40a537d4fae88f172e4120760ca1e23842bc808327e,3755.0,1299.0
dra1-cal-nominal-830009,dra1-cal-nominal-830009,nominal,joint_scarcity,0.5,R24_AGE_PARTIAL,1.0,1.0,0.9894101701345352,0.9894101701345355,4.0,10852982.0,153050.0,0.0,966ca4cd0c47b7189db1e40a537d4fae88f172e4120760ca1e23842bc808327e,3755.0,1299.0
dra1-cal-nominal-830009,dra1-cal-nominal-830009,nominal,joint_scarcity,0.75,SPT_FULL,1.0,1.0,0.9914172489658389,0.9914172489658389,4.0,9995798.0,153086.0,0.0,966ca4cd0c47b7189db1e40a537d4fae88f172e4120760ca1e23842bc808327e,4988.0,0.0
dra1-cal-nominal-830009,dra1-cal-nominal-830009,nominal,joint_scarcity,0.75,FIFO_PARTIAL,1.0,1.0,0.9894101701345352,0.9894101701345355,4.0,10852982.0,153050.0,0.0,966ca4cd0c47b7189db1e40a537d4fae88f172e4120760ca1e23842bc808327e,4404.5,649.5
dra1-cal-nominal-830009,dra1-cal-nominal-830009,nominal,joint_scarcity,0.75,R24_AGE_PARTIAL,1.0,1.0,0.9894101701345352,0.9894101701345355,4.0,10852982.0,153050.0,0.0,966ca4cd0c47b7189db1e40a537d4fae88f172e4120760ca1e23842bc808327e,4404.5,649.5
dra1-cal-nominal-830010,dra1-cal-nominal-830010,nominal,joint_scarcity,0.25,SPT_FULL,1.0,0.0,0.9792154993756149,0.9792154993756149,4.0,11830822.0,150304.0,0.0,8996593d7063710af099009d8cfe45f5a16d8624a6e9e7d02803e5ca0155859b,4909.0,0.0
dra1-cal-nominal-830010,dra1-cal-nominal-830010,nominal,joint_scarcity,0.25,FIFO_PARTIAL,1.0,0.0,0.9786763901004285,0.9786763901004285,4.0,12302754.0,150263.0,0.0,8996593d7063710af099009d8cfe45f5a16d8624a6e9e7d02803e5ca0155859b,3144.5,1915.5
dra1-cal-nominal-830010,dra1-cal-nominal-830010,nominal,joint_scarcity,0.25,R24_AGE_PARTIAL,1.0,0.0,0.9786763901004285,0.9786763901004285,4.0,12302754.0,150263.0,0.0,8996593d7063710af099009d8cfe45f5a16d8624a6e9e7d02803e5ca0155859b,3144.5,1915.5
dra1-cal-nominal-830010,dra1-cal-nominal-830010,nominal,joint_scarcity,0.5,SPT_FULL,1.0,0.0,0.9792154993756149,0.9792154993756149,4.0,11830822.0,150304.0,0.0,8996593d7063710af099009d8cfe45f5a16d8624a6e9e7d02803e5ca0155859b,4909.0,0.0
dra1-cal-nominal-830010,dra1-cal-nominal-830010,nominal,joint_scarcity,0.5,FIFO_PARTIAL,1.0,0.0,0.9786763901004285,0.9786763901004285,4.0,12302754.0,150263.0,0.0,8996593d7063710af099009d8cfe45f5a16d8624a6e9e7d02803e5ca0155859b,3783.0,1277.0
dra1-cal-nominal-830010,dra1-cal-nominal-830010,nominal,joint_scarcity,0.5,R24_AGE_PARTIAL,1.0,0.0,0.9786763901004285,0.9786763901004285,4.0,12302754.0,150263.0,0.0,8996593d7063710af099009d8cfe45f5a16d8624a6e9e7d02803e5ca0155859b,3783.0,1277.0
dra1-cal-nominal-830010,dra1-cal-nominal-830010,nominal,joint_scarcity,0.75,SPT_FULL,1.0,0.0,0.9792154993756149,0.9792154993756149,4.0,11830822.0,150304.0,0.0,8996593d7063710af099009d8cfe45f5a16d8624a6e9e7d02803e5ca0155859b,4909.0,0.0
dra1-cal-nominal-830010,dra1-cal-nominal-830010,nominal,joint_scarcity,0.75,FIFO_PARTIAL,1.0,0.0,0.9786763901004285,0.9786763901004285,4.0,12302754.0,150263.0,0.0,8996593d7063710af099009d8cfe45f5a16d8624a6e9e7d02803e5ca0155859b,4421.5,638.5
