time_offset,sb_inventory,queue_qty,queue_count,queue_occupancy,contingent_share,size_p25,size_p50,size_p75,age_p25,age_p50,age_p75,oldest_age,in_transit,op9_down,op10_down,op11_down,op12_down,recent_demand,recent_delivered,recent_fill,prior_rule,operational_day,day,r24,downstream,stratum,fallback,state_id,tape_id,tape_sha256,seed,family,risk_level,state_sha256,rule,horizon_hours,ret_excel,ret_excel_visible_clipped_0_1,ret_excel_full_ledger,ret_excel_visible_n,service_loss_auc,lost_orders,served_qty,ct_mean,terminal_open_orders,cohort_orders,risk_sha256,demand_sha256,pre_risk_sha256,pre_demand_sha256,raw_residual,ration_residual
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:0:0,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,fifo_contingent,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,4fab60151947dbeeaf7a78f5f7fcea705e7bf1c6b745643efca2f9e3621903b0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.0,0.0
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:0:0,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,fifo_contingent,672.0,0.3638285517173122,0.3638285517173122,0.024953231218836833,17.0,4123392.0,0.0,44580.0,82.70588235294117,6.0,23.0,6e8506b91988a9ad6ecdd62ae5f5b27dc18a52fdb184d3df360a921b61cc2c6c,de8d5d7ef643b66d78f6c88860df77ca0d51684be11b5ea8afa80e49795ef590,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.0,0.0
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:0:0,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,lpt_contingent,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,4fab60151947dbeeaf7a78f5f7fcea705e7bf1c6b745643efca2f9e3621903b0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.0,0.0
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:0:0,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,lpt_contingent,672.0,0.3638285517173122,0.3638285517173122,0.024953231218836833,17.0,4123392.0,0.0,44580.0,82.70588235294117,6.0,23.0,6e8506b91988a9ad6ecdd62ae5f5b27dc18a52fdb184d3df360a921b61cc2c6c,de8d5d7ef643b66d78f6c88860df77ca0d51684be11b5ea8afa80e49795ef590,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.0,0.0
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:0:0,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,spt_flat,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,4fab60151947dbeeaf7a78f5f7fcea705e7bf1c6b745643efca2f9e3621903b0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.0,0.0
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:0:0,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,spt_flat,672.0,0.3638285517173122,0.3638285517173122,0.024953231218836833,17.0,4123392.0,0.0,44580.0,82.70588235294117,6.0,23.0,6e8506b91988a9ad6ecdd62ae5f5b27dc18a52fdb184d3df360a921b61cc2c6c,de8d5d7ef643b66d78f6c88860df77ca0d51684be11b5ea8afa80e49795ef590,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.0,0.0
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:0:0,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,fifo_flat,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,4fab60151947dbeeaf7a78f5f7fcea705e7bf1c6b745643efca2f9e3621903b0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.0,0.0
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:0:0,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,fifo_flat,672.0,0.3638285517173122,0.3638285517173122,0.024953231218836833,17.0,4123392.0,0.0,44580.0,82.70588235294117,6.0,23.0,6e8506b91988a9ad6ecdd62ae5f5b27dc18a52fdb184d3df360a921b61cc2c6c,de8d5d7ef643b66d78f6c88860df77ca0d51684be11b5ea8afa80e49795ef590,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.0,0.0
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:0:0,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,age_threshold,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,4fab60151947dbeeaf7a78f5f7fcea705e7bf1c6b745643efca2f9e3621903b0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.0,0.0
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:0:0,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,age_threshold,672.0,0.3638285517173122,0.3638285517173122,0.024953231218836833,17.0,4123392.0,0.0,44580.0,82.70588235294117,6.0,23.0,6e8506b91988a9ad6ecdd62ae5f5b27dc18a52fdb184d3df360a921b61cc2c6c,de8d5d7ef643b66d78f6c88860df77ca0d51684be11b5ea8afa80e49795ef590,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.0,0.0
456.0,2813.0,7708.0,3.0,0.05,0.0,2563.5,2575.0,2578.0,156.0,288.0,300.0,312.0,2428.0,0,0,0,0,14800.0,14746.0,0.9963513513513513,spt_flat,5.0,19,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:1:19,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,1e4e1588be580cd912ed1f0c3b876ec1d19ce1e37c7b550820ce2097bf5da283,spt_contingent,72.0,0.6428571428571428,0.6428571428571428,0.07142857142857142,2.0,661450.0,0.0,4975.0,82.0,5.0,7.0,2a42e2478f7aad9278f7d1ef2ae5fdffd177d0653e87246cedc40a59b1ce5ede,745a5126c605ff09d74aba684d590688aeffb32b136e7a477dbe6c3db15ee6fc,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,e7f02c148ce9e60c0699913fce4980a97da0ca2d2aeeb56273b6354819f0361e,0.0,0.0
456.0,2813.0,7708.0,3.0,0.05,0.0,2563.5,2575.0,2578.0,156.0,288.0,300.0,312.0,2428.0,0,0,0,0,14800.0,14746.0,0.9963513513513513,spt_flat,5.0,19,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:1:19,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,1e4e1588be580cd912ed1f0c3b876ec1d19ce1e37c7b550820ce2097bf5da283,spt_contingent,672.0,0.07788763054277989,0.07788763054277989,0.022009395144848294,18.0,10731028.0,0.0,44830.0,98.0,10.0,28.0,6c9e83cdf9553b4bff7b92b931073a284bf852c6df77faae060152526cc90d00,d87f33e591d14130de355d9ebdbcd6c8d26ce9aa6769d15e773b0e1dd5e2b473,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,e7f02c148ce9e60c0699913fce4980a97da0ca2d2aeeb56273b6354819f0361e,0.0,0.0
456.0,2813.0,7708.0,3.0,0.05,0.0,2563.5,2575.0,2578.0,156.0,288.0,300.0,312.0,2428.0,0,0,0,0,14800.0,14746.0,0.9963513513513513,spt_flat,5.0,19,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:1:19,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,1e4e1588be580cd912ed1f0c3b876ec1d19ce1e37c7b550820ce2097bf5da283,fifo_contingent,72.0,0.393511593118923,0.393511593118923,0.00018698578908002994,2.0,661382.0,0.0,5009.0,238.0,5.0,7.0,2a42e2478f7aad9278f7d1ef2ae5fdffd177d0653e87246cedc40a59b1ce5ede,745a5126c605ff09d74aba684d590688aeffb32b136e7a477dbe6c3db15ee6fc,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,e7f02c148ce9e60c0699913fce4980a97da0ca2d2aeeb56273b6354819f0361e,0.0,0.0
456.0,2813.0,7708.0,3.0,0.05,0.0,2563.5,2575.0,2578.0,156.0,288.0,300.0,312.0,2428.0,0,0,0,0,14800.0,14746.0,0.9963513513513513,spt_flat,5.0,19,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:1:19,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,1e4e1588be580cd912ed1f0c3b876ec1d19ce1e37c7b550820ce2097bf5da283,fifo_contingent,672.0,0.05005002253061103,0.05005002253061103,0.004113789994168317,18.0,10720014.0,0.0,44841.0,122.0,10.0,28.0,6c9e83cdf9553b4bff7b92b931073a284bf852c6df77faae060152526cc90d00,d87f33e591d14130de355d9ebdbcd6c8d26ce9aa6769d15e773b0e1dd5e2b473,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,e7f02c148ce9e60c0699913fce4980a97da0ca2d2aeeb56273b6354819f0361e,0.0,0.0
456.0,2813.0,7708.0,3.0,0.05,0.0,2563.5,2575.0,2578.0,156.0,288.0,300.0,312.0,2428.0,0,0,0,0,14800.0,14746.0,0.9963513513513513,spt_flat,5.0,19,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:1:19,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,1e4e1588be580cd912ed1f0c3b876ec1d19ce1e37c7b550820ce2097bf5da283,lpt_contingent,72.0,0.393511593118923,0.393511593118923,0.00018698578908002994,2.0,661382.0,0.0,5009.0,238.0,5.0,7.0,2a42e2478f7aad9278f7d1ef2ae5fdffd177d0653e87246cedc40a59b1ce5ede,745a5126c605ff09d74aba684d590688aeffb32b136e7a477dbe6c3db15ee6fc,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,e7f02c148ce9e60c0699913fce4980a97da0ca2d2aeeb56273b6354819f0361e,0.0,0.0
456.0,2813.0,7708.0,3.0,0.05,0.0,2563.5,2575.0,2578.0,156.0,288.0,300.0,312.0,2428.0,0,0,0,0,14800.0,14746.0,0.9963513513513513,spt_flat,5.0,19,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:1:19,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,1e4e1588be580cd912ed1f0c3b876ec1d19ce1e37c7b550820ce2097bf5da283,lpt_contingent,672.0,0.05005002253061103,0.05005002253061103,0.004113789994168317,18.0,10720014.0,0.0,44841.0,122.0,10.0,28.0,6c9e83cdf9553b4bff7b92b931073a284bf852c6df77faae060152526cc90d00,d87f33e591d14130de355d9ebdbcd6c8d26ce9aa6769d15e773b0e1dd5e2b473,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,e7f02c148ce9e60c0699913fce4980a97da0ca2d2aeeb56273b6354819f0361e,0.0,0.0
456.0,2813.0,7708.0,3.0,0.05,0.0,2563.5,2575.0,2578.0,156.0,288.0,300.0,312.0,2428.0,0,0,0,0,14800.0,14746.0,0.9963513513513513,spt_flat,5.0,19,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:1:19,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,1e4e1588be580cd912ed1f0c3b876ec1d19ce1e37c7b550820ce2097bf5da283,spt_flat,72.0,0.6428571428571428,0.6428571428571428,0.07142857142857142,2.0,661450.0,0.0,4975.0,82.0,5.0,7.0,2a42e2478f7aad9278f7d1ef2ae5fdffd177d0653e87246cedc40a59b1ce5ede,745a5126c605ff09d74aba684d590688aeffb32b136e7a477dbe6c3db15ee6fc,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,e7f02c148ce9e60c0699913fce4980a97da0ca2d2aeeb56273b6354819f0361e,0.0,0.0
456.0,2813.0,7708.0,3.0,0.05,0.0,2563.5,2575.0,2578.0,156.0,288.0,300.0,312.0,2428.0,0,0,0,0,14800.0,14746.0,0.9963513513513513,spt_flat,5.0,19,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:1:19,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,1e4e1588be580cd912ed1f0c3b876ec1d19ce1e37c7b550820ce2097bf5da283,spt_flat,672.0,0.07788763054277989,0.07788763054277989,0.022009395144848294,18.0,10731028.0,0.0,44830.0,98.0,10.0,28.0,6c9e83cdf9553b4bff7b92b931073a284bf852c6df77faae060152526cc90d00,d87f33e591d14130de355d9ebdbcd6c8d26ce9aa6769d15e773b0e1dd5e2b473,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,e7f02c148ce9e60c0699913fce4980a97da0ca2d2aeeb56273b6354819f0361e,0.0,0.0
456.0,2813.0,7708.0,3.0,0.05,0.0,2563.5,2575.0,2578.0,156.0,288.0,300.0,312.0,2428.0,0,0,0,0,14800.0,14746.0,0.9963513513513513,spt_flat,5.0,19,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:1:19,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,1e4e1588be580cd912ed1f0c3b876ec1d19ce1e37c7b550820ce2097bf5da283,fifo_flat,72.0,0.393511593118923,0.393511593118923,0.00018698578908002994,2.0,661382.0,0.0,5009.0,238.0,5.0,7.0,2a42e2478f7aad9278f7d1ef2ae5fdffd177d0653e87246cedc40a59b1ce5ede,745a5126c605ff09d74aba684d590688aeffb32b136e7a477dbe6c3db15ee6fc,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,e7f02c148ce9e60c0699913fce4980a97da0ca2d2aeeb56273b6354819f0361e,0.0,0.0
456.0,2813.0,7708.0,3.0,0.05,0.0,2563.5,2575.0,2578.0,156.0,288.0,300.0,312.0,2428.0,0,0,0,0,14800.0,14746.0,0.9963513513513513,spt_flat,5.0,19,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:1:19,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,1e4e1588be580cd912ed1f0c3b876ec1d19ce1e37c7b550820ce2097bf5da283,fifo_flat,672.0,0.05005002253061103,0.05005002253061103,0.004113789994168317,18.0,10720014.0,0.0,44841.0,122.0,10.0,28.0,6c9e83cdf9553b4bff7b92b931073a284bf852c6df77faae060152526cc90d00,d87f33e591d14130de355d9ebdbcd6c8d26ce9aa6769d15e773b0e1dd5e2b473,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,e7f02c148ce9e60c0699913fce4980a97da0ca2d2aeeb56273b6354819f0361e,0.0,0.0
456.0,2813.0,7708.0,3.0,0.05,0.0,2563.5,2575.0,2578.0,156.0,288.0,300.0,312.0,2428.0,0,0,0,0,14800.0,14746.0,0.9963513513513513,spt_flat,5.0,19,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:1:19,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,1e4e1588be580cd912ed1f0c3b876ec1d19ce1e37c7b550820ce2097bf5da283,age_threshold,72.0,0.6428571428571428,0.6428571428571428,0.07142857142857142,2.0,661450.0,0.0,4975.0,82.0,5.0,7.0,2a42e2478f7aad9278f7d1ef2ae5fdffd177d0653e87246cedc40a59b1ce5ede,745a5126c605ff09d74aba684d590688aeffb32b136e7a477dbe6c3db15ee6fc,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,e7f02c148ce9e60c0699913fce4980a97da0ca2d2aeeb56273b6354819f0361e,0.0,0.0
456.0,2813.0,7708.0,3.0,0.05,0.0,2563.5,2575.0,2578.0,156.0,288.0,300.0,312.0,2428.0,0,0,0,0,14800.0,14746.0,0.9963513513513513,spt_flat,5.0,19,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810017:nominal:1:19,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,1e4e1588be580cd912ed1f0c3b876ec1d19ce1e37c7b550820ce2097bf5da283,age_threshold,672.0,0.07788763054277989,0.07788763054277989,0.022009395144848294,18.0,10731028.0,0.0,44830.0,98.0,10.0,28.0,6c9e83cdf9553b4bff7b92b931073a284bf852c6df77faae060152526cc90d00,d87f33e591d14130de355d9ebdbcd6c8d26ce9aa6769d15e773b0e1dd5e2b473,a289b67b804ebe8f79c7d75235cad573fb9247dcbe874c482e0a34d66dcfab59,e7f02c148ce9e60c0699913fce4980a97da0ca2d2aeeb56273b6354819f0361e,0.0,0.0
4920.0,6917.0,157266.0,48.0,0.8,0.2916666666666667,2574.25,2589.5,4902.0,426.0,1380.0,2514.0,4776.0,0.0,1,0,0,0,17517.0,0,0.0,spt_flat,2.0,205,1.0,1.0,high_occupancy,False,d1v2-selection-R2-increased-810017:high_occupancy:0:205,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,fb7c1b25eb8d9f850ef2e7c0639a7aa5302f5585243373362f99f5052d590829,spt_contingent,72.0,1.0,0.0,0.0,0.0,11262096.0,0.0,0.0,0.0,50.0,50.0,f7b4fd1107589ec332779f253c9b959bdb8defa20845c131e4fb70f1158c5f36,bdaf2cc68cf4e1cdec38c66293bc9e023486faf9cc71533cb7c95b22f62f6e23,f7b4fd1107589ec332779f253c9b959bdb8defa20845c131e4fb70f1158c5f36,0736329dfebe9b9b1aa4dd40d9e72ec5681464d0778c884be9552f4549709549,0.0,0.0
4920.0,6917.0,157266.0,48.0,0.8,0.2916666666666667,2574.25,2589.5,4902.0,426.0,1380.0,2514.0,4776.0,0.0,1,0,0,0,17517.0,0,0.0,spt_flat,2.0,205,1.0,1.0,high_occupancy,False,d1v2-selection-R2-increased-810017:high_occupancy:0:205,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,fb7c1b25eb8d9f850ef2e7c0639a7aa5302f5585243373362f99f5052d590829,spt_contingent,672.0,0.002236608097685494,0.002236608097685494,0.0004659600203511446,15.0,116201428.0,0.0,36872.0,364.8,57.0,72.0,ffe3adef5ccea6446af2f0f21025c907f067506456db0dfe18fd241cb557ec29,6b968db2216c89a2747ecc310e4ef88cbace45d3455f017e2e94eff68c16fc6c,f7b4fd1107589ec332779f253c9b959bdb8defa20845c131e4fb70f1158c5f36,0736329dfebe9b9b1aa4dd40d9e72ec5681464d0778c884be9552f4549709549,0.0,0.0
4920.0,6917.0,157266.0,48.0,0.8,0.2916666666666667,2574.25,2589.5,4902.0,426.0,1380.0,2514.0,4776.0,0.0,1,0,0,0,17517.0,0,0.0,spt_flat,2.0,205,1.0,1.0,high_occupancy,False,d1v2-selection-R2-increased-810017:high_occupancy:0:205,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,fb7c1b25eb8d9f850ef2e7c0639a7aa5302f5585243373362f99f5052d590829,fifo_contingent,72.0,1.0,0.0,0.0,0.0,11262096.0,0.0,0.0,0.0,50.0,50.0,f7b4fd1107589ec332779f253c9b959bdb8defa20845c131e4fb70f1158c5f36,bdaf2cc68cf4e1cdec38c66293bc9e023486faf9cc71533cb7c95b22f62f6e23,f7b4fd1107589ec332779f253c9b959bdb8defa20845c131e4fb70f1158c5f36,0736329dfebe9b9b1aa4dd40d9e72ec5681464d0778c884be9552f4549709549,0.0,0.0
4920.0,6917.0,157266.0,48.0,0.8,0.2916666666666667,2574.25,2589.5,4902.0,426.0,1380.0,2514.0,4776.0,0.0,1,0,0,0,17517.0,0,0.0,spt_flat,2.0,205,1.0,1.0,high_occupancy,False,d1v2-selection-R2-increased-810017:high_occupancy:0:205,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,fb7c1b25eb8d9f850ef2e7c0639a7aa5302f5585243373362f99f5052d590829,fifo_contingent,672.0,0.002236608097685494,0.002236608097685494,0.0004659600203511446,15.0,116201428.0,0.0,36872.0,364.8,57.0,72.0,ffe3adef5ccea6446af2f0f21025c907f067506456db0dfe18fd241cb557ec29,6b968db2216c89a2747ecc310e4ef88cbace45d3455f017e2e94eff68c16fc6c,f7b4fd1107589ec332779f253c9b959bdb8defa20845c131e4fb70f1158c5f36,0736329dfebe9b9b1aa4dd40d9e72ec5681464d0778c884be9552f4549709549,0.0,0.0
4920.0,6917.0,157266.0,48.0,0.8,0.2916666666666667,2574.25,2589.5,4902.0,426.0,1380.0,2514.0,4776.0,0.0,1,0,0,0,17517.0,0,0.0,spt_flat,2.0,205,1.0,1.0,high_occupancy,False,d1v2-selection-R2-increased-810017:high_occupancy:0:205,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased,fb7c1b25eb8d9f850ef2e7c0639a7aa5302f5585243373362f99f5052d590829,lpt_contingent,72.0,1.0,0.0,0.0,0.0,11262096.0,0.0,0.0,0.0,50.0,50.0,f7b4fd1107589ec332779f253c9b959bdb8defa20845c131e4fb70f1158c5f36,bdaf2cc68cf4e1cdec38c66293bc9e023486faf9cc71533cb7c95b22f62f6e23,f7b4fd1107589ec332779f253c9b959bdb8defa20845c131e4fb70f1158c5f36,0736329dfebe9b9b1aa4dd40d9e72ec5681464d0778c884be9552f4549709549,0.0,0.0
