cell_id,tape_id,state_id,state_week,prefix,action,ret,service,lost,observation,mass
FSC-12,program-f-phase-screen-interdiction_campaign-970134,program-f-phase-screen-interdiction_campaign-970134|w4|p100,4,100,100,0.0095986111116255,7752209.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 0.0, ""backlog_count"": 3.0, ""backlog_qty"": 7629.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 0.0, ""recent_damage_hours"": 10.072411009716463, ""recent_r11_count"": 5.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 366.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-12,program-f-phase-screen-interdiction_campaign-970134,program-f-phase-screen-interdiction_campaign-970134|w6|p001,6,001,001,0.21469427618605139,9337165.0,0.0,"{""active_m"": 0.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 6.0, ""backlog_qty"": 15369.0, ""equipment_condition"": 0.3999999999999999, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 29.51180935335212, ""recent_r11_count"": 6.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 7523.0, ""route_threat_score"": 0.8, ""sb_inventory"": 339.0, ""week_phase"": 0.1935483870967742}",0.0
FSC-12,program-f-phase-screen-interdiction_campaign-970134,program-f-phase-screen-interdiction_campaign-970134|w6|p001,6,001,010,0.21469427618605139,9337165.0,0.0,"{""active_m"": 0.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 6.0, ""backlog_qty"": 15369.0, ""equipment_condition"": 0.3999999999999999, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 29.51180935335212, ""recent_r11_count"": 6.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 7523.0, ""route_threat_score"": 0.8, ""sb_inventory"": 339.0, ""week_phase"": 0.1935483870967742}",0.0
FSC-12,program-f-phase-screen-interdiction_campaign-970134,program-f-phase-screen-interdiction_campaign-970134|w6|p001,6,001,100,0.21469427618605139,9337165.0,0.0,"{""active_m"": 0.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 6.0, ""backlog_qty"": 15369.0, ""equipment_condition"": 0.3999999999999999, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 29.51180935335212, ""recent_r11_count"": 6.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 7523.0, ""route_threat_score"": 0.8, ""sb_inventory"": 339.0, ""week_phase"": 0.1935483870967742}",0.0
FSC-12,program-f-phase-screen-interdiction_campaign-970134,program-f-phase-screen-interdiction_campaign-970134|w9|p010,9,010,001,0.22020464018948788,7969966.0,0.0,"{""active_m"": 0.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 11.0, ""backlog_qty"": 28314.0, ""equipment_condition"": 0.5499999999999999, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 22.43994206396909, ""recent_r11_count"": 7.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.8, ""sb_inventory"": 2854.0, ""week_phase"": 0.2903225806451613}",0.0
FSC-12,program-f-phase-screen-interdiction_campaign-970134,program-f-phase-screen-interdiction_campaign-970134|w9|p010,9,010,010,0.21798966766201536,8089246.0,0.0,"{""active_m"": 0.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 11.0, ""backlog_qty"": 28314.0, ""equipment_condition"": 0.5499999999999999, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 22.43994206396909, ""recent_r11_count"": 7.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.8, ""sb_inventory"": 2854.0, ""week_phase"": 0.2903225806451613}",0.0
FSC-12,program-f-phase-screen-interdiction_campaign-970134,program-f-phase-screen-interdiction_campaign-970134|w9|p010,9,010,100,0.21798966766201536,8089246.0,0.0,"{""active_m"": 0.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 11.0, ""backlog_qty"": 28314.0, ""equipment_condition"": 0.5499999999999999, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 22.43994206396909, ""recent_r11_count"": 7.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.8, ""sb_inventory"": 2854.0, ""week_phase"": 0.2903225806451613}",0.0
FSC-12,program-f-phase-screen-mission_surge-970135,program-f-phase-screen-mission_surge-970135|w4|p100,4,100,001,0.5332655650922254,8504014.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 0.0, ""backlog_count"": 6.0, ""backlog_qty"": 15294.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.8, ""mission_tempo_score"": 0.1, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 0.0, ""recent_damage_hours"": 13.228199113234103, ""recent_r11_count"": 7.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 2454.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-12,program-f-phase-screen-mission_surge-970135,program-f-phase-screen-mission_surge-970135|w4|p100,4,100,010,0.5332655650922254,8504014.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 0.0, ""backlog_count"": 6.0, ""backlog_qty"": 15294.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.8, ""mission_tempo_score"": 0.1, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 0.0, ""recent_damage_hours"": 13.228199113234103, ""recent_r11_count"": 7.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 2454.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-12,program-f-phase-screen-mission_surge-970135,program-f-phase-screen-mission_surge-970135|w4|p100,4,100,100,0.5332655650922254,8504014.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 0.0, ""backlog_count"": 6.0, ""backlog_qty"": 15294.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.8, ""mission_tempo_score"": 0.1, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 0.0, ""recent_damage_hours"": 13.228199113234103, ""recent_r11_count"": 7.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 2454.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-12,program-f-phase-screen-mission_surge-970135,program-f-phase-screen-mission_surge-970135|w5|p001,5,001,001,0.5865241320502924,6471265.0,0.0,"{""active_m"": 0.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 8.0, ""backlog_qty"": 20532.0, ""equipment_condition"": 0.41999999999999993, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 10.177190660152378, ""recent_r11_count"": 6.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.8, ""sb_inventory"": 2468.0, ""week_phase"": 0.16129032258064516}",0.0
FSC-12,program-f-phase-screen-mission_surge-970135,program-f-phase-screen-mission_surge-970135|w5|p001,5,001,010,0.5865241320502924,6471265.0,0.0,"{""active_m"": 0.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 8.0, ""backlog_qty"": 20532.0, ""equipment_condition"": 0.41999999999999993, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 10.177190660152378, ""recent_r11_count"": 6.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.8, ""sb_inventory"": 2468.0, ""week_phase"": 0.16129032258064516}",0.0
FSC-12,program-f-phase-screen-mission_surge-970135,program-f-phase-screen-mission_surge-970135|w5|p001,5,001,100,0.5865241320502924,6471265.0,0.0,"{""active_m"": 0.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 8.0, ""backlog_qty"": 20532.0, ""equipment_condition"": 0.41999999999999993, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 10.177190660152378, ""recent_r11_count"": 6.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.8, ""sb_inventory"": 2468.0, ""week_phase"": 0.16129032258064516}",0.0
FSC-12,program-f-phase-screen-mission_surge-970135,program-f-phase-screen-mission_surge-970135|w7|p010,7,010,001,0.3616956737271137,7011334.0,0.0,"{""active_m"": 0.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 10.0, ""backlog_qty"": 25739.0, ""equipment_condition"": 0.6599999999999999, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 8.807074253118337, ""recent_r11_count"": 4.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.8, ""sb_inventory"": 2467.0, ""week_phase"": 0.22580645161290322}",0.0
FSC-12,program-f-phase-screen-mission_surge-970135,program-f-phase-screen-mission_surge-970135|w7|p010,7,010,010,0.3618933067527328,7011334.0,0.0,"{""active_m"": 0.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 10.0, ""backlog_qty"": 25739.0, ""equipment_condition"": 0.6599999999999999, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 8.807074253118337, ""recent_r11_count"": 4.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.8, ""sb_inventory"": 2467.0, ""week_phase"": 0.22580645161290322}",0.0
FSC-12,program-f-phase-screen-mission_surge-970135,program-f-phase-screen-mission_surge-970135|w7|p010,7,010,100,0.3616956737271137,7011334.0,0.0,"{""active_m"": 0.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 10.0, ""backlog_qty"": 25739.0, ""equipment_condition"": 0.6599999999999999, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 8.807074253118337, ""recent_r11_count"": 4.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.8, ""sb_inventory"": 2467.0, ""week_phase"": 0.22580645161290322}",0.0
FSC-12,program-f-phase-screen-mission_surge-970135,program-f-phase-screen-mission_surge-970135|w10|p100,10,100,001,0.4282092231934659,6377185.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 0.0, ""backlog_count"": 13.0, ""backlog_qty"": 33402.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 0.0, ""recent_damage_hours"": 42.411264625506945, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 1.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 67.0, ""week_phase"": 0.3225806451612903}",0.0
FSC-12,program-f-phase-screen-mission_surge-970135,program-f-phase-screen-mission_surge-970135|w10|p100,10,100,010,0.4247097963914387,6625921.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 0.0, ""backlog_count"": 13.0, ""backlog_qty"": 33402.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 0.0, ""recent_damage_hours"": 42.411264625506945, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 1.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 67.0, ""week_phase"": 0.3225806451612903}",0.0
FSC-12,program-f-phase-screen-mission_surge-970135,program-f-phase-screen-mission_surge-970135|w10|p100,10,100,100,0.4247097963914387,6625921.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 0.0, ""backlog_count"": 13.0, ""backlog_qty"": 33402.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 0.0, ""recent_damage_hours"": 42.411264625506945, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 1.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 67.0, ""week_phase"": 0.3225806451612903}",0.0
FSC-12,program-f-phase-screen-equipment_pressure-970136,program-f-phase-screen-equipment_pressure-970136|w4|p001,4,001,001,0.45801682599363147,6294245.0,0.0,"{""active_m"": 0.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 7.0, ""backlog_qty"": 17936.0, ""equipment_condition"": 0.65, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 0.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 50.12692969958226, ""recent_r11_count"": 4.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 4966.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-12,program-f-phase-screen-equipment_pressure-970136,program-f-phase-screen-equipment_pressure-970136|w4|p001,4,001,010,0.45801682599363147,6294245.0,0.0,"{""active_m"": 0.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 7.0, ""backlog_qty"": 17936.0, ""equipment_condition"": 0.65, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 0.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 50.12692969958226, ""recent_r11_count"": 4.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 4966.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-12,program-f-phase-screen-equipment_pressure-970136,program-f-phase-screen-equipment_pressure-970136|w4|p001,4,001,100,0.45801682599363147,6294245.0,0.0,"{""active_m"": 0.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 7.0, ""backlog_qty"": 17936.0, ""equipment_condition"": 0.65, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 0.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 50.12692969958226, ""recent_r11_count"": 4.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 4966.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-12,program-f-phase-screen-equipment_pressure-970136,program-f-phase-screen-equipment_pressure-970136|w5|p010,5,010,001,0.49748521034535464,6891710.0,0.0,"{""active_m"": 0.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 9.0, ""backlog_qty"": 22971.0, ""equipment_condition"": 0.7000000000000001, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 50.12692969958226, ""recent_r11_count"": 4.0, ""recent_r24_count"": 3.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.8, ""sb_inventory"": 2676.0, ""week_phase"": 0.16129032258064516}",0.0
FSC-12,program-f-phase-screen-equipment_pressure-970136,program-f-phase-screen-equipment_pressure-970136|w5|p010,5,010,010,0.49748521034535464,6891710.0,0.0,"{""active_m"": 0.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 9.0, ""backlog_qty"": 22971.0, ""equipment_condition"": 0.7000000000000001, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 50.12692969958226, ""recent_r11_count"": 4.0, ""recent_r24_count"": 3.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.8, ""sb_inventory"": 2676.0, ""week_phase"": 0.16129032258064516}",0.0
FSC-12,program-f-phase-screen-equipment_pressure-970136,program-f-phase-screen-equipment_pressure-970136|w5|p010,5,010,100,0.49748521034535464,6891710.0,0.0,"{""active_m"": 0.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 9.0, ""backlog_qty"": 22971.0, ""equipment_condition"": 0.7000000000000001, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 50.12692969958226, ""recent_r11_count"": 4.0, ""recent_r24_count"": 3.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.8, ""sb_inventory"": 2676.0, ""week_phase"": 0.16129032258064516}",0.0
FSC-12,program-f-phase-screen-equipment_pressure-970136,program-f-phase-screen-equipment_pressure-970136|w7|p100,7,100,001,0.2607581950397885,8314380.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 0.0, ""backlog_count"": 10.0, ""backlog_qty"": 25549.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 0.0, ""recent_damage_hours"": 6.435385346189177, ""recent_r11_count"": 2.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 445.0, ""week_phase"": 0.22580645161290322}",0.0
FSC-12,program-f-phase-screen-equipment_pressure-970136,program-f-phase-screen-equipment_pressure-970136|w7|p100,7,100,010,0.2396811616394129,8314380.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 0.0, ""backlog_count"": 10.0, ""backlog_qty"": 25549.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 0.0, ""recent_damage_hours"": 6.435385346189177, ""recent_r11_count"": 2.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 445.0, ""week_phase"": 0.22580645161290322}",0.0
FSC-12,program-f-phase-screen-equipment_pressure-970136,program-f-phase-screen-equipment_pressure-970136|w7|p100,7,100,100,0.2607581950397885,8314380.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 0.0, ""backlog_count"": 10.0, ""backlog_qty"": 25549.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 0.0, ""recent_damage_hours"": 6.435385346189177, ""recent_r11_count"": 2.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 445.0, ""week_phase"": 0.22580645161290322}",0.0
FSC-12,program-f-phase-screen-equipment_pressure-970136,program-f-phase-screen-equipment_pressure-970136|w12|p001,12,001,001,0.28284247498990855,7235853.0,0.0,"{""active_m"": 0.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 15.0, ""backlog_qty"": 38540.0, ""equipment_condition"": 1.0, ""equipment_condition_score"": 0.8, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 70.35383928621565, ""recent_r11_count"": 4.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 1.0, ""reserve_inventory"": 2638.0, ""route_threat_score"": 0.1, ""sb_inventory"": 943.0, ""week_phase"": 0.3870967741935484}",0.0
FSC-12,program-f-phase-screen-equipment_pressure-970136,program-f-phase-screen-equipment_pressure-970136|w12|p001,12,001,010,0.27388505438022615,9485295.0,0.0,"{""active_m"": 0.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 15.0, ""backlog_qty"": 38540.0, ""equipment_condition"": 1.0, ""equipment_condition_score"": 0.8, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 70.35383928621565, ""recent_r11_count"": 4.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 1.0, ""reserve_inventory"": 2638.0, ""route_threat_score"": 0.1, ""sb_inventory"": 943.0, ""week_phase"": 0.3870967741935484}",0.0
FSC-12,program-f-phase-screen-equipment_pressure-970136,program-f-phase-screen-equipment_pressure-970136|w12|p001,12,001,100,0.27388505438022615,9485295.0,0.0,"{""active_m"": 0.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 15.0, ""backlog_qty"": 38540.0, ""equipment_condition"": 1.0, ""equipment_condition_score"": 0.8, ""mission_tempo_score"": 0.1, ""pending_m"": 0.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 70.35383928621565, ""recent_r11_count"": 4.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 1.0, ""reserve_inventory"": 2638.0, ""route_threat_score"": 0.1, ""sb_inventory"": 943.0, ""week_phase"": 0.3870967741935484}",0.0
FSC-12,program-f-phase-screen-interdiction_campaign-970137,program-f-phase-screen-interdiction_campaign-970137|w4|p010,4,010,001,0.12937930847946272,8582512.0,0.0,"{""active_m"": 0.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 4.0, ""backlog_qty"": 10306.0, ""equipment_condition"": 0.29999999999999993, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 0.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 22.9662023706157, ""recent_r11_count"": 4.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 2683.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-12,program-f-phase-screen-interdiction_campaign-970137,program-f-phase-screen-interdiction_campaign-970137|w4|p010,4,010,010,0.12937930847946272,8582512.0,0.0,"{""active_m"": 0.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 4.0, ""backlog_qty"": 10306.0, ""equipment_condition"": 0.29999999999999993, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 0.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 22.9662023706157, ""recent_r11_count"": 4.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 2683.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-12,program-f-phase-screen-interdiction_campaign-970137,program-f-phase-screen-interdiction_campaign-970137|w4|p010,4,010,100,0.12937930847946272,8582512.0,0.0,"{""active_m"": 0.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 4.0, ""backlog_qty"": 10306.0, ""equipment_condition"": 0.29999999999999993, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 0.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 22.9662023706157, ""recent_r11_count"": 4.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 2683.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-12,program-f-phase-screen-interdiction_campaign-970137,program-f-phase-screen-interdiction_campaign-970137|w5|p100,5,100,001,0.33910342524500703,8673209.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 0.0, ""backlog_count"": 4.0, ""backlog_qty"": 10287.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 0.0, ""recent_damage_hours"": 37.4768421916594, ""recent_r11_count"": 4.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 2.0, ""reserve_inventory"": 4949.0, ""route_threat_score"": 0.1, ""sb_inventory"": 108.0, ""week_phase"": 0.16129032258064516}",0.0
FSC-12,program-f-phase-screen-interdiction_campaign-970137,program-f-phase-screen-interdiction_campaign-970137|w5|p100,5,100,010,0.33910342524500703,8673209.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 0.0, ""backlog_count"": 4.0, ""backlog_qty"": 10287.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 0.0, ""recent_damage_hours"": 37.4768421916594, ""recent_r11_count"": 4.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 2.0, ""reserve_inventory"": 4949.0, ""route_threat_score"": 0.1, ""sb_inventory"": 108.0, ""week_phase"": 0.16129032258064516}",0.0
