cell_id,tape_id,action,ret,service,lost,mass,reserve_issued,r11_hours,transport_hours,threat_sha256
FSC-02,program-f-phase-screen-interdiction_campaign-970014,100,0.3002915784300976,284718799.0,0.0,0.0,0.0,217.1287827720505,186.206523010199,abf8271025f9a13fb7a8b15915b90f4c8663f1817073309f8c2415f3d9ce7156
FSC-02,program-f-phase-screen-mission_surge-970015,001,0.44189181303295355,322930104.0,0.0,0.0,12309.0,275.5036442161027,204.54798985722465,40e6c99af3c6ea2502d09f00ad6d35643b456bcae559f16285107065f296cadc
FSC-02,program-f-phase-screen-mission_surge-970015,010,0.43984384865107984,323726103.0,0.0,0.0,0.0,275.5036442161027,132.95619340719605,40e6c99af3c6ea2502d09f00ad6d35643b456bcae559f16285107065f296cadc
FSC-02,program-f-phase-screen-mission_surge-970015,100,0.4210996829976479,309350684.0,0.0,0.0,0.0,129.05825075265912,204.54798985722465,40e6c99af3c6ea2502d09f00ad6d35643b456bcae559f16285107065f296cadc
FSC-02,program-f-phase-screen-equipment_pressure-970016,001,0.23911057147516596,336092103.0,0.0,0.0,14684.0,432.40230431722904,759.5199547576304,d2ef4b86b584127cb2a0dc675b010faa917c1461021faeca484b1f96362506ef
FSC-02,program-f-phase-screen-equipment_pressure-970016,010,0.24445279723328373,347859765.0,0.0,0.0,0.0,432.40230431722904,493.6879705924598,d2ef4b86b584127cb2a0dc675b010faa917c1461021faeca484b1f96362506ef
FSC-02,program-f-phase-screen-equipment_pressure-970016,100,0.2265381895921839,337113175.0,0.0,0.0,0.0,212.72309610558884,759.5199547576304,d2ef4b86b584127cb2a0dc675b010faa917c1461021faeca484b1f96362506ef
FSC-02,program-f-phase-screen-interdiction_campaign-970017,001,0.19471811313504905,335656051.0,0.0,0.0,17148.0,359.8096273096022,871.4105333771837,49476b1337bdc2874503bea774ab034a63d57dec729fba41caafe9fa841a5e10
FSC-02,program-f-phase-screen-interdiction_campaign-970017,010,0.21123566926911966,312827943.0,0.0,0.0,0.0,359.8096273096022,566.4168466951695,49476b1337bdc2874503bea774ab034a63d57dec729fba41caafe9fa841a5e10
FSC-02,program-f-phase-screen-interdiction_campaign-970017,100,0.20539410259335394,312566498.0,0.0,0.0,0.0,152.111587756315,871.4105333771837,49476b1337bdc2874503bea774ab034a63d57dec729fba41caafe9fa841a5e10
FSC-02,program-f-phase-screen-mission_surge-970018,001,0.21176518552800574,376606590.0,0.0,0.0,24757.0,593.1080270752674,1.0,169bf7dbd000ba68961f64933a0533a52fe96395989ff5e23de9bb5f82957186
