phase,risk_level,policy,algo,reward_mode,reward_family,frame_stack,observation_version,seed,episode,eval_seed,w_bo,w_cost,w_disr,step,shifts_active,fill_rate,backorder_rate,disruption_fraction,reward,service_loss
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,72,2,0.35546037554740906,0.6445395946502686,0.0,1.5254812409871183,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,73,2,0.36152219772338867,0.6384778022766113,0.0,1.5217309614623322,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,74,2,0.36534446477890015,0.6346555352210999,0.0,1.518087723824155,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,75,2,0.3711340129375458,0.6288659572601318,0.0,1.5145845901535933,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,76,1,0.3747454285621643,0.6252545714378357,0.0,1.511294301168689,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,77,1,0.3822937607765198,0.6177062392234802,0.0,1.5081931783413582,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,78,1,0.3817097544670105,0.6182902455329895,0.0,1.505254892881837,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,79,2,0.3831041157245636,0.616895854473114,0.0,1.502399098661936,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,80,2,0.3883495032787323,0.6116504669189453,0.0,1.4997662981570696,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,81,2,0.39731284976005554,0.6026871204376221,0.0,1.4973385079078434,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,82,2,0.40607210993766785,0.5939279198646545,0.0,1.4949042380326698,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,83,3,0.4127579629421234,0.5872420072555542,0.0,1.4924976826747844,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,84,2,0.41743969917297363,0.5825603008270264,0.0,1.49000289086657,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,85,2,0.42385321855545044,0.5761467814445496,0.0,1.4875146465525897,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,86,3,0.42105263471603394,0.5789473652839661,0.0,1.4846671511960032,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,87,1,0.4183124005794525,0.5816876292228699,0.0,1.4817963785710293,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,88,2,0.422735333442688,0.577264666557312,0.0,1.479166386999474,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,89,2,0.42706501483917236,0.5729349851608276,0.0,1.4764656079983043,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,90,2,0.4365217387676239,0.5634782314300537,0.0,1.4739431579758289,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,91,3,0.4354560971260071,0.5645439028739929,0.0,1.4713495038381486,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,92,3,0.43441227078437805,0.5655877590179443,0.0,1.4686378206923725,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,93,2,0.44182124733924866,0.558178722858429,0.0,1.4660292338050704,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,94,3,0.4474123418331146,0.552587628364563,0.0,1.463420546919452,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,95,3,0.4446280896663666,0.555371880531311,0.0,1.4605628561501793,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,96,3,0.44189852476119995,0.5581014752388,0.0,1.4576997408296029,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,97,2,0.44732576608657837,0.5526742339134216,0.0,1.4548488936650903,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,98,3,0.4430176615715027,0.5569823384284973,0.0,1.451904517396204,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,99,2,0.43720191717147827,0.5627980828285217,0.0,1.44876730114645,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,100,2,0.4362204670906067,0.5637795329093933,0.0,1.4456489647604949,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,101,3,0.436817467212677,0.563182532787323,0.0,1.4425828514722325,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,102,3,0.44204017519950867,0.557959794998169,0.0,1.4396979382559842,0.0
