state_id,campaign_id,campaign_sha256,family,risk_level,buffer_level,reference_shift,decision_week,branch_action,branch_shift,late_backlog_hours_increment,total_backlog_hours_increment,shift_hours_increment,extra_shift_hours_increment,ret_excel_final,obs_buffer_level_fraction,obs_effective_shift_fraction,obs_pending_shift_fraction,obs_raw_material_wdc,obs_raw_material_al,obs_rations_al,obs_rations_sb,obs_rations_sb_dispatch,obs_rations_cssu,obs_rations_theatre,obs_pending_batch,obs_in_transit,obs_pending_backorder_qty,obs_pending_backorder_count,obs_oldest_backorder_age_hours,obs_previous_week_demanded,obs_previous_week_produced,obs_previous_week_delivered,obs_rolling_fill_rate_4w,obs_previous_week_capacity_utilization,obs_fraction_operations_down,obs_previous_week_downtime_hours,obs_week_phase_sin,obs_week_phase_cos
I0:l-cal-005-700005:w99,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,mixed,increased,0,2,99,1,2,1132394.0,4250276.0,1344.0,672.0,0.008719771483138274,0.0,0.5,0.5,1916262.0,256044.0,0.0,405864.0,0.0,0.0,0.0,4981.5,5061.0,0.0,0.0,0.0,15239.0,22617.5,15159.0,1.0,0.7670589685440063,0.07692307978868484,104.40812683105469,-0.5680647492408752,0.8229838609695435
I0:l-cal-005-700005:w99,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,mixed,increased,0,2,99,2,3,260432.0,3380714.0,1512.0,840.0,0.008758248877811486,0.0,0.5,0.5,1916262.0,256044.0,0.0,405864.0,0.0,0.0,0.0,4981.5,5061.0,0.0,0.0,0.0,15239.0,22617.5,15159.0,1.0,0.7670589685440063,0.07692307978868484,104.40812683105469,-0.5680647492408752,0.8229838609695435
I0:l-cal-006-700006:w1,l-cal-006-700006,97ee3f62c1491c190546c8231c962e9aa1931eb0a21f61c9a5a2ee873772df73,R1,current,0,2,1,0,1,839608.0,3723273.5999999996,1176.0,504.0,0.007508342602892101,0.0,0.5,0.5,1554264.0,0.0,0.0,17692.0,0.0,0.0,0.0,1000.0,4892.0,0.0,0.0,0.0,12308.0,20872.0,7416.0,1.0,0.6928004622459412,0.0,49.38560104370117,0.1205366775393486,0.9927088618278503
I0:l-cal-006-700006:w1,l-cal-006-700006,97ee3f62c1491c190546c8231c962e9aa1931eb0a21f61c9a5a2ee873772df73,R1,current,0,2,1,1,2,839608.0,3723273.5999999996,1344.0,672.0,0.007508342602892101,0.0,0.5,0.5,1554264.0,0.0,0.0,17692.0,0.0,0.0,0.0,1000.0,4892.0,0.0,0.0,0.0,12308.0,20872.0,7416.0,1.0,0.6928004622459412,0.0,49.38560104370117,0.1205366775393486,0.9927088618278503
I0:l-cal-006-700006:w1,l-cal-006-700006,97ee3f62c1491c190546c8231c962e9aa1931eb0a21f61c9a5a2ee873772df73,R1,current,0,2,1,2,3,839608.0,3723273.5999999996,1512.0,840.0,0.007508342602892101,0.0,0.5,0.5,1554264.0,0.0,0.0,17692.0,0.0,0.0,0.0,1000.0,4892.0,0.0,0.0,0.0,12308.0,20872.0,7416.0,1.0,0.6928004622459412,0.0,49.38560104370117,0.1205366775393486,0.9927088618278503
I0:l-cal-006-700006:w99,l-cal-006-700006,97ee3f62c1491c190546c8231c962e9aa1931eb0a21f61c9a5a2ee873772df73,R1,current,0,2,99,0,1,843696.0,3733739.799999982,1176.0,504.0,0.008038375071887906,0.0,0.5,0.5,1548360.0,250392.0,0.0,844418.0,0.0,0.0,0.0,2887.0,9950.0,0.0,0.0,0.0,14901.0,20075.0,14936.0,1.0,0.6524636149406433,0.0,49.73178482055664,-0.5680647492408752,0.8229838609695435
I0:l-cal-006-700006:w99,l-cal-006-700006,97ee3f62c1491c190546c8231c962e9aa1931eb0a21f61c9a5a2ee873772df73,R1,current,0,2,99,1,2,843696.0,3733739.799999982,1344.0,672.0,0.008038375071887906,0.0,0.5,0.5,1548360.0,250392.0,0.0,844418.0,0.0,0.0,0.0,2887.0,9950.0,0.0,0.0,0.0,14901.0,20075.0,14936.0,1.0,0.6524636149406433,0.0,49.73178482055664,-0.5680647492408752,0.8229838609695435
I0:l-cal-006-700006:w99,l-cal-006-700006,97ee3f62c1491c190546c8231c962e9aa1931eb0a21f61c9a5a2ee873772df73,R1,current,0,2,99,2,3,843696.0,3733739.799999982,1512.0,840.0,0.008038375071887906,0.0,0.5,0.5,1548360.0,250392.0,0.0,844418.0,0.0,0.0,0.0,2887.0,9950.0,0.0,0.0,0.0,14901.0,20075.0,14936.0,1.0,0.6524636149406433,0.0,49.73178482055664,-0.5680647492408752,0.8229838609695435
I0:l-cal-007-700007:w1,l-cal-007-700007,1a292605070ef66c73d4c87923ff5cf0fb7c7510ec364053142b350f3d8249fc,R2,current,0,2,1,0,1,881916.0,3909482.0,1176.0,504.0,0.0018020022246941045,0.0,0.5,0.5,1538784.0,0.0,0.0,12498.0,0.0,0.0,0.0,1000.0,5076.0,0.0,0.0,0.0,17502.0,20744.0,12426.0,1.0,0.6742069721221924,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-007-700007:w1,l-cal-007-700007,1a292605070ef66c73d4c87923ff5cf0fb7c7510ec364053142b350f3d8249fc,R2,current,0,2,1,1,2,881916.0,3909482.0,1344.0,672.0,0.0018020022246941045,0.0,0.5,0.5,1538784.0,0.0,0.0,12498.0,0.0,0.0,0.0,1000.0,5076.0,0.0,0.0,0.0,17502.0,20744.0,12426.0,1.0,0.6742069721221924,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-007-700007:w1,l-cal-007-700007,1a292605070ef66c73d4c87923ff5cf0fb7c7510ec364053142b350f3d8249fc,R2,current,0,2,1,2,3,881916.0,3909482.0,1512.0,840.0,0.0018020022246941045,0.0,0.5,0.5,1538784.0,0.0,0.0,12498.0,0.0,0.0,0.0,1000.0,5076.0,0.0,0.0,0.0,17502.0,20744.0,12426.0,1.0,0.6742069721221924,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-007-700007:w99,l-cal-007-700007,1a292605070ef66c73d4c87923ff5cf0fb7c7510ec364053142b350f3d8249fc,R2,current,0,2,99,0,1,7523906.20000001,10533757.800000027,1176.0,504.0,0.3693127717862365,0.0,0.5,0.5,1908000.0,141240.0,0.0,803316.0,0.0,0.0,0.0,837.5,25112.0,0.0,0.0,0.0,15117.0,25640.0,0.0,1.0,0.8333333134651184,0.07692307978868484,168.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-007-700007:w99,l-cal-007-700007,1a292605070ef66c73d4c87923ff5cf0fb7c7510ec364053142b350f3d8249fc,R2,current,0,2,99,1,2,7523906.20000001,10533757.800000027,1344.0,672.0,0.3693127717862365,0.0,0.5,0.5,1908000.0,141240.0,0.0,803316.0,0.0,0.0,0.0,837.5,25112.0,0.0,0.0,0.0,15117.0,25640.0,0.0,1.0,0.8333333134651184,0.07692307978868484,168.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-007-700007:w99,l-cal-007-700007,1a292605070ef66c73d4c87923ff5cf0fb7c7510ec364053142b350f3d8249fc,R2,current,0,2,99,2,3,7523906.20000001,10533757.800000027,1512.0,840.0,0.3693127717862365,0.0,0.5,0.5,1908000.0,141240.0,0.0,803316.0,0.0,0.0,0.0,837.5,25112.0,0.0,0.0,0.0,15117.0,25640.0,0.0,1.0,0.8333333134651184,0.07692307978868484,168.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-008-700008:w1,l-cal-008-700008,e3833df06ac8477c197cd70ebe898c67007bbfe8e0f679a7d103000ccb67ad48,mixed,current,0,2,1,0,1,904274.0,3891575.0,1176.0,504.0,0.007508342602892101,0.0,0.5,0.5,1546464.0,0.0,0.0,12803.0,0.0,0.0,0.0,1000.0,7432.0,0.0,0.0,0.0,17197.0,20872.0,9765.0,1.0,0.7078613638877869,0.0,29.627811431884766,0.1205366775393486,0.9927088618278503
I0:l-cal-008-700008:w1,l-cal-008-700008,e3833df06ac8477c197cd70ebe898c67007bbfe8e0f679a7d103000ccb67ad48,mixed,current,0,2,1,1,2,904330.0,3891823.0,1344.0,672.0,0.007508342602892101,0.0,0.5,0.5,1546464.0,0.0,0.0,12803.0,0.0,0.0,0.0,1000.0,7432.0,0.0,0.0,0.0,17197.0,20872.0,9765.0,1.0,0.7078613638877869,0.0,29.627811431884766,0.1205366775393486,0.9927088618278503
I0:l-cal-008-700008:w1,l-cal-008-700008,e3833df06ac8477c197cd70ebe898c67007bbfe8e0f679a7d103000ccb67ad48,mixed,current,0,2,1,2,3,904834.0,3894055.0,1512.0,840.0,0.007508342602892101,0.0,0.5,0.5,1546464.0,0.0,0.0,12803.0,0.0,0.0,0.0,1000.0,7432.0,0.0,0.0,0.0,17197.0,20872.0,9765.0,1.0,0.7078613638877869,0.0,29.627811431884766,0.1205366775393486,0.9927088618278503
I0:l-cal-008-700008:w99,l-cal-008-700008,e3833df06ac8477c197cd70ebe898c67007bbfe8e0f679a7d103000ccb67ad48,mixed,current,0,2,99,0,1,872662.0,3857066.799999997,1176.0,504.0,0.007846105791152322,0.0,0.5,0.5,1201992.0,235458.0,0.0,755030.0,0.0,0.0,0.0,2324.0,10092.0,0.0,0.0,0.0,14845.0,21332.5,14803.0,1.0,0.7156996130943298,0.0,27.757999420166016,-0.5680647492408752,0.8229838609695435
