time_offset,sb_inventory,queue_qty,queue_count,queue_occupancy,contingent_share,size_p25,size_p50,size_p75,age_p25,age_p50,age_p75,oldest_age,in_transit,op9_down,op10_down,op11_down,op12_down,recent_demand,recent_delivered,recent_fill,prior_rule,operational_day,day,state_sha256,r24,downstream,stratum,fallback,state_id,tape_id,tape_sha256,seed,family,risk_level
24.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0,0,0,0,0,0,0.0,spt_flat,1.0,1,2e8d2a6e0f556c225fb498cfd6a39f8ff9b7c50e11be32dd347e6a846af42efc,0.0,0.0,r24,True,d1v2-validation-R1-current-811003:r24:0:1,d1v2-validation-R1-current-811003,7818173a99b44d7ca0a212e1e0c517778879daf5fbd4842defa3a530a10d6615,811003,R1,current
16728.0,3201.0,151538.0,59.0,0.9833333333333333,0.0,2562.5,2568.0,2574.5,2652.0,6336.0,10680.0,16104.0,2540.0,0,0,0,0,15184.0,9903.0,0.6521996838777661,spt_flat,4.0,697,22cbbff16562a65e7154e83e469d9eb028158be82704433c82121842cbc4010c,0.0,0.0,r24,True,d1v2-validation-R1-current-811003:r24:1:697,d1v2-validation-R1-current-811003,7818173a99b44d7ca0a212e1e0c517778879daf5fbd4842defa3a530a10d6615,811003,R1,current
48.0,7457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2543.0,0,0,0,0,2543.0,0,0.0,spt_flat,2.0,2,36a84a678e6cf8dca9f0d4b5446c11537ff663bb8129fda6235c6b62d5dc133f,0.0,0.0,downstream,True,d1v2-validation-R1-current-811003:downstream:0:2,d1v2-validation-R1-current-811003,7818173a99b44d7ca0a212e1e0c517778879daf5fbd4842defa3a530a10d6615,811003,R1,current
16704.0,741.0,151538.0,59.0,0.9833333333333333,0.0,2562.5,2568.0,2574.5,2628.0,6312.0,10656.0,16080.0,7558.0,0,0,0,0,15092.0,9863.0,0.6535250463821892,spt_flat,3.0,696,584f288cc09f04fa499f8af74d344a4b4d22780e0784642d8c0ac9a3299d0102,0.0,0.0,downstream,True,d1v2-validation-R1-current-811003:downstream:1:696,d1v2-validation-R1-current-811003,7818173a99b44d7ca0a212e1e0c517778879daf5fbd4842defa3a530a10d6615,811003,R1,current
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,0.0,0.0,nominal,False,d1v2-validation-R1-current-811004:nominal:0:0,d1v2-validation-R1-current-811004,0e21c146d3e52199f7b88c599f3a5b815c8ba15ec3f702e97e39bbee902b33b9,811004,R1,current
672.0,2311.0,10289.0,4.0,0.06666666666666667,0.0,2569.25,2586.0,2589.0,150.0,204.0,240.0,312.0,10013.0,0,0,0,0,15025.0,15178.0,1.0101830282861897,spt_flat,0.0,28,85f167bdf1e5be1e8bea274ef89f5b310efb3302b65992e3808d741bcf06b79f,0.0,0.0,nominal,False,d1v2-validation-R1-current-811004:nominal:1:28,d1v2-validation-R1-current-811004,0e21c146d3e52199f7b88c599f3a5b815c8ba15ec3f702e97e39bbee902b33b9,811004,R1,current
6432.0,910.0,123245.0,48.0,0.8,0.0,2559.0,2575.5,2585.25,1368.0,2892.0,4512.0,6072.0,2477.0,0,0,0,0,14763.0,12113.0,0.8204971889182415,spt_flat,2.0,268,089ecf877b81c8bd77581f8d0d2106c6e4c7fd50ddf46eebf335bf6b83fcf32c,0.0,0.0,high_occupancy,False,d1v2-validation-R1-current-811004:high_occupancy:0:268,d1v2-validation-R1-current-811004,0e21c146d3e52199f7b88c599f3a5b815c8ba15ec3f702e97e39bbee902b33b9,811004,R1,current
16776.0,1320.0,153643.0,60.0,1.0,0.0,2558.0,2563.5,2569.0,2580.0,7176.0,10764.0,15816.0,2482.0,0,0,0,0,14837.0,12327.0,0.830828334568983,spt_flat,6.0,699,c81e7406e7495d1d52011c7b0e113c9248e28ab71862f4d2672021feac9ff224,0.0,0.0,high_occupancy,False,d1v2-validation-R1-current-811004:high_occupancy:1:699,d1v2-validation-R1-current-811004,0e21c146d3e52199f7b88c599f3a5b815c8ba15ec3f702e97e39bbee902b33b9,811004,R1,current
696.0,4786.0,10317.0,4.0,0.06666666666666667,0.0,2576.25,2586.0,2589.0,168.0,228.0,264.0,336.0,5035.0,0,0,0,0,15042.0,15126.0,1.0055843637814121,spt_flat,1.0,29,bfb96888801fa0152c4eb3c9a5430e683ed2fcf7a1ea792818066e00a8b048b6,0.0,0.0,high_age,False,d1v2-validation-R1-current-811004:high_age:0:29,d1v2-validation-R1-current-811004,0e21c146d3e52199f7b88c599f3a5b815c8ba15ec3f702e97e39bbee902b33b9,811004,R1,current
16752.0,1320.0,151175.0,59.0,0.9833333333333333,0.0,2558.0,2564.0,2569.0,2652.0,7224.0,10848.0,15792.0,4948.0,0,0,0,0,14857.0,9861.0,0.6637275358416908,spt_flat,5.0,698,d6ac6d5d26147bc8bc0703cc876d13be7c82665534da5831c5da103194dc6b97,0.0,0.0,high_age,False,d1v2-validation-R1-current-811004:high_age:1:698,d1v2-validation-R1-current-811004,0e21c146d3e52199f7b88c599f3a5b815c8ba15ec3f702e97e39bbee902b33b9,811004,R1,current
24.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0,0,0,0,0,0,0.0,spt_flat,1.0,1,2e8d2a6e0f556c225fb498cfd6a39f8ff9b7c50e11be32dd347e6a846af42efc,0.0,0.0,r24,True,d1v2-validation-R1-current-811004:r24:0:1,d1v2-validation-R1-current-811004,0e21c146d3e52199f7b88c599f3a5b815c8ba15ec3f702e97e39bbee902b33b9,811004,R1,current
16728.0,3802.0,151175.0,59.0,0.9833333333333333,0.0,2558.0,2564.0,2569.0,2628.0,7200.0,10824.0,15768.0,2466.0,0,0,0,0,14964.0,9861.0,0.658981555733761,spt_flat,4.0,697,5becb03ba4c1635d500c871a0d4831a1f468f81ab9cc27d9c5a5d19c4daaf46d,0.0,0.0,r24,True,d1v2-validation-R1-current-811004:r24:1:697,d1v2-validation-R1-current-811004,0e21c146d3e52199f7b88c599f3a5b815c8ba15ec3f702e97e39bbee902b33b9,811004,R1,current
48.0,7482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2518.0,0,0,0,0,2518.0,0,0.0,spt_flat,2.0,2,c87209f1e1059e6233f4ac6a10a75a7091cfa89a327b502ccb64edcc33b2648a,0.0,0.0,downstream,True,d1v2-validation-R1-current-811004:downstream:0:2,d1v2-validation-R1-current-811004,0e21c146d3e52199f7b88c599f3a5b815c8ba15ec3f702e97e39bbee902b33b9,811004,R1,current
16704.0,1268.0,151175.0,59.0,0.9833333333333333,0.0,2558.0,2564.0,2569.0,2604.0,7176.0,10800.0,15744.0,7451.0,0,0,0,0,14946.0,9830.0,0.6577010571390338,spt_flat,3.0,696,7d5edbcdae2e73eb385418cb0a67c1ea247e79f5e8c1037feb6283fb630f35e4,0.0,0.0,downstream,True,d1v2-validation-R1-current-811004:downstream:1:696,d1v2-validation-R1-current-811004,0e21c146d3e52199f7b88c599f3a5b815c8ba15ec3f702e97e39bbee902b33b9,811004,R1,current
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,0.0,0.0,nominal,False,d1v2-validation-R1-current-811005:nominal:0:0,d1v2-validation-R1-current-811005,256a01214788b12e8d548a0867e9a21c1f2cb10ac901c0f68362f19674a883ad,811005,R1,current
552.0,5032.0,12849.0,5.0,0.08333333333333333,0.0,2557.0,2573.0,2582.0,72.0,96.0,288.0,312.0,4946.0,0,0,0,0,15056.0,7385.0,0.49050212539851223,spt_flat,2.0,23,6b609d9228cea08dbba83a439cccbf406010cd3edfb2d5cc514d727215b8a1e2,0.0,0.0,nominal,False,d1v2-validation-R1-current-811005:nominal:1:23,d1v2-validation-R1-current-811005,256a01214788b12e8d548a0867e9a21c1f2cb10ac901c0f68362f19674a883ad,811005,R1,current
6432.0,1911.0,123555.0,48.0,0.8,0.0,2565.0,2576.5,2589.0,1086.0,2916.0,4254.0,6168.0,2413.0,0,0,0,0,14906.0,12304.0,0.8254394203676372,spt_flat,2.0,268,e09112d98b3d58a640fd79782768f8c4837ff8d43b5518665501cda387c14d72,0.0,0.0,high_occupancy,False,d1v2-validation-R1-current-811005:high_occupancy:0:268,d1v2-validation-R1-current-811005,256a01214788b12e8d548a0867e9a21c1f2cb10ac901c0f68362f19674a883ad,811005,R1,current
16776.0,530.0,153795.0,60.0,1.0,0.0,2562.0,2566.0,2571.25,3162.0,7032.0,10278.0,15984.0,2480.0,0,0,0,0,14802.0,12196.0,0.8239427104445345,spt_flat,6.0,699,8f01b3a67a312eb4461883cbfe8db2afe6188e29a5d8b4c487376ac6b2a7237c,0.0,0.0,high_occupancy,False,d1v2-validation-R1-current-811005:high_occupancy:1:699,d1v2-validation-R1-current-811005,256a01214788b12e8d548a0867e9a21c1f2cb10ac901c0f68362f19674a883ad,811005,R1,current
576.0,2484.0,10301.0,4.0,0.06666666666666667,0.0,2569.0,2577.5,2583.75,114.0,216.0,318.0,336.0,10065.0,0,0,0,0,15056.0,7328.0,0.4867162592986185,spt_flat,3.0,24,d23549eed2e15702c838dbeeb57fb41eadbf2fde859cee39b5b71f8161517bdd,0.0,0.0,high_age,False,d1v2-validation-R1-current-811005:high_age:0:24,d1v2-validation-R1-current-811005,256a01214788b12e8d548a0867e9a21c1f2cb10ac901c0f68362f19674a883ad,811005,R1,current
16752.0,530.0,151383.0,59.0,0.9833333333333333,0.0,2562.0,2566.0,2571.5,3192.0,7200.0,10284.0,15960.0,4919.0,0,0,0,0,14838.0,9757.0,0.6575684054454778,spt_flat,5.0,698,5b5633d321db090d69c6ed69e73a2ed686610339422f4439909192e412be8c53,0.0,0.0,high_age,False,d1v2-validation-R1-current-811005:high_age:1:698,d1v2-validation-R1-current-811005,256a01214788b12e8d548a0867e9a21c1f2cb10ac901c0f68362f19674a883ad,811005,R1,current
24.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,1.0,1,e9692fd226365176691d681b2578d1efe1de08d71d7563754eff3618ea6eaca2,0.0,0.0,r24,True,d1v2-validation-R1-current-811005:r24:0:1,d1v2-validation-R1-current-811005,256a01214788b12e8d548a0867e9a21c1f2cb10ac901c0f68362f19674a883ad,811005,R1,current
16728.0,3010.0,151383.0,59.0,0.9833333333333333,0.0,2562.0,2566.0,2571.5,3168.0,7176.0,10260.0,15936.0,2439.0,0,0,0,0,14859.0,9757.0,0.6566390739619086,spt_flat,4.0,697,a9318bb08187be9091b69455292021c7dab810bd97e1bea9ba85f3a8a075b0a0,0.0,0.0,r24,True,d1v2-validation-R1-current-811005:r24:1:697,d1v2-validation-R1-current-811005,256a01214788b12e8d548a0867e9a21c1f2cb10ac901c0f68362f19674a883ad,811005,R1,current
48.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439.0,0,0,0,0,2439.0,0,0.0,spt_flat,2.0,2,da9c01ec8b21a9d730ab9ac9c7291602aa8fafbd317042c456ebf4852bc716d4,0.0,0.0,downstream,True,d1v2-validation-R1-current-811005:downstream:0:2,d1v2-validation-R1-current-811005,256a01214788b12e8d548a0867e9a21c1f2cb10ac901c0f68362f19674a883ad,811005,R1,current
16704.0,449.0,151383.0,59.0,0.9833333333333333,0.0,2562.0,2566.0,2571.5,3144.0,7152.0,10236.0,15912.0,7473.0,0,0,0,0,14854.0,9755.0,0.6567254611552443,spt_flat,3.0,696,9a738fa3de2f4a252a17037e7c2407a2224b9442c7bd0c038622aedc057b0ae3,0.0,0.0,downstream,True,d1v2-validation-R1-current-811005:downstream:1:696,d1v2-validation-R1-current-811005,256a01214788b12e8d548a0867e9a21c1f2cb10ac901c0f68362f19674a883ad,811005,R1,current
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,0.0,0.0,nominal,False,d1v2-validation-R1-increased-811006:nominal:0:0,d1v2-validation-R1-increased-811006,231d56375f25e1e72e924e969bb6545b68f92880af66d543b84c7383f95c88b3,811006,R1,increased
744.0,417.0,12901.0,5.0,0.08333333333333333,0.0,2566.0,2586.0,2587.0,96.0,168.0,264.0,312.0,7547.0,0,0,0,0,15140.0,9934.0,0.6561426684280053,spt_flat,3.0,31,ac28c49d8e1d3b13089a78a66b2fcf8c50cf6c00a05c65f6c6b56e83d85a81ee,0.0,0.0,nominal,False,d1v2-validation-R1-increased-811006:nominal:1:31,d1v2-validation-R1-increased-811006,231d56375f25e1e72e924e969bb6545b68f92880af66d543b84c7383f95c88b3,811006,R1,increased
5376.0,508.0,123469.0,48.0,0.8,0.0,2558.0,2579.0,2592.5,1170.0,2412.0,3792.0,4896.0,5000.0,0,0,0,0,15106.0,14856.0,0.983450284655104,spt_flat,0.0,224,310990e9a3b425a0a78e07f0afaf36c9498ae7d6878dc84ec79048ddfff04747,0.0,0.0,high_occupancy,False,d1v2-validation-R1-increased-811006:high_occupancy:0:224,d1v2-validation-R1-increased-811006,231d56375f25e1e72e924e969bb6545b68f92880af66d543b84c7383f95c88b3,811006,R1,increased
16776.0,1271.0,153505.0,60.0,1.0,0.0,2554.0,2560.0,2564.0,3516.0,7380.0,10734.0,15768.0,2494.0,0,0,0,0,15035.0,12381.0,0.8234785500498836,spt_flat,6.0,699,f8f068d5d1216c484a2ebd29c6fd0b051c6b3cd392c82c925e853da4bc335c63,0.0,0.0,high_occupancy,False,d1v2-validation-R1-increased-811006:high_occupancy:1:699,d1v2-validation-R1-increased-811006,231d56375f25e1e72e924e969bb6545b68f92880af66d543b84c7383f95c88b3,811006,R1,increased
696.0,2964.0,12850.0,5.0,0.08333333333333333,0.0,2564.0,2566.0,2586.0,120.0,216.0,264.0,336.0,2488.0,0,0,0,0,15084.0,12511.0,0.8294219040042429,spt_flat,1.0,29,124f9c4e6b658372d777f5255a1fc5a1c1932d9d416da3488cc220e784bdfc09,0.0,0.0,high_age,False,d1v2-validation-R1-increased-811006:high_age:0:29,d1v2-validation-R1-increased-811006,231d56375f25e1e72e924e969bb6545b68f92880af66d543b84c7383f95c88b3,811006,R1,increased
16752.0,1271.0,150989.0,59.0,0.9833333333333333,0.0,2554.0,2560.0,2564.0,3732.0,7512.0,10788.0,15744.0,5004.0,0,0,0,0,15000.0,9871.0,0.6580666666666667,spt_flat,5.0,698,4fc8ef4936b0bfb4efdb26481d58a07c6b5f6fffb690240196ae8482a0169661,0.0,0.0,high_age,False,d1v2-validation-R1-increased-811006:high_age:1:698,d1v2-validation-R1-increased-811006,231d56375f25e1e72e924e969bb6545b68f92880af66d543b84c7383f95c88b3,811006,R1,increased
24.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,1.0,1,e0d1700cdc772f6278d35cbed80f1722bc6d07874f28001e29c2748112ea961a,0.0,0.0,r24,True,d1v2-validation-R1-increased-811006:r24:0:1,d1v2-validation-R1-increased-811006,231d56375f25e1e72e924e969bb6545b68f92880af66d543b84c7383f95c88b3,811006,R1,increased
16728.0,3765.0,150989.0,59.0,0.9833333333333333,0.0,2554.0,2560.0,2564.0,3708.0,7488.0,10764.0,15720.0,2510.0,0,0,0,0,14984.0,9871.0,0.6587693539775761,spt_flat,4.0,697,f50881314bb99bdc980aadcbd67038028a54de46e82b3b480b1bce59efb22a8a,0.0,0.0,r24,True,d1v2-validation-R1-increased-811006:r24:1:697,d1v2-validation-R1-increased-811006,231d56375f25e1e72e924e969bb6545b68f92880af66d543b84c7383f95c88b3,811006,R1,increased
48.0,2572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2428.0,0,0,0,0,2428.0,0,0.0,spt_flat,2.0,2,6e65606a7af8a66256c522ae125cf1709244445ca4b5a04407ce9defe3617014,0.0,0.0,downstream,True,d1v2-validation-R1-increased-811006:downstream:0:2,d1v2-validation-R1-increased-811006,231d56375f25e1e72e924e969bb6545b68f92880af66d543b84c7383f95c88b3,811006,R1,increased
16704.0,1275.0,150911.0,59.0,0.9833333333333333,0.0,2554.0,2560.0,2564.0,3684.0,7464.0,10740.0,15696.0,7442.0,0,0,0,0,14965.0,9897.0,0.661343133979285,spt_flat,3.0,696,fcd4fcd0109057d0a93c9c0a5829061021b78fdc443c4b58e75d89e37069a978,0.0,0.0,downstream,True,d1v2-validation-R1-increased-811006:downstream:1:696,d1v2-validation-R1-increased-811006,231d56375f25e1e72e924e969bb6545b68f92880af66d543b84c7383f95c88b3,811006,R1,increased
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,0.0,0.0,nominal,False,d1v2-validation-R1-increased-811007:nominal:0:0,d1v2-validation-R1-increased-811007,0ee7333a37e6bd72dc91f6c68ae00ba48e2ddecbebb7acf1b295038334efbc39,811007,R1,increased
576.0,130.0,7710.0,3.0,0.05,0.0,2556.0,2556.0,2577.0,132.0,144.0,228.0,312.0,2474.0,0,0,0,0,15127.0,12481.0,0.8250809810273022,spt_flat,3.0,24,039c7aedbdf25bd7ae85416eb6ed76e63d1b7c3bacd5295669c96276581f45d1,0.0,0.0,nominal,False,d1v2-validation-R1-increased-811007:nominal:1:24,d1v2-validation-R1-increased-811007,0ee7333a37e6bd72dc91f6c68ae00ba48e2ddecbebb7acf1b295038334efbc39,811007,R1,increased
5592.0,2081.0,123200.0,48.0,0.8,0.0,2549.25,2568.0,2582.25,1026.0,2580.0,3858.0,5160.0,2518.0,0,0,0,0,15025.0,12365.0,0.8229617304492512,spt_flat,2.0,233,d9241295883d3b53711a2a1aea32a40cfb86cb49cf20fcc374662a1fbf3b3c6d,0.0,0.0,high_occupancy,False,d1v2-validation-R1-increased-811007:high_occupancy:0:233,d1v2-validation-R1-increased-811007,0ee7333a37e6bd72dc91f6c68ae00ba48e2ddecbebb7acf1b295038334efbc39,811007,R1,increased
16776.0,2150.0,150718.0,59.0,0.9833333333333333,0.0,2550.5,2558.0,2561.5,2376.0,6384.0,10332.0,16344.0,4928.0,0,0,0,0,14990.0,9779.0,0.652368245496998,spt_flat,6.0,699,16cbcf3b92a6f199f3d6fc018a289f96db7705d415b463ac5e229eab4af325a4,0.0,0.0,high_occupancy,False,d1v2-validation-R1-increased-811007:high_occupancy:1:699,d1v2-validation-R1-increased-811007,0ee7333a37e6bd72dc91f6c68ae00ba48e2ddecbebb7acf1b295038334efbc39,811007,R1,increased
600.0,130.0,10168.0,4.0,0.06666666666666667,0.0,2531.5,2556.0,2566.5,114.0,156.0,210.0,336.0,5000.0,0,0,0,0,15046.0,14955.0,0.9939518808985777,spt_flat,4.0,25,a59c07b4150fd834a3eab97df5a3c28488d4e8753993fc2c112a447b1abd7863,0.0,0.0,high_age,False,d1v2-validation-R1-increased-811007:high_age:0:25,d1v2-validation-R1-increased-811007,0ee7333a37e6bd72dc91f6c68ae00ba48e2ddecbebb7acf1b295038334efbc39,811007,R1,increased
16752.0,4616.0,150654.0,59.0,0.9833333333333333,0.0,2550.5,2558.0,2561.5,2352.0,6360.0,10308.0,16320.0,2462.0,0,0,0,0,14884.0,9779.0,0.6570142434829347,spt_flat,5.0,698,fa240c2ef5676cdedece7f3b8d52c3592954352f8f2e0eb9d2b7972cf57f08dd,0.0,0.0,high_age,False,d1v2-validation-R1-increased-811007:high_age:1:698,d1v2-validation-R1-increased-811007,0ee7333a37e6bd72dc91f6c68ae00ba48e2ddecbebb7acf1b295038334efbc39,811007,R1,increased
24.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,1.0,1,e0d1700cdc772f6278d35cbed80f1722bc6d07874f28001e29c2748112ea961a,0.0,0.0,r24,True,d1v2-validation-R1-increased-811007:r24:0:1,d1v2-validation-R1-increased-811007,0ee7333a37e6bd72dc91f6c68ae00ba48e2ddecbebb7acf1b295038334efbc39,811007,R1,increased
16728.0,2078.0,153254.0,60.0,1.0,0.0,2550.75,2558.0,2562.0,2298.0,6288.0,10266.0,16296.0,5000.0,0,0,0,0,14888.0,12283.0,0.8250268672756582,spt_flat,4.0,697,271d70cb7127ef5ce22b6f0cc234fe262b7d27068beab69417415273256f5726,0.0,0.0,r24,True,d1v2-validation-R1-increased-811007:r24:1:697,d1v2-validation-R1-increased-811007,0ee7333a37e6bd72dc91f6c68ae00ba48e2ddecbebb7acf1b295038334efbc39,811007,R1,increased
48.0,2593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2407.0,0,0,0,0,2407.0,0,0.0,spt_flat,2.0,2,63132ab8741e309f8d13de0d8ee6433b9f68c9b9a68c289e7da8c8cd769734f3,0.0,0.0,downstream,True,d1v2-validation-R1-increased-811007:downstream:0:2,d1v2-validation-R1-increased-811007,0ee7333a37e6bd72dc91f6c68ae00ba48e2ddecbebb7acf1b295038334efbc39,811007,R1,increased
16704.0,2078.0,150654.0,59.0,0.9833333333333333,0.0,2550.5,2558.0,2561.5,2304.0,6312.0,10260.0,16272.0,2445.0,0,0,0,0,14750.0,12260.0,0.8311864406779661,spt_flat,3.0,696,da8200c9be90268bf5ea1e7eeeff0b040ac4b0df3278ec2d7ac7614d62f1c249,0.0,0.0,downstream,True,d1v2-validation-R1-increased-811007:downstream:1:696,d1v2-validation-R1-increased-811007,0ee7333a37e6bd72dc91f6c68ae00ba48e2ddecbebb7acf1b295038334efbc39,811007,R1,increased
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,0.0,0.0,nominal,False,d1v2-validation-R1-increased-811008:nominal:0:0,d1v2-validation-R1-increased-811008,6d07cc7108a698653ef40c8784ec80d67c2431cf6651876fced51d7a428c844d,811008,R1,increased
624.0,2507.0,10272.0,4.0,0.06666666666666667,0.0,2557.0,2570.5,2581.5,42.0,168.0,294.0,312.0,2552.0,0,0,0,0,15138.0,12399.0,0.8190646056282204,spt_flat,5.0,26,404abcd3a7a7b53c079f88c59e76feb65fead1a565afb81f64c7857c32377121,0.0,0.0,nominal,False,d1v2-validation-R1-increased-811008:nominal:1:26,d1v2-validation-R1-increased-811008,6d07cc7108a698653ef40c8784ec80d67c2431cf6651876fced51d7a428c844d,811008,R1,increased
5376.0,1758.0,123284.0,48.0,0.8,0.0,2549.25,2572.0,2584.5,996.0,2268.0,3420.0,5064.0,7414.0,0,0,0,0,14850.0,12205.0,0.8218855218855219,spt_flat,0.0,224,620e639cf17102705f997edb52c7d06eee7a862383bd8c7fc02ce8ca0f132489,0.0,0.0,high_occupancy,False,d1v2-validation-R1-increased-811008:high_occupancy:0:224,d1v2-validation-R1-increased-811008,6d07cc7108a698653ef40c8784ec80d67c2431cf6651876fced51d7a428c844d,811008,R1,increased
16776.0,735.0,150924.0,59.0,0.9833333333333333,0.0,2553.5,2559.0,2566.0,2628.0,5832.0,11076.0,15960.0,4888.0,0,0,0,0,14934.0,9950.0,0.6662648988884424,spt_flat,6.0,699,efc992538b4885b42efd68267d2f53c4ec701e3fa013be7992ff653fdbfb6dbc,0.0,0.0,high_occupancy,False,d1v2-validation-R1-increased-811008:high_occupancy:1:699,d1v2-validation-R1-increased-811008,6d07cc7108a698653ef40c8784ec80d67c2431cf6651876fced51d7a428c844d,811008,R1,increased
648.0,2507.0,12788.0,5.0,0.08333333333333333,0.0,2536.0,2564.0,2577.0,48.0,72.0,312.0,336.0,5000.0,0,0,0,0,15105.0,12518.0,0.828732207878186,spt_flat,6.0,27,8b137166e2affd541b1cf35aa82c9613b4c5ecfd9c34af62530b6fb6f64b9b83,0.0,0.0,high_age,False,d1v2-validation-R1-increased-811008:high_age:0:27,d1v2-validation-R1-increased-811008,6d07cc7108a698653ef40c8784ec80d67c2431cf6651876fced51d7a428c844d,811008,R1,increased
16752.0,3220.0,150886.0,59.0,0.9833333333333333,0.0,2553.5,2559.0,2566.0,2604.0,5808.0,11052.0,15936.0,2403.0,0,0,0,0,14903.0,12421.0,0.8334563510702543,spt_flat,5.0,698,52a49e3afcce4fc132d182f78ff4b21732b8acefaab3f4e97c32902cb6e26dcc,0.0,0.0,high_age,False,d1v2-validation-R1-increased-811008:high_age:1:698,d1v2-validation-R1-increased-811008,6d07cc7108a698653ef40c8784ec80d67c2431cf6651876fced51d7a428c844d,811008,R1,increased
24.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0,0,0,0,0,0,0.0,spt_flat,1.0,1,2e8d2a6e0f556c225fb498cfd6a39f8ff9b7c50e11be32dd347e6a846af42efc,0.0,0.0,r24,True,d1v2-validation-R1-increased-811008:r24:0:1,d1v2-validation-R1-increased-811008,6d07cc7108a698653ef40c8784ec80d67c2431cf6651876fced51d7a428c844d,811008,R1,increased
16728.0,5623.0,153459.0,60.0,1.0,0.0,2553.75,2559.0,2566.0,2460.0,5376.0,11010.0,15912.0,0.0,0,0,0,0,15040.0,14868.0,0.988563829787234,spt_flat,4.0,697,bc48403ecb06677532bd7bcd4992641ad8f056ca7f1397f32f7190dbe9ed611d,0.0,0.0,r24,True,d1v2-validation-R1-increased-811008:r24:1:697,d1v2-validation-R1-increased-811008,6d07cc7108a698653ef40c8784ec80d67c2431cf6651876fced51d7a428c844d,811008,R1,increased
48.0,7516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2484.0,0,0,0,0,2484.0,0,0.0,spt_flat,2.0,2,706592976ff9dbaede211a3c5e5ffdab9fd225bf521a00e9acd77aa07f7db6ec,0.0,0.0,downstream,True,d1v2-validation-R1-increased-811008:downstream:0:2,d1v2-validation-R1-increased-811008,6d07cc7108a698653ef40c8784ec80d67c2431cf6651876fced51d7a428c844d,811008,R1,increased
16704.0,623.0,150974.0,59.0,0.9833333333333333,0.0,2554.0,2559.0,2566.0,2556.0,5760.0,11004.0,15888.0,7491.0,0,0,0,0,15026.0,12377.0,0.8237055769998669,spt_flat,3.0,696,1cab5dc3a35698506f269883fe8e8bd41c048d1d82cc67dfc6baf59801046721,0.0,0.0,downstream,True,d1v2-validation-R1-increased-811008:downstream:1:696,d1v2-validation-R1-increased-811008,6d07cc7108a698653ef40c8784ec80d67c2431cf6651876fced51d7a428c844d,811008,R1,increased
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,0.0,0.0,nominal,False,d1v2-validation-R1-increased-811009:nominal:0:0,d1v2-validation-R1-increased-811009,0f3d815be17f62ab26de12c5449dcfd2ec70453af261c39675b5134b8f34d59f,811009,R1,increased
