family,buffer,shifts,tape,ret_excel,placed,attended,lost,fill_qty,backlog_auc_qty_weeks,backlog_peak_qty,shift_hours_per_week,warmup_hours
R2,I504,3,700029,0.00783642928311471,696,694,0,0.9974171416827036,1189346.0,62577.0,144.0,49.0
R2,I672,1,700029,0.007727558438700757,696,694,0,0.9974145422981623,980904.0,62897.0,48.0,73.0
R2,I672,2,700029,0.007657849267961605,696,694,0,0.9974146807533693,954970.0,57928.0,96.0,51.0
R2,I672,3,700029,0.007912983428835646,696,694,0,0.9974106182706477,1341469.0,75216.0,144.0,49.0
R2,I1344,1,700029,0.007727558438700757,696,694,0,0.9974145422981623,980904.0,62897.0,48.0,73.0
R2,I1344,2,700029,0.007657849267961605,696,694,0,0.9974146807533693,954970.0,57928.0,96.0,51.0
R2,I1344,3,700029,0.007980466673190661,696,693,0,0.9960385478139114,1139208.0,60296.0,144.0,49.0
R2,B0,1,700030,0.0049458920832869705,696,425,210,0.6311448777822124,18131046.0,154201.0,48.0,943.0
R2,B0,2,700030,0.007923202265958246,696,694,0,0.9961075476066478,2630785.0,89488.0,96.0,927.0
R2,B0,3,700030,0.008340276758156785,696,694,0,0.9973817050082577,1824581.0,79451.0,144.0,933.0
R2,I168,1,700030,0.008008654660085206,696,694,0,0.997381464906064,293467.0,22821.0,48.0,73.0
R2,I168,2,700030,0.0085410235675522,696,694,0,0.9973818534887332,130324.0,20200.0,96.0,48.0
R2,I168,3,700030,0.008239829918075417,696,694,0,0.9973827301515314,132498.0,15012.0,144.0,46.0
R2,I336,1,700030,0.008085724102363452,696,694,0,0.9973815481834888,255077.0,22821.0,48.0,73.0
R2,I336,2,700030,0.008485388180343521,696,694,0,0.9973862337056275,115479.0,12861.0,96.0,48.0
R2,I336,3,700030,0.00817095650661697,696,694,0,0.9973825817704768,120613.0,20356.0,144.0,46.0
R2,I504,1,700030,0.008085724102363452,696,694,0,0.9973815481834888,255077.0,22821.0,48.0,73.0
R2,I504,2,700030,0.008151633698692519,696,694,0,0.9973820352503124,81953.0,12612.0,96.0,48.0
R2,I504,3,700030,0.007569755538651591,696,694,0,0.9973810040085483,188805.0,25075.0,144.0,46.0
R2,I672,1,700030,0.008085724102363452,696,694,0,0.9973815481834888,255077.0,22821.0,48.0,73.0
R2,I672,2,700030,0.008744505127301558,696,689,0,0.9895405328201821,166111.0,25064.0,96.0,48.0
R2,I672,3,700030,0.007700133584200591,696,678,0,0.975508566728915,1054176.0,65081.0,144.0,46.0
R2,I1344,1,700030,0.008085724102363452,696,694,0,0.9973815481834888,255077.0,22821.0,48.0,73.0
R2,I1344,2,700030,0.008744505127301558,696,689,0,0.9895405328201821,166111.0,25064.0,96.0,48.0
R2,I1344,3,700030,0.008629522172124477,696,694,0,0.9973863872040903,119750.0,17637.0,144.0,46.0
R2,B0,1,700031,0.00510656420100462,696,435,202,0.6453632756977795,18152881.0,155243.0,48.0,943.0
R2,B0,2,700031,0.008439179630070862,696,694,0,0.997263301262093,2210961.0,80252.0,96.0,927.0
R2,B0,3,700031,0.008357742430723432,696,694,0,0.9972634332360379,1718749.0,80252.0,144.0,933.0
R2,I168,1,700031,0.00827449333436492,696,688,0,0.9880447546367596,151817.0,17690.0,48.0,73.0
R2,I168,2,700031,0.008676554308018142,696,694,0,0.997263320116293,118555.0,20507.0,96.0,49.0
R2,I168,3,700031,0.00846603393355928,696,694,0,0.9972641537922781,238327.0,23032.0,144.0,46.0
R2,I336,1,700031,0.008172843541044484,696,694,0,0.9972629632927548,138809.0,17690.0,48.0,73.0
R2,I336,2,700031,0.00870654523938792,696,694,0,0.9972632708047595,45750.0,12395.0,96.0,49.0
R2,I336,3,700031,0.007413922326914786,696,682,0,0.9809442348132665,1347320.0,53039.0,144.0,46.0
R2,I504,1,700031,0.008210412622815648,696,694,0,0.9972629632927548,115555.0,17690.0,48.0,73.0
R2,I504,2,700031,0.008283643353883962,696,694,0,0.997266808019198,220673.0,22440.0,96.0,49.0
R2,I504,3,700031,0.008109651022354523,696,692,0,0.9945692515792881,598860.0,40791.0,144.0,46.0
R2,I672,1,700031,0.008210412622815648,696,694,0,0.9972629632927548,115555.0,17690.0,48.0,73.0
R2,I672,2,700031,0.008623260449892969,696,688,0,0.9890620285071379,106923.0,20271.0,96.0,49.0
R2,I672,3,700031,0.008245573252165718,696,694,0,0.997266761726619,61444.0,12729.0,144.0,46.0
R2,I1344,1,700031,0.008210412622815648,696,694,0,0.9972629632927548,115555.0,17690.0,48.0,73.0
R2,I1344,2,700031,0.008623260449892969,696,688,0,0.9890620285071379,106923.0,20271.0,96.0,49.0
R2,I1344,3,700031,0.008295854118268428,696,689,0,0.9893650119759558,191060.0,20065.0,144.0,46.0
R2,B0,1,700032,0.004999928170101158,696,430,206,0.6395182219108726,18072690.0,154723.0,48.0,943.0
R2,B0,2,700032,0.008227998449766665,696,694,0,0.9961143569501916,2053165.0,79862.0,96.0,927.0
R2,B0,3,700032,0.008309690729561284,696,687,0,0.9880062688478978,1835063.0,79424.0,144.0,933.0
R2,I168,1,700032,0.008356855958852482,696,694,0,0.997383869761174,157548.0,17719.0,48.0,73.0
R2,I168,2,700032,0.008124887169291288,696,694,0,0.997382185055255,121387.0,14977.0,96.0,49.0
R2,I168,3,700032,0.008355022041619793,696,693,0,0.9947043622458044,274094.0,25293.0,144.0,46.0
R2,I336,1,700032,0.008377643279977936,696,694,0,0.997383197805516,91235.0,14917.0,48.0,73.0
R2,I336,2,700032,0.008691328041789027,696,694,0,0.9960890625903897,25509.0,5112.0,96.0,49.0
R2,I336,3,700032,0.008222273468063621,696,694,0,0.9973832575180269,157282.0,14921.0,144.0,46.0
R2,I504,1,700032,0.008377643279977936,696,694,0,0.997383197805516,91235.0,14917.0,48.0,73.0
R2,I504,2,700032,0.008224707020823473,696,694,0,0.9973822253579598,198085.0,22563.0,96.0,49.0
R2,I504,3,700032,0.008025322341745526,696,694,0,0.9973823587649575,228065.0,20071.0,144.0,46.0
R2,I672,1,700032,0.008377643279977936,696,694,0,0.997383197805516,91235.0,14917.0,48.0,73.0
R2,I672,2,700032,0.008224707020823473,696,694,0,0.9973822253579598,198085.0,22563.0,96.0,49.0
R2,I672,3,700032,0.007542361931042254,696,690,0,0.9906840629191562,991001.0,52081.0,144.0,46.0
R2,I1344,1,700032,0.008377643279977936,696,694,0,0.997383197805516,91235.0,14917.0,48.0,73.0
R2,I1344,2,700032,0.008224707020823473,696,694,0,0.9973822253579598,198085.0,22563.0,96.0,49.0
R2,I1344,3,700032,0.008091304215834615,696,689,0,0.9905165677582402,232415.0,20482.0,144.0,46.0
R2,B0,1,700033,0.004959420896415952,696,414,225,0.6181139655656628,18134054.0,154687.0,48.0,943.0
R2,B0,2,700033,0.008181577946748453,696,694,0,0.9960848601531532,1805659.0,80041.0,96.0,927.0
R2,B0,3,700033,0.00795148044375616,696,691,0,0.9933989809567418,2162288.0,79716.0,144.0,933.0
R2,I168,1,700033,0.008482229005668347,696,694,0,0.9960983249605153,85194.0,17899.0,48.0,74.0
R2,I168,2,700033,0.008386402922417515,696,694,0,0.9973662375374163,99918.0,12883.0,96.0,50.0
R2,I168,3,700033,0.008615059279012937,696,694,0,0.997367206422873,239264.0,23059.0,144.0,46.0
R2,I336,1,700033,0.008522878893024116,696,694,0,0.9960983249605153,74907.0,17899.0,48.0,74.0
R2,I336,2,700033,0.008203913613428215,696,694,0,0.9973662500886918,289678.0,25455.0,96.0,50.0
R2,I336,3,700033,0.008404574328345488,696,694,0,0.9973661733845837,81774.0,10161.0,144.0,46.0
R2,I504,1,700033,0.008522878893024116,696,694,0,0.9960983249605153,74907.0,17899.0,48.0,74.0
R2,I504,2,700033,0.00784138909054963,696,681,0,0.9795898810790664,1273368.0,68143.0,96.0,50.0
R2,I504,3,700033,0.008495910497564844,696,694,0,0.997367022459182,76704.0,15085.0,144.0,46.0
R2,I672,1,700033,0.008522878893024116,696,694,0,0.9960983249605153,74907.0,17899.0,48.0,74.0
R2,I672,2,700033,0.0077306646793275655,696,694,0,0.9973659195318603,1152800.0,68143.0,96.0,50.0
R2,I672,3,700033,0.008023822405358573,696,692,0,0.993281684929919,477477.0,38004.0,144.0,46.0
R2,I1344,1,700033,0.008522878893024116,696,694,0,0.9960983249605153,74907.0,17899.0,48.0,74.0
R2,I1344,2,700033,0.0077306646793275655,696,694,0,0.9973659195318603,1152800.0,68143.0,96.0,50.0
R2,I1344,3,700033,0.008494431371467385,696,692,0,0.9947041215749481,199240.0,22771.0,144.0,46.0
R2,B0,1,700034,0.004921648106295227,696,439,201,0.6509909567095518,18017367.0,153686.0,48.0,963.0
R2,B0,2,700034,0.007574749858323609,696,693,0,0.9959146536128551,2510767.0,85217.0,96.0,927.0
R2,B0,3,700034,0.007580240981267878,696,694,0,0.9972724078972615,2879929.0,80100.0,144.0,933.0
R2,I168,1,700034,0.008706002111670079,696,694,0,0.9959382961258575,66385.0,12671.0,48.0,73.0
R2,I168,2,700034,0.008606662085946964,696,694,0,0.9972728267904912,129861.0,17325.0,96.0,48.0
R2,I168,3,700034,0.008678457816418165,696,694,0,0.9972692264919085,97018.0,12809.0,144.0,46.0
R2,I336,1,700034,0.008706002111670079,696,694,0,0.9959382961258575,66385.0,12671.0,48.0,73.0
R2,I336,2,700034,0.00868855362599349,696,694,0,0.9972730992194433,96997.0,12623.0,96.0,48.0
R2,I336,3,700034,0.008823231845344169,696,694,0,0.997273545421607,53031.0,12413.0,144.0,46.0
R2,I504,1,700034,0.008706002111670079,696,694,0,0.9959382961258575,66385.0,12671.0,48.0,73.0
R2,I504,2,700034,0.008304988719030237,696,694,0,0.997273898802789,172948.0,22519.0,96.0,48.0
R2,I504,3,700034,0.00827221393457029,696,694,0,0.9972717321789407,201479.0,20111.0,144.0,46.0
R2,I672,1,700034,0.008706002111670079,696,694,0,0.9959382961258575,66385.0,12671.0,48.0,73.0
R2,I672,2,700034,0.00868486889796132,696,694,0,0.997272146929863,155351.0,22519.0,96.0,48.0
R2,I672,3,700034,0.008268424869561,696,691,0,0.9931665786568605,116981.0,17328.0,144.0,46.0
R2,I1344,1,700034,0.008706002111670079,696,694,0,0.9959382961258575,66385.0,12671.0,48.0,73.0
R2,I1344,2,700034,0.00868486889796132,696,694,0,0.997272146929863,155351.0,22519.0,96.0,48.0
R2,I1344,3,700034,0.00820554748185298,696,689,0,0.9906103860086092,56430.0,12693.0,144.0,46.0
R2,B0,1,700035,0.005172081303508207,696,441,198,0.6529642169343386,18149684.0,156628.0,48.0,943.0
R2,B0,2,700035,0.00848662465040513,696,694,0,0.996083225108053,1763159.0,85924.0,96.0,927.0
R2,B0,3,700035,0.008392037455701086,696,694,0,0.9973563913283272,1767505.0,80774.0,144.0,933.0
R2,I168,1,700035,0.007935062428328669,696,683,0,0.9823359189636535,896702.0,52748.0,48.0,73.0
R2,I168,2,700035,0.008185949741123636,696,694,0,0.9973544987584453,173849.0,17624.0,96.0,49.0
R2,I168,3,700035,0.008460602408706438,696,694,0,0.997351286844211,438636.0,42367.0,144.0,46.0
R2,I336,1,700035,0.00795214186828796,696,683,0,0.9823359189636535,886425.0,52748.0,48.0,73.0
R2,I336,2,700035,0.008448202878547792,696,694,0,0.9973589837729817,94311.0,12573.0,96.0,49.0
R2,I336,3,700035,0.008713420458162976,696,692,0,0.9932640667044947,135809.0,22674.0,144.0,46.0
R2,I504,1,700035,0.00795214186828796,696,683,0,0.9823359189636535,886425.0,52748.0,48.0,73.0
R2,I504,2,700035,0.008484875472870891,696,694,0,0.9973533484257069,138496.0,12821.0,96.0,49.0
R2,I504,3,700035,0.00867195007427629,696,694,0,0.9973531123363549,20493.0,5148.0,144.0,46.0
R2,I672,1,700035,0.00795214186828796,696,683,0,0.9823359189636535,886425.0,52748.0,48.0,73.0
R2,I672,2,700035,0.00781647844960291,696,694,0,0.9973540901467061,1241691.0,64971.0,96.0,49.0
R2,I672,3,700035,0.00825518152722045,696,694,0,0.9973572546408411,373837.0,27664.0,144.0,46.0
R2,I1344,1,700035,0.00795214186828796,696,683,0,0.9823359189636535,886425.0,52748.0,48.0,73.0
R2,I1344,2,700035,0.00781647844960291,696,694,0,0.9973540901467061,1241691.0,64971.0,96.0,49.0
R2,I1344,3,700035,0.008325656786138284,696,694,0,0.99600706034943,159075.0,17781.0,144.0,46.0
R2,B0,1,700036,0.004761789304478735,696,385,251,0.5791032435870257,18325231.0,155918.0,48.0,943.0
R2,B0,2,700036,0.007496790083294797,696,689,0,0.9904394289528274,5732227.0,127979.0,96.0,927.0
R2,B0,3,700036,0.007116139171990717,696,683,0,0.9821848559335346,4566961.0,110765.0,144.0,933.0
R2,I168,1,700036,0.00780671914019682,696,675,0,0.9713365951978185,1332396.0,62477.0,48.0,73.0
R2,I168,2,700036,0.008244304542784207,696,679,0,0.976733006492646,1081221.0,62475.0,96.0,49.0
R2,I168,3,700036,0.007776999458919019,696,682,0,0.9808408079236134,1320788.0,65027.0,144.0,46.0
R2,I336,1,700036,0.007790766399625396,696,675,0,0.9713365951978185,1316842.0,62477.0,48.0,73.0
R2,I336,2,700036,0.008009959740326153,696,688,0,0.989071805448786,916413.0,60159.0,96.0,49.0
R2,I336,3,700036,0.008020141491206282,696,683,0,0.9821990528364526,1190849.0,64031.0,144.0,46.0
R2,I504,1,700036,0.00782635588552207,696,682,0,0.9808697152608257,1150672.0,62477.0,48.0,73.0
R2,I504,2,700036,0.008052158333166656,696,687,0,0.9876751666737441,1015344.0,67671.0,96.0,49.0
R2,I504,3,700036,0.007938538968713387,696,660,0,0.949617808365123,2236697.0,103622.0,144.0,46.0
R2,I672,1,700036,0.00782635588552207,696,682,0,0.9808697152608257,1150672.0,62477.0,48.0,73.0
R2,I672,2,700036,0.008213604501650866,696,689,0,0.9904267359172051,859627.0,62386.0,96.0,49.0
R2,I672,3,700036,0.007611765289416232,696,689,0,0.9904397989357292,1582747.0,60041.0,144.0,46.0
R2,I1344,1,700036,0.00782635588552207,696,682,0,0.9808697152608257,1150672.0,62477.0,48.0,73.0
R2,I1344,2,700036,0.008213604501650866,696,689,0,0.9904267359172051,859627.0,62386.0,96.0,49.0
R2,I1344,3,700036,0.007621883992105798,696,678,0,0.9753917149489016,1668381.0,63264.0,144.0,46.0
R2,B0,1,700037,0.004986410590755975,696,426,210,0.6341786173463955,18089113.0,155978.0,48.0,943.0
R2,B0,2,700037,0.008168706323718947,696,694,0,0.9973632294504379,2595413.0,84737.0,96.0,927.0
R2,B0,3,700037,0.008247968859835166,696,694,0,0.9973629877094877,1890031.0,79653.0,144.0,933.0
R2,I168,1,700037,0.008457422766913815,696,694,0,0.9973652789727977,122363.0,17619.0,48.0,73.0
R2,I168,2,700037,0.008531461321950474,696,694,0,0.9960839867971687,219905.0,30289.0,96.0,49.0
R2,I168,3,700037,0.008260014907778385,696,694,0,0.9973630422098724,168025.0,20104.0,144.0,46.0
R2,I336,1,700037,0.00788952793382852,696,694,0,0.9973651827110237,526112.0,32493.0,48.0,73.0
R2,I336,2,700037,0.008265753865862141,696,686,0,0.9864240057081728,292997.0,30317.0,96.0,49.0
R2,I336,3,700037,0.00861863151864942,696,694,0,0.9973644723886641,56301.0,12600.0,144.0,46.0
R2,I504,1,700037,0.00788952793382852,696,694,0,0.9973651827110237,526112.0,32493.0,48.0,73.0
R2,I504,2,700037,0.008125413729399707,696,694,0,0.9973624635523312,688553.0,52323.0,96.0,49.0
R2,I504,3,700037,0.008056674648245206,696,694,0,0.9973596743315349,300411.0,32440.0,144.0,46.0
R2,I672,1,700037,0.00788952793382852,696,694,0,0.9973651827110237,526112.0,32493.0,48.0,73.0
R2,I672,2,700037,0.008414536882490007,696,694,0,0.9973660000148216,236258.0,27942.0,96.0,49.0
R2,I672,3,700037,0.00827724683398204,696,694,0,0.9973589372057599,240303.0,30190.0,144.0,46.0
R2,I1344,1,700037,0.00788952793382852,696,694,0,0.9973651827110237,526112.0,32493.0,48.0,73.0
R2,I1344,2,700037,0.008414536882490007,696,694,0,0.9973660000148216,236258.0,27942.0,96.0,49.0
R2,I1344,3,700037,0.008132006226458518,696,694,0,0.9973634222524831,566070.0,46953.0,144.0,46.0
R2,B0,1,700038,0.004637613229368409,696,424,217,0.6313093497693004,18181644.0,156192.0,48.0,943.0
R2,B0,2,700038,0.0077475740968494565,696,694,0,0.9973985266441735,3518607.0,93425.0,96.0,927.0
R2,B0,3,700038,0.00782361496630258,696,694,0,0.9973954714090659,2601702.0,80084.0,144.0,933.0
R2,I168,1,700038,0.007691654757298445,696,694,0,0.9973947970223219,1358212.0,65062.0,48.0,73.0
R2,I168,2,700038,0.007916284346835185,696,694,0,0.997395279354963,1071313.0,67338.0,96.0,49.0
R2,I168,3,700038,0.008129741229851111,696,694,0,0.9973982151013743,996885.0,64906.0,144.0,46.0
R2,I336,1,700038,0.007493282689635434,696,694,0,0.9960414494140412,1022500.0,65062.0,48.0,73.0
R2,I336,2,700038,0.00826927944157794,696,689,0,0.9906734569374818,1037492.0,64930.0,96.0,49.0
R2,I336,3,700038,0.008038767305157306,696,694,0,0.9973944749070952,1266014.0,64924.0,144.0,46.0
R2,I504,1,700038,0.007493282689635434,696,694,0,0.9960414494140412,1022500.0,65062.0,48.0,73.0
R2,I504,2,700038,0.007707570313958285,696,691,0,0.9932632995189663,2081113.0,79126.0,96.0,49.0
R2,I504,3,700038,0.007735453594696024,696,694,0,0.997394649108052,961073.0,67403.0,144.0,46.0
R2,I672,1,700038,0.007493282689635434,696,694,0,0.9960414494140412,1022500.0,65062.0,48.0,73.0
R2,I672,2,700038,0.007768944360517505,696,694,0,0.9973950541043549,1029014.0,64936.0,96.0,49.0
R2,I672,3,700038,0.007634674367740073,696,694,0,0.9973950554863792,1156449.0,65112.0,144.0,46.0
R2,I1344,1,700038,0.007493282689635434,696,694,0,0.9960414494140412,1022500.0,65062.0,48.0,73.0
R2,I1344,2,700038,0.007768944360517505,696,694,0,0.9973950541043549,1029014.0,64936.0,96.0,49.0
R2,I1344,3,700038,0.007720082187760878,696,694,0,0.9960598951108858,1296723.0,69924.0,144.0,46.0
R2,B0,1,700039,0.005079867376300865,696,430,207,0.6390294159329801,18098977.0,154216.0,48.0,943.0
R2,B0,2,700039,0.007901552408721342,696,694,0,0.9973889535753823,2196033.0,85080.0,96.0,927.0
R2,B0,3,700039,0.008004706150470232,696,694,0,0.9973902014796284,2607767.0,80023.0,144.0,933.0
R2,I168,1,700039,0.00846643939992354,696,694,0,0.9973888773605584,191705.0,20350.0,48.0,73.0
R2,I168,2,700039,0.008617192227585363,696,694,0,0.9973889438755609,25518.0,7691.0,96.0,49.0
R2,I168,3,700039,0.008190752998232834,696,694,0,0.9973894329338954,392625.0,39937.0,144.0,46.0
R2,I336,1,700039,0.0084812560136014,696,694,0,0.9973888773605584,166061.0,20135.0,48.0,73.0
R2,I336,2,700039,0.00817686879902666,696,694,0,0.9973934313410213,371570.0,37296.0,96.0,49.0
R2,I336,3,700039,0.008115213698750243,696,694,0,0.9973881801348803,280381.0,24916.0,144.0,46.0
R2,I504,1,700039,0.0084812560136014,696,694,0,0.9973888773605584,166061.0,20135.0,48.0,73.0
R2,I504,2,700039,0.008437711672285164,696,692,0,0.9946340008639089,68910.0,10238.0,96.0,49.0
R2,I504,3,700039,0.007845804290504582,696,694,0,0.9973884255231509,1700747.0,75371.0,144.0,46.0
R2,I672,1,700039,0.0084812560136014,696,694,0,0.9973888773605584,166061.0,20135.0,48.0,73.0
R2,I672,2,700039,0.00852676907604323,696,694,0,0.9973897265579407,101998.0,17729.0,96.0,49.0
R2,I672,3,700039,0.00774706771055178,696,694,0,0.9973889549610652,1312804.0,61513.0,144.0,46.0
R2,I1344,1,700039,0.0084812560136014,696,694,0,0.9973888773605584,166061.0,20135.0,48.0,73.0
R2,I1344,2,700039,0.00852676907604323,696,694,0,0.9973897265579407,101998.0,17729.0,96.0,49.0
R2,I1344,3,700039,0.008175895967603718,696,694,0,0.9973902928441511,98598.0,19702.0,144.0,46.0
R2,B0,1,700040,0.005264622356607826,696,444,198,0.6572154131291013,18146057.0,154953.0,48.0,943.0
R2,B0,2,700040,0.0083366929606881,696,676,0,0.972990072671713,2075439.0,80499.0,96.0,927.0
R2,B0,3,700040,0.008183218046377385,696,690,0,0.991862693497795,1966818.0,80004.0,144.0,933.0
R2,I168,1,700040,0.008346266604641444,696,694,0,0.9973610801752208,246918.0,24913.0,48.0,73.0
R2,I168,2,700040,0.008512402163239296,696,694,0,0.9960232777529583,84721.0,15235.0,96.0,49.0
R2,I168,3,700040,0.008148015545941667,696,692,0,0.9946486087708719,528537.0,40474.0,144.0,46.0
R2,I336,1,700040,0.0083994164109465,696,694,0,0.9973610801752208,205820.0,24913.0,48.0,73.0
R2,I336,2,700040,0.008584168554165975,696,690,0,0.9919122611881359,99302.0,17220.0,96.0,49.0
R2,I336,3,700040,0.007934299739969359,696,694,0,0.9973601407783447,1478424.0,82438.0,144.0,46.0
R2,I504,1,700040,0.0083994164109465,696,694,0,0.9973610801752208,205820.0,24913.0,48.0,73.0
R2,I504,2,700040,0.008440243277773051,696,693,0,0.9960096484707979,232883.0,32553.0,96.0,49.0
R2,I504,3,700040,0.008145486350296162,696,694,0,0.9973605174573975,459047.0,32395.0,144.0,46.0
R2,I672,1,700040,0.0083994164109465,696,694,0,0.9973610801752208,205820.0,24913.0,48.0,73.0
R2,I672,2,700040,0.007883594636320447,696,693,0,0.9959872176416061,485496.0,30215.0,96.0,49.0
R2,I672,3,700040,0.00815838811251181,696,694,0,0.997357063110741,274341.0,22750.0,144.0,46.0
R2,I1344,1,700040,0.0083994164109465,696,694,0,0.9973610801752208,205820.0,24913.0,48.0,73.0
R2,I1344,2,700040,0.007883594636320447,696,693,0,0.9959872176416061,485496.0,30215.0,96.0,49.0
R2,I1344,3,700040,0.008563966268785155,696,694,0,0.9973612830867049,122799.0,12814.0,144.0,46.0
mixed,B0,1,700041,0.004805854758669763,696,394,247,0.5911844462827699,18079319.0,155300.0,48.0,962.0
mixed,B0,2,700041,0.007509269094504824,696,680,0,0.9783334861395893,4055330.0,93941.0,96.0,927.0
mixed,B0,3,700041,0.007806330494436411,696,694,0,0.9973005997017401,3726773.0,89332.0,144.0,933.0
mixed,I168,1,700041,0.008037894051688716,696,694,0,0.9973030940769799,1043266.0,57580.0,48.0,73.0
mixed,I168,2,700041,0.00796561726029065,696,692,0,0.994588109102703,955002.0,57505.0,96.0,49.0
mixed,I168,3,700041,0.007877323643048837,696,694,0,0.9973069808980822,1646204.0,66015.0,144.0,46.0
mixed,I336,1,700041,0.008226639360775419,696,694,0,0.9973032098161043,886778.0,57580.0,48.0,73.0
mixed,I336,2,700041,0.008245480331171826,696,694,0,0.9959594964022296,974367.0,57669.0,96.0,49.0
mixed,I336,3,700041,0.00800255071896966,696,692,0,0.9945813406459412,963352.0,57752.0,144.0,46.0
mixed,I504,1,700041,0.008226639360775419,696,694,0,0.9973032098161043,886778.0,57580.0,48.0,73.0
mixed,I504,2,700041,0.007489181678095959,696,687,0,0.9866213857466872,1527342.0,70272.0,96.0,49.0
mixed,I504,3,700041,0.007877524198049914,696,685,0,0.9852666607596777,1044618.0,57680.0,144.0,46.0
mixed,I672,1,700041,0.008226639360775419,696,694,0,0.9973032098161043,886778.0,57580.0,48.0,73.0
mixed,I672,2,700041,0.007489181678095959,696,687,0,0.9866213857466872,1527342.0,70272.0,96.0,49.0
mixed,I672,3,700041,0.007944941465295816,696,694,0,0.9973057606965006,1064572.0,57515.0,144.0,46.0
mixed,I1344,1,700041,0.008226639360775419,696,694,0,0.9973032098161043,886778.0,57580.0,48.0,73.0
mixed,I1344,2,700041,0.007489181678095959,696,687,0,0.9866213857466872,1527342.0,70272.0,96.0,49.0
mixed,I1344,3,700041,0.007997071207780385,696,694,0,0.9973033484042074,839799.0,57534.0,144.0,46.0
mixed,B0,1,700042,0.004932167584162871,696,418,223,0.6220145060025021,18125473.0,156096.0,48.0,960.0
mixed,B0,2,700042,0.007857025908584735,696,694,0,0.9973974779716236,3247675.0,101663.0,96.0,927.0
mixed,B0,3,700042,0.007803922513849959,696,690,0,0.9918943535629006,2918879.0,80319.0,144.0,933.0
mixed,I168,1,700042,0.008505901917281265,696,694,0,0.9973974338103467,99342.0,17604.0,48.0,76.0
mixed,I168,2,700042,0.007486130373038386,696,694,0,0.9961045025886055,2339650.0,92545.0,96.0,52.0
mixed,I168,3,700042,0.007257722416070794,696,691,0,0.993267998992136,862322.0,47845.0,144.0,57.0
mixed,I336,1,700042,0.008521883625075144,696,694,0,0.9973974338103467,94280.0,17604.0,48.0,76.0
mixed,I336,2,700042,0.008851047687997068,696,693,0,0.9960259290106652,7705.0,2598.0,96.0,52.0
mixed,I336,3,700042,0.008623316244806837,696,694,0,0.9973972571502512,127748.0,20079.0,144.0,57.0
mixed,I504,1,700042,0.008521883625075144,696,694,0,0.9973974338103467,94280.0,17604.0,48.0,76.0
mixed,I504,2,700042,0.007929418130863172,696,682,0,0.979665841859814,646748.0,52639.0,96.0,52.0
mixed,I504,3,700042,0.008468322606938222,696,694,0,0.9973965240306986,68909.0,12645.0,144.0,57.0
mixed,I672,1,700042,0.008521883625075144,696,694,0,0.9973974338103467,94280.0,17604.0,48.0,76.0
mixed,I672,2,700042,0.008341489376041315,696,693,0,0.9960191095468721,573519.0,50210.0,96.0,52.0
mixed,I672,3,700042,0.008544866121184458,696,694,0,0.9973979277792416,20642.0,7716.0,144.0,57.0
mixed,I1344,1,700042,0.008521883625075144,696,694,0,0.9973974338103467,94280.0,17604.0,48.0,76.0
mixed,I1344,2,700042,0.008341489376041315,696,693,0,0.9960191095468721,573519.0,50210.0,96.0,52.0
mixed,I1344,3,700042,0.008769874473255576,696,694,0,0.997394625113733,20605.0,7716.0,144.0,57.0
mixed,B0,1,700043,0.005004715860587203,696,412,231,0.6133756589726393,18253669.0,153614.0,48.0,1296.0
mixed,B0,2,700043,0.007579642702708543,696,694,0,0.9960335129414999,6085433.0,145710.0,96.0,1263.0
mixed,B0,3,700043,0.00734551327070083,696,694,0,0.9973646664670925,4981127.0,118955.0,144.0,1269.0
mixed,I168,1,700043,0.007948146509153622,696,685,0,0.985017792234263,610782.0,34966.0,48.0,73.0
mixed,I168,2,700043,0.008724442122484402,696,694,0,0.9973657402986025,114755.0,12582.0,96.0,49.0
mixed,I168,3,700043,0.008581507052190691,696,694,0,0.99736127985102,352212.0,35004.0,144.0,46.0
mixed,I336,1,700043,0.007969002804655885,696,687,0,0.9877492611339471,582715.0,34966.0,48.0,73.0
mixed,I336,2,700043,0.008375526863174582,696,694,0,0.9973653055582236,78902.0,15116.0,96.0,49.0
mixed,I336,3,700043,0.008719670518390567,696,692,0,0.9946147609355003,102090.0,20154.0,144.0,46.0
mixed,I504,1,700043,0.008041185667506634,696,687,0,0.9877492611339471,515917.0,34966.0,48.0,73.0
mixed,I504,2,700043,0.00852225163026102,696,694,0,0.9973690764478028,155004.0,22441.0,96.0,49.0
mixed,I504,3,700043,0.008684514858931328,696,694,0,0.9973610456318528,240345.0,27963.0,144.0,46.0
mixed,I672,1,700043,0.008041185667506634,696,687,0,0.9877492611339471,515917.0,34966.0,48.0,73.0
mixed,I672,2,700043,0.00852225163026102,696,694,0,0.9973690764478028,155004.0,22441.0,96.0,49.0
mixed,I672,3,700043,0.008780095969092563,696,694,0,0.9973654243921904,50959.0,10045.0,144.0,46.0
mixed,I1344,1,700043,0.008041185667506634,696,687,0,0.9877492611339471,515917.0,34966.0,48.0,73.0
mixed,I1344,2,700043,0.00852225163026102,696,694,0,0.9973690764478028,155004.0,22441.0,96.0,49.0
mixed,I1344,3,700043,0.008222150398423505,696,694,0,0.9973650259065983,321402.0,25355.0,144.0,46.0
