split,tape_id,tape_sha256,seed,family,risk_level,rule,n_orders,n_served,n_lost,n_late,ret_excel,ret_thesis,ret_continuous,ret_excel_cvar05,ret_excel_cvar10,ret_excel_p05,ret_excel_p10,ret_excel_p25,ret_excel_p50,ret_excel_p75,ret_excel_p90,ret_excel_p95,ret_excel_rolling_4w_mean,ret_excel_rolling_4w_min,ret_excel_rolling_4w_final,ret_excel_risk_conditional,ret_excel_risk_conditional_n,ration_ret_excel,excel_case_pct_fill_rate,excel_case_pct_autotomy,excel_case_pct_recovery,excel_case_pct_risk_no_recovery,excel_case_pct_unfulfilled,fill_rate,fill_rate_on_time,lost_orders,lost_rate,backorder_qty_final,service_loss_auc_ration_hours,service_loss_auc_per_order,rpj_mean,rpj_p95,ttr_mean,ttr_p95,backlog_age_mean,backlog_age_max,apj_p50,apj_p90,apj_p99,apj_positive_p50,apj_positive_p90,apj_positive_p99,ctj_p50,ctj_p90,ctj_p99,rpj_p50,rpj_p90,rpj_p99,dpj_p99,delivered_rations,demanded_rations,flow_fill_rate,backlog_auc_ration_hours,raw_mass_residual,ration_mass_residual,mass_balance_residual,priority_rule_change_count,risk_sha256,demand_sha256
selection,d1v2-selection-R1-increased-810008,502901e2cdd52807a52b92b5214aa671f9c8fa3dab565425dc7b35b7241f7fc7,810008,R1,increased,spt_flat,623.0,471.0,91.0,471.0,0.0039573514453858875,0.0039573514453858875,0.19433388233296897,0.0,0.0,0.0,0.0,9.140767824497258e-05,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.00401772186135192,0.0028293264546651138,0.0037308381799678646,0.005234458493578354,471,0.003904896952585022,0.0,0.0,75.60192616372392,0.0,24.398073836276083,0.0032102728731941976,0.0,91.0,0.14606741573033707,153408.0,3371466888.0,5411664.34670947,241.9235668789809,838.0,241.9235668789809,838.0,8071.105263157895,17136.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,334.0,3982.0,94.0,334.0,3982.0,3982.0,1165692.0,1556639.0,0.748851853255636,2120734728.0,0.0,0.0,0.0,1,e640abbcb9eee9dd31262e50394544ebef1151b0c7b5d4038c47e807ca198679,95142d034c5cad1341de5e3e461d9140f0573ccff574dfbf4c6c42ebcca3e180
selection,d1v2-selection-R1-increased-810008,502901e2cdd52807a52b92b5214aa671f9c8fa3dab565425dc7b35b7241f7fc7,810008,R1,increased,fifo_flat,623.0,467.0,95.0,467.0,0.00041872044465602687,0.00041872044465602687,0.024588625669308053,0.0,0.0,0.0,0.0,0.0,0.00022182786157941438,0.0003419972640218878,0.0008361204013377926,0.0014970059880239522,0.0005339196863242704,-7.036472099430924e-19,-7.036472099430924e-19,0.0005585927987595427,467,0.00041892401581730687,0.0,0.0,74.95987158908507,0.0,25.040128410914928,0.0032102728731941976,0.0,95.0,0.15248796147672553,149497.0,3371715244.0,5412062.9919743175,1698.5053533190578,2326.0,1698.5053533190578,2326.0,3749.230769230769,10608.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.0,2302.0,2350.0,2206.0,2302.0,2350.0,2350.0,1166530.0,1556639.0,0.7493901925880053,2082851568.0,0.0,0.0,0.0,1,e640abbcb9eee9dd31262e50394544ebef1151b0c7b5d4038c47e807ca198679,95142d034c5cad1341de5e3e461d9140f0573ccff574dfbf4c6c42ebcca3e180
selection,d1v2-selection-R1-increased-810008,502901e2cdd52807a52b92b5214aa671f9c8fa3dab565425dc7b35b7241f7fc7,810008,R1,increased,age_threshold,623.0,471.0,91.0,471.0,0.001018066073475367,0.001018066073475367,0.058509761673008635,0.0,0.0,0.0,0.0,5.7563895924476166e-05,0.0011013215859030838,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0011404897321482706,0.00032173905957681443,0.00032173905957681443,0.001346613935828362,471,0.0010077485657742264,0.0,0.0,75.60192616372392,0.0,24.398073836276083,0.0032102728731941976,0.0,91.0,0.14606741573033707,153303.0,3373553448.0,5415013.560192617,625.8216560509554,1126.0,625.8216560509554,1126.0,6925.894736842105,16128.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,574.0,7126.0,406.0,574.0,7126.0,7126.0,1166808.0,1556639.0,0.7495687824858558,2115596112.0,0.0,0.0,0.0,1,e640abbcb9eee9dd31262e50394544ebef1151b0c7b5d4038c47e807ca198679,95142d034c5cad1341de5e3e461d9140f0573ccff574dfbf4c6c42ebcca3e180
selection,d1v2-selection-R1-increased-810009,4ddf570622483ca1abf819309792fe91b2a30ba034266d1eed7ce265df65dd0c,810009,R1,increased,spt_contingent,623.0,474.0,89.0,474.0,0.00388876319347665,0.00388876319347665,0.19042022767430375,0.0,0.0,0.0,0.0,9.262689885142645e-05,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.0039517273588242025,0.0029264569352464736,0.0034119773309519872,0.005111180315476679,474,0.003834664479984168,0.0,0.0,76.08346709470305,0.0,23.91653290529695,0.0032102728731941976,0.0,89.0,0.14285714285714285,151320.0,3307009060.0,5308200.738362761,295.67088607594934,766.0,295.67088607594934,766.0,7878.120805369127,17016.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,358.0,6694.0,94.0,358.0,6694.0,6694.0,1173886.0,1558006.0,0.7534540945285192,2130033360.0,0.0,0.0,0.0,1,c17cb534f9e0acbd37ee3b3c6d18d0664181828e2e763a09e59eab48364b2590,8552852c73ee9dbe59a3b5af44b0e96c264ec053789eca2152b9187a4acc889c
selection,d1v2-selection-R1-increased-810009,4ddf570622483ca1abf819309792fe91b2a30ba034266d1eed7ce265df65dd0c,810009,R1,increased,fifo_contingent,623.0,469.0,94.0,469.0,0.0004344177006657855,0.0004344177006657855,0.02515058555242134,0.0,0.0,0.0,0.0,0.00021061499578770007,0.0002242152466367713,0.0003419972640218878,0.0008038585209003215,0.0014970059880239522,0.0005589418531739352,-2.1120258320017627e-18,-2.1120258320017627e-18,0.0005770623187948512,469,0.0004332944470111619,0.0,0.0,75.28089887640449,0.0,24.719101123595507,0.0016051364365970988,0.0,94.0,0.1508828250401284,147874.0,3304068320.0,5303480.449438202,1687.722814498934,2326.0,1687.722814498934,2326.0,3625.246753246753,10608.0,0.0,0.0,0.0,0.0,0.0,0.0,2182.0,2302.0,2374.0,2182.0,2302.0,2374.0,2374.0,1172792.0,1558006.0,0.752751914947696,2089469424.0,0.0,0.0,0.0,1,c17cb534f9e0acbd37ee3b3c6d18d0664181828e2e763a09e59eab48364b2590,8552852c73ee9dbe59a3b5af44b0e96c264ec053789eca2152b9187a4acc889c
selection,d1v2-selection-R1-increased-810009,4ddf570622483ca1abf819309792fe91b2a30ba034266d1eed7ce265df65dd0c,810009,R1,increased,lpt_contingent,623.0,465.0,98.0,465.0,0.0038665511142031224,0.0038665511142031224,0.19263810332092476,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.003923201284159366,0.0026677839426208906,0.0040586188846212685,0.005180346976663527,465,0.003919935343388614,0.0,0.0,74.63884430176564,0.0,25.36115569823435,0.0032102728731941976,0.0,98.0,0.15730337078651685,144282.0,3307393892.0,5308818.44622793,181.69032258064516,670.0,181.69032258064516,670.0,8279.088607594937,16872.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,358.0,1798.0,94.0,358.0,1798.0,1798.0,1174418.0,1558006.0,0.7537955566281517,2047109568.0,0.0,0.0,0.0,1,c17cb534f9e0acbd37ee3b3c6d18d0664181828e2e763a09e59eab48364b2590,8552852c73ee9dbe59a3b5af44b0e96c264ec053789eca2152b9187a4acc889c
selection,d1v2-selection-R1-increased-810009,4ddf570622483ca1abf819309792fe91b2a30ba034266d1eed7ce265df65dd0c,810009,R1,increased,spt_flat,623.0,474.0,89.0,474.0,0.00388876319347665,0.00388876319347665,0.19042022767430375,0.0,0.0,0.0,0.0,9.262689885142645e-05,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.0039517273588242025,0.0029264569352464736,0.0034119773309519872,0.005111180315476679,474,0.003834664479984168,0.0,0.0,76.08346709470305,0.0,23.91653290529695,0.0032102728731941976,0.0,89.0,0.14285714285714285,151320.0,3307009060.0,5308200.738362761,295.67088607594934,766.0,295.67088607594934,766.0,7878.120805369127,17016.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,358.0,6694.0,94.0,358.0,6694.0,6694.0,1173886.0,1558006.0,0.7534540945285192,2130033360.0,0.0,0.0,0.0,1,c17cb534f9e0acbd37ee3b3c6d18d0664181828e2e763a09e59eab48364b2590,8552852c73ee9dbe59a3b5af44b0e96c264ec053789eca2152b9187a4acc889c
selection,d1v2-selection-R1-increased-810009,4ddf570622483ca1abf819309792fe91b2a30ba034266d1eed7ce265df65dd0c,810009,R1,increased,fifo_flat,623.0,469.0,94.0,469.0,0.0004344177006657855,0.0004344177006657855,0.02515058555242134,0.0,0.0,0.0,0.0,0.00021061499578770007,0.0002242152466367713,0.0003419972640218878,0.0008038585209003215,0.0014970059880239522,0.0005589418531739352,-2.1120258320017627e-18,-2.1120258320017627e-18,0.0005770623187948512,469,0.0004332944470111619,0.0,0.0,75.28089887640449,0.0,24.719101123595507,0.0016051364365970988,0.0,94.0,0.1508828250401284,147874.0,3304068320.0,5303480.449438202,1687.722814498934,2326.0,1687.722814498934,2326.0,3625.246753246753,10608.0,0.0,0.0,0.0,0.0,0.0,0.0,2182.0,2302.0,2374.0,2182.0,2302.0,2374.0,2374.0,1172792.0,1558006.0,0.752751914947696,2089469424.0,0.0,0.0,0.0,1,c17cb534f9e0acbd37ee3b3c6d18d0664181828e2e763a09e59eab48364b2590,8552852c73ee9dbe59a3b5af44b0e96c264ec053789eca2152b9187a4acc889c
selection,d1v2-selection-R1-increased-810009,4ddf570622483ca1abf819309792fe91b2a30ba034266d1eed7ce265df65dd0c,810009,R1,increased,age_threshold,623.0,474.0,89.0,474.0,0.0010027138879048305,0.0010027138879048305,0.057525894217553095,0.0,0.0,0.0,0.0,7.6057195010648e-05,0.0011013215859030838,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.001125584504400293,0.00038888044964301795,0.00038888044964301795,0.0013179129792504519,474,0.0009913613561220369,0.0,0.0,76.08346709470305,0.0,23.91653290529695,0.0032102728731941976,0.0,89.0,0.14285714285714285,151519.0,3308933098.0,5311289.081861958,654.7594936708861,1006.0,654.7594936708861,1006.0,6775.892617449665,16008.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,622.0,6838.0,430.0,622.0,6838.0,6838.0,1174747.0,1558006.0,0.7540067239792402,2126639592.0,0.0,0.0,0.0,1,c17cb534f9e0acbd37ee3b3c6d18d0664181828e2e763a09e59eab48364b2590,8552852c73ee9dbe59a3b5af44b0e96c264ec053789eca2152b9187a4acc889c
selection,d1v2-selection-R1-increased-810010,5d4fd4519602fe4c7dd6349f4370e6c23eccd6620ddc0a81fa531baa027afbc4,810010,R1,increased,spt_contingent,623.0,472.0,90.0,472.0,0.003828304491283284,0.003828304491283284,0.18855874150398994,0.0,0.0,0.0,0.0,9.100837277029486e-05,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.003890306031322358,0.0024943749390885454,0.0034576414914900384,0.005053037495909911,472,0.003776070988868089,0.0,0.0,75.76243980738363,0.0,24.23756019261637,0.0032102728731941976,0.0,90.0,0.14446227929373998,153846.0,3372636306.0,5413541.422150883,309.89830508474574,1030.0,309.89830508474574,1030.0,7902.039735099338,17016.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,358.0,5494.0,94.0,358.0,5494.0,5494.0,1171059.0,1560174.0,0.7505951259282618,2132813424.0,0.0,0.0,0.0,1,d4d02e19eb00b8939515be5feacd5fcdd1cbc12b5e010a96e3e304f3a97f3c35,b0c3ecbfc1a58cf8292c3b8b846dfd8c90ff3170299db1b4cfb8990084dc0ab0
selection,d1v2-selection-R1-increased-810010,5d4fd4519602fe4c7dd6349f4370e6c23eccd6620ddc0a81fa531baa027afbc4,810010,R1,increased,fifo_contingent,623.0,468.0,94.0,468.0,0.00043308345463544324,0.00043308345463544324,0.025185107464870696,0.0,0.0,0.0,0.0,0.0002127659574468085,0.00022182786157941438,0.0003419972640218878,0.0008038585209003215,0.0014970059880239522,0.0005552000169142542,-1.6924395912498724e-18,-1.6924395912498724e-18,0.0005765192141835097,468,0.00043212412567591026,0.0,0.0,75.12038523274478,0.0,24.879614767255216,0.0032102728731941976,0.0,94.0,0.1508828250401284,150585.0,3371833340.0,5412252.552166934,1696.4444444444443,2302.0,1696.4444444444443,2302.0,3747.0967741935483,10608.0,0.0,0.0,0.0,0.0,0.0,0.0,2230.0,2302.0,2326.0,2230.0,2302.0,2326.0,2326.0,1171574.0,1560174.0,0.7509252173155045,2089475808.0,0.0,0.0,0.0,1,d4d02e19eb00b8939515be5feacd5fcdd1cbc12b5e010a96e3e304f3a97f3c35,b0c3ecbfc1a58cf8292c3b8b846dfd8c90ff3170299db1b4cfb8990084dc0ab0
selection,d1v2-selection-R1-increased-810010,5d4fd4519602fe4c7dd6349f4370e6c23eccd6620ddc0a81fa531baa027afbc4,810010,R1,increased,lpt_contingent,623.0,463.0,99.0,463.0,0.003849082306365262,0.003849082306365262,0.1925149921999461,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.003919421927206709,0.0028459322621629934,0.0028459322621629934,0.005179218740530353,463,0.003903187229627558,0.0,0.0,74.31781701444623,0.0,25.682182985553773,0.0032102728731941976,0.0,99.0,0.15890850722311398,146763.0,3373980056.0,5415698.32423756,242.3023758099352,766.0,242.3023758099352,766.0,8171.1,17280.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,334.0,3910.0,94.0,334.0,3910.0,3910.0,1171784.0,1560174.0,0.7510598176870016,2053334640.0,0.0,0.0,0.0,1,d4d02e19eb00b8939515be5feacd5fcdd1cbc12b5e010a96e3e304f3a97f3c35,b0c3ecbfc1a58cf8292c3b8b846dfd8c90ff3170299db1b4cfb8990084dc0ab0
selection,d1v2-selection-R1-increased-810010,5d4fd4519602fe4c7dd6349f4370e6c23eccd6620ddc0a81fa531baa027afbc4,810010,R1,increased,spt_flat,623.0,472.0,90.0,472.0,0.003828304491283284,0.003828304491283284,0.18855874150398994,0.0,0.0,0.0,0.0,9.100837277029486e-05,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.003890306031322358,0.0024943749390885454,0.0034576414914900384,0.005053037495909911,472,0.003776070988868089,0.0,0.0,75.76243980738363,0.0,24.23756019261637,0.0032102728731941976,0.0,90.0,0.14446227929373998,153846.0,3372636306.0,5413541.422150883,309.89830508474574,1030.0,309.89830508474574,1030.0,7902.039735099338,17016.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,358.0,5494.0,94.0,358.0,5494.0,5494.0,1171059.0,1560174.0,0.7505951259282618,2132813424.0,0.0,0.0,0.0,1,d4d02e19eb00b8939515be5feacd5fcdd1cbc12b5e010a96e3e304f3a97f3c35,b0c3ecbfc1a58cf8292c3b8b846dfd8c90ff3170299db1b4cfb8990084dc0ab0
selection,d1v2-selection-R1-increased-810010,5d4fd4519602fe4c7dd6349f4370e6c23eccd6620ddc0a81fa531baa027afbc4,810010,R1,increased,fifo_flat,623.0,468.0,94.0,468.0,0.00043308345463544324,0.00043308345463544324,0.025185107464870696,0.0,0.0,0.0,0.0,0.0002127659574468085,0.00022182786157941438,0.0003419972640218878,0.0008038585209003215,0.0014970059880239522,0.0005552000169142542,-1.6924395912498724e-18,-1.6924395912498724e-18,0.0005765192141835097,468,0.00043212412567591026,0.0,0.0,75.12038523274478,0.0,24.879614767255216,0.0032102728731941976,0.0,94.0,0.1508828250401284,150585.0,3371833340.0,5412252.552166934,1696.4444444444443,2302.0,1696.4444444444443,2302.0,3747.0967741935483,10608.0,0.0,0.0,0.0,0.0,0.0,0.0,2230.0,2302.0,2326.0,2230.0,2302.0,2326.0,2326.0,1171574.0,1560174.0,0.7509252173155045,2089475808.0,0.0,0.0,0.0,1,d4d02e19eb00b8939515be5feacd5fcdd1cbc12b5e010a96e3e304f3a97f3c35,b0c3ecbfc1a58cf8292c3b8b846dfd8c90ff3170299db1b4cfb8990084dc0ab0
selection,d1v2-selection-R1-increased-810010,5d4fd4519602fe4c7dd6349f4370e6c23eccd6620ddc0a81fa531baa027afbc4,810010,R1,increased,age_threshold,623.0,472.0,90.0,472.0,0.0010083646694946887,0.0010083646694946887,0.05802187284574706,0.0,0.0,0.0,0.0,0.0001031778786628147,0.0011013215859030838,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.001129830178002555,0.00037916931198336216,0.00037916931198336216,0.0013309559090999928,472,0.000996861083285722,0.0,0.0,75.76243980738363,0.0,24.23756019261637,0.0032102728731941976,0.0,90.0,0.14446227929373998,153715.0,3369497638.0,5408503.431781702,570.3389830508474,1078.0,570.3389830508474,1078.0,7114.807947019867,15960.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,622.0,4846.0,406.0,622.0,4846.0,4846.0,1172269.0,1560174.0,0.7513706804497448,2127796776.0,0.0,0.0,0.0,1,d4d02e19eb00b8939515be5feacd5fcdd1cbc12b5e010a96e3e304f3a97f3c35,b0c3ecbfc1a58cf8292c3b8b846dfd8c90ff3170299db1b4cfb8990084dc0ab0
selection,d1v2-selection-R2-current-810011,6b376111f7dfb04c7a707a0c973dd46e92f9600f3cafb61eff6919cfe28f5636,810011,R2,current,spt_contingent,623.0,469.0,93.0,469.0,0.21118718475964918,0.0020805144662896587,0.6090117672790426,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.56,0.7060133630289532,0.7284644194756554,0.20855577483931823,-1.006139616066548e-18,0.21208849046537234,0.005891638693174799,220,0.20032960233068875,39.96789727126806,0.0,35.313001605136435,0.0,24.719101123595507,0.0032102728731941976,0.0,93.0,0.1492776886035313,150555.0,3277576972.0,5260958.221508828,322.3636363636364,1174.0,322.3636363636364,1174.0,7790.805194805195,17064.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,358.0,2182.0,94.0,581.0,2548.0,3358.0,1224577.0,1620275.0,0.7557834318248445,2109267720.0,0.0,0.0,0.0,1,f1f7fe78ee97033359d4cabed167c588904274be2ac17e8e9634bae10d4aa6c4,068d2ad5ac5e7c7852a73447b5360677550d6edd82cee7363f91ad212e69d392
selection,d1v2-selection-R2-current-810011,6b376111f7dfb04c7a707a0c973dd46e92f9600f3cafb61eff6919cfe28f5636,810011,R2,current,fifo_contingent,623.0,464.0,98.0,464.0,0.004790076183128691,0.0006723481961984955,0.1015139299416882,0.0,0.0,0.0,0.0,0.0,0.00022904260192395785,0.0003518648838845883,0.0014005602240896359,0.005319148936170213,0.004851312433575137,0.0,0.00016949152542378572,0.0009718629378924884,431,0.004812317695500022,5.296950240770466,0.0,69.18138041733548,0.0,25.52166934189406,0.0016051364365970988,0.0,98.0,0.15730337078651685,146817.0,3274769102.0,5256451.2070626,1591.6519721577727,2590.0,1591.6519721577727,2590.0,3548.2264150943397,10416.0,0.0,0.0,0.0,0.0,0.0,0.0,2062.0,2614.0,2710.0,1853.0,2422.0,2662.0,2710.0,1223480.0,1620275.0,0.7551063862615914,2064839112.0,0.0,0.0,0.0,1,f1f7fe78ee97033359d4cabed167c588904274be2ac17e8e9634bae10d4aa6c4,068d2ad5ac5e7c7852a73447b5360677550d6edd82cee7363f91ad212e69d392
selection,d1v2-selection-R2-current-810011,6b376111f7dfb04c7a707a0c973dd46e92f9600f3cafb61eff6919cfe28f5636,810011,R2,current,lpt_contingent,623.0,460.0,102.0,460.0,0.18802970790117154,0.0019315045673268512,0.5815163949236755,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.5235602094240838,0.6755447941888619,0.7049504950495049,0.18696691725321926,0.0,0.09056789028149659,0.00532445728072844,226,0.18339721439542442,37.56019261637239,0.0,36.2760834670947,0.0,26.163723916532906,0.0032102728731941976,0.0,102.0,0.1637239165329053,144309.0,3277862537.0,5261416.592295345,399.28761061946904,1948.0,399.28761061946904,1948.0,7712.834355828221,16992.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,502.0,2614.0,119.0,1254.0,2878.0,2878.0,1224615.0,1620275.0,0.7558068846337813,2031708840.0,0.0,0.0,0.0,1,f1f7fe78ee97033359d4cabed167c588904274be2ac17e8e9634bae10d4aa6c4,068d2ad5ac5e7c7852a73447b5360677550d6edd82cee7363f91ad212e69d392
selection,d1v2-selection-R2-current-810011,6b376111f7dfb04c7a707a0c973dd46e92f9600f3cafb61eff6919cfe28f5636,810011,R2,current,spt_flat,623.0,494.0,68.0,494.0,0.23463895373352334,0.0023546242476500906,0.6116364965330782,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.6403162055335969,0.7450110864745011,0.7752808988764045,0.23201251723410954,0.0,0.19235119236448195,0.00629584079951075,233,0.22262909484728183,41.89406099518459,0.0,37.39967897271268,0.0,20.70626003210273,0.0032102728731941976,0.0,68.0,0.10914927768860354,151584.0,3280306923.0,5265340.165329053,245.46351931330472,859.0,245.46351931330472,859.0,7711.627906976744,17184.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,358.0,3286.0,84.0,537.0,3310.0,3406.0,1224949.0,1620275.0,0.7560130224807518,2180596824.0,0.0,0.0,0.0,1,f1f7fe78ee97033359d4cabed167c588904274be2ac17e8e9634bae10d4aa6c4,068d2ad5ac5e7c7852a73447b5360677550d6edd82cee7363f91ad212e69d392
selection,d1v2-selection-R2-current-810011,6b376111f7dfb04c7a707a0c973dd46e92f9600f3cafb61eff6919cfe28f5636,810011,R2,current,fifo_flat,623.0,470.0,92.0,470.0,0.004624375415660702,0.0005066474287305065,0.09144947879428353,0.0,0.0,0.0,0.0,0.0,0.00024366471734892786,0.00036469730123997083,0.0009505703422053232,0.0024154589371980675,0.004690780749547033,0.0,5.952486767379916e-17,0.00072229141441443,437,0.004443567011811288,5.296950240770466,0.0,70.14446227929373,0.0,24.558587479935795,0.0016051364365970988,0.0,92.0,0.1476725521669342,149500.0,3276373288.0,5259026.144462279,1566.1967963386728,2419.0,1566.1967963386728,2419.0,3364.8627450980393,9960.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2446.0,2518.0,1774.0,2270.0,2494.0,2518.0,1220852.0,1620275.0,0.7534844393698601,2123593248.0,0.0,0.0,0.0,1,f1f7fe78ee97033359d4cabed167c588904274be2ac17e8e9634bae10d4aa6c4,068d2ad5ac5e7c7852a73447b5360677550d6edd82cee7363f91ad212e69d392
selection,d1v2-selection-R2-current-810011,6b376111f7dfb04c7a707a0c973dd46e92f9600f3cafb61eff6919cfe28f5636,810011,R2,current,age_threshold,623.0,468.0,94.0,468.0,0.07058956646135915,0.001368985808816202,0.2446952470377078,0.0,0.0,0.0,0.0,0.0,0.0012315270935960591,0.0022624434389140274,0.27710843373493976,0.7630522088353413,0.07064736901522961,0.0,0.000512702861712947,0.0022503381501121247,379,0.06730802989343414,14.285714285714286,0.0,60.834670947030496,0.0,24.879614767255216,0.0032102728731941976,0.0,94.0,0.1508828250401284,151125.0,3274505541.0,5256028.155698234,562.3641160949868,1189.0,562.3641160949868,1189.0,6584.5161290322585,15624.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,766.0,6214.0,389.0,670.0,6598.0,6598.0,1223549.0,1620275.0,0.7551489716251871,2106900600.0,0.0,0.0,0.0,1,f1f7fe78ee97033359d4cabed167c588904274be2ac17e8e9634bae10d4aa6c4,068d2ad5ac5e7c7852a73447b5360677550d6edd82cee7363f91ad212e69d392
selection,d1v2-selection-R2-current-810012,c4d85bc9f600c7629719fc57de6bd8e2b16e21277550f40ccebd545ae5719aca,810012,R2,current,spt_contingent,623.0,469.0,93.0,469.0,0.2321287595378785,0.0016303488317373758,0.6412173734367683,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.5967078189300412,0.7212765957446808,0.7413479052823315,0.22572530494038923,0.0,0.42013051110096744,0.0051040568953386175,199,0.21992569193359093,43.33868378812199,0.0,31.942215088282506,0.0,24.719101123595507,0.0032102728731941976,0.0,93.0,0.1492776886035313,153461.0,3341427155.0,5363446.4767255215,283.2713567839196,1294.0,283.2713567839196,1294.0,8008.831168831169,17040.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,382.0,2230.0,118.0,638.0,2565.0,2830.0,1223394.0,1622326.0,0.7540987446419524,2116189152.0,0.0,0.0,0.0,1,df1e069f4568b0da8ef3dc69fbb939d0ebe4bafe1aaddb16e2908e7e3482b220,c4e12ff02c19e9f5846df76e6ee8865f956176e79bc980b4b4b454ab37e7a6ed
selection,d1v2-selection-R2-current-810012,c4d85bc9f600c7629719fc57de6bd8e2b16e21277550f40ccebd545ae5719aca,810012,R2,current,fifo_contingent,623.0,465.0,97.0,465.0,0.0006384267365249827,0.0006384267365249827,0.0954618400126111,0.0,0.0,0.0,0.0,0.0,0.00022747952684258417,0.00036310820624546115,0.0009823182711198428,0.00273224043715847,0.000665085751523705,-1.734723475976807e-20,-1.734723475976807e-20,0.0009164512830761834,434,0.0008293930235487072,4.975922953451043,0.0,69.66292134831461,0.0,25.36115569823435,0.0016051364365970988,0.0,97.0,0.15569823434991975,149844.0,3344880512.0,5368989.5858748,1578.6981566820277,2599.0,1578.6981566820277,2599.0,3657.8734177215188,10416.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.0,2590.0,2782.0,1819.0,2454.0,2673.0,2782.0,1224880.0,1622326.0,0.7550147134423044,2080639176.0,0.0,0.0,0.0,1,df1e069f4568b0da8ef3dc69fbb939d0ebe4bafe1aaddb16e2908e7e3482b220,c4e12ff02c19e9f5846df76e6ee8865f956176e79bc980b4b4b454ab37e7a6ed
selection,d1v2-selection-R2-current-810012,c4d85bc9f600c7629719fc57de6bd8e2b16e21277550f40ccebd545ae5719aca,810012,R2,current,lpt_contingent,623.0,460.0,102.0,460.0,0.21826894807277322,0.0015891176392364974,0.6178284675169783,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.5848214285714286,0.7080745341614907,0.7262773722627738,0.2124024800608173,0.0,0.35415732893931456,0.004782706711325304,207,0.21236697249438277,40.6099518459069,0.0,33.22632423756019,0.0,26.163723916532906,0.0032102728731941976,0.0,102.0,0.1637239165329053,146616.0,3344242213.0,5367965.028892456,538.8309178743962,2555.0,538.8309178743962,2555.0,7705.325153374233,17136.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,406.0,5206.0,119.0,1089.0,7983.0,8038.0,1224182.0,1622326.0,0.7545844669936869,2040177552.0,0.0,0.0,0.0,1,df1e069f4568b0da8ef3dc69fbb939d0ebe4bafe1aaddb16e2908e7e3482b220,c4e12ff02c19e9f5846df76e6ee8865f956176e79bc980b4b4b454ab37e7a6ed
selection,d1v2-selection-R2-current-810012,c4d85bc9f600c7629719fc57de6bd8e2b16e21277550f40ccebd545ae5719aca,810012,R2,current,spt_flat,623.0,493.0,69.0,493.0,0.2640675090433684,0.0018923726397809045,0.6562792597577274,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.6593406593406593,0.7609147609147608,0.7816901408450705,0.25721502807388946,0.0,0.4747538808155021,0.005750966607724397,205,0.2504510073550064,46.22792937399679,0.0,32.90529695024077,0.0,20.86677367576244,0.0032102728731941976,0.0,69.0,0.11075441412520064,151886.0,3342337235.0,5364907.27929374,263.0829268292683,981.0,263.0829268292683,981.0,7854.6461538461535,16968.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,286.0,2350.0,94.0,400.0,3729.0,3742.0,1224433.0,1622326.0,0.7547391831234906,2177924784.0,0.0,0.0,0.0,1,df1e069f4568b0da8ef3dc69fbb939d0ebe4bafe1aaddb16e2908e7e3482b220,c4e12ff02c19e9f5846df76e6ee8865f956176e79bc980b4b4b454ab37e7a6ed
