state_id,campaign_id,buffer_level,reference_action,optimal_action,budget_lambda,obs_buffer_level_fraction,obs_effective_shift_fraction,obs_pending_shift_fraction,obs_raw_material_wdc,obs_raw_material_al,obs_rations_al,obs_rations_sb,obs_rations_sb_dispatch,obs_rations_cssu,obs_rations_theatre,obs_pending_batch,obs_in_transit,obs_pending_backorder_qty,obs_pending_backorder_count,obs_oldest_backorder_age_hours,obs_previous_week_demanded,obs_previous_week_produced,obs_previous_week_delivered,obs_rolling_fill_rate_4w,obs_previous_week_capacity_utilization,obs_fraction_operations_down,obs_previous_week_downtime_hours,obs_week_phase_sin,obs_week_phase_cos
I0:l-cal-041-700041:w99,l-cal-041-700041,0,2,0,0.0,0.0,1.0,1.0,663144.0,72834.0,0.0,1607636.0,0.0,0.0,0.0,3965.5,12123.0,0.0,0.0,0.0,15116.0,39458.5,14976.0,1.0,0.9052606225013733,0.1538461595773697,346.64959716796875,-0.5680647492408752,0.8229838609695435
I0:l-cal-042-700042:w1,l-cal-042-700042,0,2,0,0.0,0.0,1.0,1.0,1164900.0,0.0,0.0,29348.0,0.0,0.0,0.0,5000.0,4963.0,0.0,0.0,0.0,12652.0,32257.0,7689.0,1.0,0.6989296078681946,0.0,2.741041421890259,0.1205366775393486,0.9927088618278503
I0:l-cal-042-700042:w99,l-cal-042-700042,0,2,0,0.0,0.0,1.0,1.0,2280000.0,388056.0,0.0,2065483.0,0.0,0.0,0.0,1172.0,12036.0,0.0,0.0,0.0,15004.0,29374.0,14882.0,1.0,0.6409128904342651,0.0,49.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-043-700043:w1,l-cal-043-700043,0,2,0,0.0,0.0,1.0,1.0,1162176.0,0.0,0.0,29501.0,0.0,0.0,0.0,5000.0,5094.0,0.0,0.0,0.0,12499.0,32257.0,7405.0,1.0,0.6989296078681946,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-043-700043:w99,l-cal-043-700043,0,2,0,0.0,0.0,1.0,1.0,1726176.0,0.0,0.0,1991189.0,0.0,0.0,0.0,4713.5,12128.0,0.0,0.0,0.0,17654.0,45077.0,17479.0,1.0,0.976707398891449,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-044-700044:w1,l-cal-044-700044,0,2,0,0.0,0.0,1.0,1.0,1165272.0,0.0,0.0,29556.0,0.0,0.0,0.0,5000.0,4976.0,0.0,0.0,0.0,12444.0,32257.0,7468.0,1.0,0.7038172483444214,0.0,17.548009872436523,0.1205366775393486,0.9927088618278503
I0:l-cal-044-700044:w99,l-cal-044-700044,0,2,0,0.0,0.0,1.0,1.0,1169670.0,207498.0,0.0,1942920.0,0.0,0.0,0.0,2577.5,11952.0,0.0,0.0,0.0,17489.0,33810.0,17618.0,1.0,0.7377022504806519,0.0,25.054290771484375,-0.5680647492408752,0.8229838609695435
I0:l-cal-045-700045:w1,l-cal-045-700045,0,2,0,0.0,0.0,1.0,1.0,1196802.0,0.0,0.0,29417.0,0.0,0.0,0.0,5000.0,4959.0,0.0,0.0,0.0,12583.0,32257.0,7624.0,1.0,0.7400431036949158,0.0,7.307623386383057,0.1205366775393486,0.9927088618278503
I0:l-cal-045-700045:w99,l-cal-045-700045,0,2,0,0.0,0.0,1.0,1.0,2280000.0,0.0,0.0,1892585.0,0.0,0.0,0.0,3340.0,12062.0,0.0,0.0,0.0,15091.0,30064.0,15027.0,1.0,0.7106320858001709,0.07692307978868484,274.45941162109375,-0.5680647492408752,0.8229838609695435
I0:l-cal-046-700046:w1,l-cal-046-700046,0,2,0,0.0,0.0,1.0,1.0,1162176.0,0.0,0.0,29403.0,0.0,0.0,0.0,5000.0,5168.0,0.0,0.0,0.0,12597.0,32257.0,7429.0,1.0,0.6989296078681946,0.07692307978868484,11.0,0.1205366775393486,0.9927088618278503
I0:l-cal-046-700046:w99,l-cal-046-700046,0,2,0,0.0,0.0,1.0,1.0,1853094.0,296142.0,0.0,1778764.0,0.0,0.0,0.0,6757.0,11816.0,24992.0,10.0,359.79998779296875,14979.0,22321.5,4896.0,0.6135218143463135,0.8493398427963257,0.0,427.3618469238281,-0.5680647492408752,0.8229838609695435
I0:l-cal-047-700047:w1,l-cal-047-700047,0,2,0,0.0,0.0,1.0,1.0,1181814.0,0.0,0.0,29679.0,0.0,0.0,0.0,5000.0,4927.0,0.0,0.0,0.0,12321.0,32257.0,7394.0,1.0,0.7188990712165833,0.0,4.0,0.1205366775393486,0.9927088618278503
I0:l-cal-047-700047:w99,l-cal-047-700047,0,2,0,0.0,0.0,1.0,1.0,1191480.0,334860.0,0.0,1552296.0,0.0,0.0,0.0,1799.0,11832.0,5195.0,2.0,4991.7998046875,14895.0,34488.5,17619.0,1.0,0.7741613388061523,0.23076923191547394,349.7405090332031,-0.5680647492408752,0.8229838609695435
I0:l-cal-048-700048:w1,l-cal-048-700048,0,2,0,0.0,0.0,1.0,1.0,1172496.0,0.0,0.0,29517.0,0.0,0.0,0.0,5000.0,5056.0,0.0,0.0,0.0,12483.0,32257.0,7427.0,1.0,0.7087737321853638,0.0,1.8317776918411255,0.1205366775393486,0.9927088618278503
I0:l-cal-048-700048:w99,l-cal-048-700048,0,2,0,0.0,0.0,1.0,1.0,2280000.0,372264.0,0.0,2060226.0,0.0,0.0,0.0,5411.0,12000.0,0.0,0.0,0.0,14896.0,31865.0,14874.0,1.0,0.6952641606330872,0.0,1.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-049-700049:w1,l-cal-049-700049,0,2,0,0.0,0.0,1.0,1.0,1162176.0,0.0,0.0,31954.0,0.0,0.0,0.0,5000.0,2594.0,2553.0,1.0,23.799999237060547,12599.0,32257.0,7452.0,0.7973648905754089,0.8051669001579285,0.38461539149284363,95.0,0.1205366775393486,0.9927088618278503
I0:l-cal-049-700049:w99,l-cal-049-700049,0,2,0,0.0,0.0,1.0,1.0,1726176.0,192300.0,0.0,1969873.0,0.0,0.0,0.0,3599.0,22189.0,0.0,0.0,0.0,15189.0,38026.0,4946.0,1.0,0.8239296078681946,0.0,122.96830749511719,-0.5680647492408752,0.8229838609695435
I168:l-cal-000-700000:w1,l-cal-000-700000,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,193854.0,0.0,63285.0,0.0,0.0,0.0,2990.0,2460.0,0.0,0.0,0.0,15039.0,30205.5,15002.0,1.0,0.992051899433136,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-000-700000:w99,l-cal-000-700000,168,1,0,0.0,0.20000000298023224,0.5,0.5,1252758.0,25938.0,0.0,1163934.0,0.0,0.0,0.0,4186.0,2498.0,0.0,0.0,0.0,15208.0,28853.5,15252.0,1.0,0.9893024563789368,0.0,28.69186782836914,-0.5680647492408752,0.8229838609695435
I168:l-cal-001-700001:w1,l-cal-001-700001,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,187104.0,0.0,62777.0,0.0,0.0,0.0,3552.5,2571.0,0.0,0.0,0.0,15241.0,30768.0,15101.0,1.0,1.0,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-001-700001:w99,l-cal-001-700001,168,1,0,0.0,0.20000000298023224,0.5,0.5,2280000.0,56628.0,0.0,1100237.0,0.0,0.0,0.0,333.5,7506.0,0.0,0.0,0.0,14897.0,30768.0,14870.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-002-700002:w1,l-cal-002-700002,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,201750.0,0.0,60938.0,0.0,0.0,0.0,2332.0,4915.0,0.0,0.0,0.0,17347.0,29547.5,14861.0,1.0,0.9913105964660645,0.0,3.021493673324585,0.1205366775393486,0.9927088618278503
I168:l-cal-002-700002:w99,l-cal-002-700002,168,1,0,0.0,0.20000000298023224,0.5,0.5,1666788.0,79050.0,0.0,1092704.0,0.0,0.0,0.0,4457.5,2433.0,0.0,0.0,0.0,14954.0,29457.5,15111.0,1.0,0.9882911443710327,0.0,98.735107421875,-0.5680647492408752,0.8229838609695435
I168:l-cal-003-700003:w1,l-cal-003-700003,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,214158.0,0.0,63342.0,0.0,0.0,0.0,1292.0,2410.0,0.0,0.0,0.0,15045.0,28507.5,15094.0,1.0,0.9774391055107117,0.0,4.883963108062744,0.1205366775393486,0.9927088618278503
I168:l-cal-003-700003:w99,l-cal-003-700003,168,1,0,0.0,0.20000000298023224,0.5,0.5,1569126.0,33126.0,0.0,1059908.0,0.0,0.0,0.0,2868.0,2578.0,0.0,0.0,0.0,14996.0,28179.5,14875.0,1.0,0.9661929607391357,0.07692307978868484,272.049072265625,-0.5680647492408752,0.8229838609695435
I168:l-cal-004-700004:w1,l-cal-004-700004,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,187104.0,0.0,62930.0,0.0,0.0,0.0,3552.5,2478.0,0.0,0.0,0.0,15058.0,30768.0,15015.0,1.0,1.0,0.1538461595773697,42.0,0.1205366775393486,0.9927088618278503
I168:l-cal-004-700004:w99,l-cal-004-700004,168,1,0,0.0,0.20000000298023224,0.5,0.5,2280000.0,64608.0,0.0,900971.0,0.0,0.0,0.0,1693.5,2589.0,0.0,0.0,0.0,17455.0,30744.0,17386.0,1.0,0.9992199540138245,0.0,0.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-005-700005:w1,l-cal-005-700005,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,207150.0,0.0,62761.0,0.0,0.0,0.0,1877.0,2587.0,0.0,0.0,0.0,15289.0,29092.5,15129.0,1.0,0.9760454893112183,0.0,6.111408710479736,0.1205366775393486,0.9927088618278503
I168:l-cal-005-700005:w99,l-cal-005-700005,168,1,0,0.0,0.20000000298023224,0.5,0.5,1578138.0,163806.0,0.0,785864.0,0.0,0.0,0.0,2711.5,2453.0,0.0,0.0,0.0,17647.0,29136.0,17722.0,1.0,0.9671059250831604,0.07692307978868484,269.1622314453125,-0.5680647492408752,0.8229838609695435
I168:l-cal-006-700006:w1,l-cal-006-700006,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,197856.0,0.0,63364.0,0.0,0.0,0.0,2656.5,2517.0,0.0,0.0,0.0,14998.0,29872.0,14893.0,1.0,0.9915358424186707,0.0,1.7909899950027466,0.1205366775393486,0.9927088618278503
I168:l-cal-006-700006:w99,l-cal-006-700006,168,1,0,0.0,0.20000000298023224,0.5,0.5,1232136.0,5964.0,0.0,1174892.0,0.0,0.0,0.0,519.0,2562.0,0.0,0.0,0.0,14962.0,30497.0,14915.0,1.0,0.9911921620368958,0.0,25.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-007-700007:w1,l-cal-007-700007,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,187104.0,0.0,62550.0,0.0,0.0,0.0,3552.5,2556.0,0.0,0.0,0.0,15329.0,30768.0,15302.0,1.0,1.0,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-007-700007:w99,l-cal-007-700007,168,1,0,0.0,0.20000000298023224,0.5,0.5,2280000.0,184320.0,0.0,1111452.0,0.0,0.0,0.0,1727.0,2404.0,0.0,0.0,0.0,17645.0,30768.0,17669.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-008-700008:w1,l-cal-008-700008,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,255126.0,0.0,58489.0,0.0,0.0,0.0,2884.0,2548.0,0.0,0.0,0.0,15196.0,25099.5,15063.0,1.0,0.8243533968925476,0.0,21.737348556518555,0.1205366775393486,0.9927088618278503
I168:l-cal-008-700008:w99,l-cal-008-700008,168,1,0,0.0,0.20000000298023224,0.5,0.5,1318908.0,372000.0,0.0,1050954.0,0.0,0.0,0.0,921.5,2544.0,0.0,0.0,0.0,15082.0,24574.0,15117.0,1.0,0.8156802654266357,0.0,25.42615509033203,-0.5680647492408752,0.8229838609695435
I168:l-cal-009-700009:w1,l-cal-009-700009,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,225960.0,0.0,62670.0,0.0,0.0,0.0,312.5,2595.0,0.0,0.0,0.0,15093.0,27528.0,14974.0,1.0,0.9760317802429199,0.0,8.787145614624023,0.1205366775393486,0.9927088618278503
I168:l-cal-009-700009:w99,l-cal-009-700009,168,1,0,0.0,0.20000000298023224,0.5,0.5,1932522.0,24522.0,0.0,1061659.0,0.0,0.0,0.0,1578.0,2451.0,0.0,0.0,0.0,14870.0,28984.5,14915.0,1.0,0.9724221229553223,0.07692307978868484,172.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-010-700010:w1,l-cal-010-700010,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,187104.0,0.0,60680.0,0.0,0.0,0.0,3552.5,2473.0,0.0,0.0,0.0,17474.0,30768.0,17445.0,1.0,1.0,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-010-700010:w99,l-cal-010-700010,168,1,0,0.0,0.20000000298023224,0.5,0.5,2280000.0,276138.0,0.0,941346.0,0.0,0.0,0.0,3986.0,4996.0,43307.0,17.0,1581.800048828125,17344.0,20488.0,19802.0,0.7633352279663086,0.665886640548706,0.0,36.62137985229492,-0.5680647492408752,0.8229838609695435
I168:l-cal-011-700011:w1,l-cal-011-700011,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,227514.0,0.0,63429.0,0.0,0.0,0.0,175.0,2469.0,0.0,0.0,0.0,14651.0,27390.5,14683.0,1.0,0.9823192954063416,0.0,15.025193214416504,0.1205366775393486,0.9927088618278503
I168:l-cal-011-700011:w99,l-cal-011-700011,168,1,0,0.0,0.20000000298023224,0.5,0.5,1753836.0,230130.0,0.0,804965.0,0.0,0.0,0.0,1107.0,5038.0,0.0,0.0,0.0,17522.0,23152.5,14982.0,1.0,0.7852031588554382,0.07692307978868484,244.4748077392578,-0.5680647492408752,0.8229838609695435
I168:l-cal-012-700012:w1,l-cal-012-700012,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,193962.0,0.0,62902.0,0.0,0.0,0.0,2981.0,2428.0,0.0,0.0,0.0,15113.0,30196.5,15258.0,1.0,0.9917563199996948,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-012-700012:w99,l-cal-012-700012,168,1,0,0.0,0.20000000298023224,0.5,0.5,1233024.0,6660.0,0.0,1162709.0,0.0,0.0,0.0,812.0,2557.0,0.0,0.0,0.0,15134.0,30452.0,15111.0,1.0,0.9897295832633972,0.0,49.01118850708008,-0.5680647492408752,0.8229838609695435
I168:l-cal-013-700013:w1,l-cal-013-700013,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,187104.0,0.0,62606.0,0.0,0.0,0.0,3552.5,2444.0,0.0,0.0,0.0,15057.0,30768.0,15116.0,1.0,1.0,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-013-700013:w99,l-cal-013-700013,168,1,0,0.0,0.20000000298023224,0.5,0.5,2280000.0,249216.0,0.0,1111782.0,0.0,0.0,0.0,2152.5,2447.0,0.0,0.0,0.0,15177.0,23052.0,15259.0,1.0,0.7492199540138245,0.0,0.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-014-700014:w1,l-cal-014-700014,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,190068.0,0.0,63496.0,0.0,0.0,0.0,3304.5,2529.0,0.0,0.0,0.0,14944.0,30520.0,14976.0,1.0,0.9919396638870239,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-014-700014:w99,l-cal-014-700014,168,1,0,0.0,0.20000000298023224,0.5,0.5,1419324.0,372000.0,0.0,1080999.0,0.0,0.0,0.0,109.5,2479.0,0.0,0.0,0.0,15059.0,15650.0,15158.0,1.0,0.5194675922393799,0.0,2.099695920944214,-0.5680647492408752,0.8229838609695435
I168:l-cal-015-700015:w1,l-cal-015-700015,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,202704.0,0.0,62693.0,0.0,0.0,0.0,2241.5,2583.0,0.0,0.0,0.0,15272.0,29457.0,15232.0,1.0,0.9777607917785645,0.0,6.3279242515563965,0.1205366775393486,0.9927088618278503
I168:l-cal-015-700015:w99,l-cal-015-700015,168,1,0,0.0,0.20000000298023224,0.5,0.5,1261590.0,24192.0,0.0,1044191.0,0.0,0.0,0.0,4044.5,2512.0,0.0,0.0,0.0,15145.0,28950.0,15099.0,1.0,0.9818218946456909,0.07692307978868484,271.8017883300781,-0.5680647492408752,0.8229838609695435
I168:l-cal-016-700016:w1,l-cal-016-700016,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,187104.0,0.0,63137.0,0.0,0.0,0.0,3552.5,2441.0,0.0,0.0,0.0,15046.0,30768.0,15116.0,1.0,1.0,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-016-700016:w99,l-cal-016-700016,168,1,0,0.0,0.20000000298023224,0.5,0.5,1910784.0,0.0,0.0,886066.0,0.0,0.0,0.0,363.5,2407.0,0.0,0.0,0.0,17247.0,29397.5,37240.0,1.0,0.9554569721221924,0.0,23.681087493896484,-0.5680647492408752,0.8229838609695435
I168:l-cal-017-700017:w1,l-cal-017-700017,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,222078.0,0.0,63223.0,0.0,0.0,0.0,633.0,2550.0,0.0,0.0,0.0,15182.0,27848.5,15114.0,1.0,0.9763010740280151,0.0,7.2266974449157715,0.1205366775393486,0.9927088618278503
I168:l-cal-017-700017:w99,l-cal-017-700017,168,1,0,0.0,0.20000000298023224,0.5,0.5,1924170.0,196038.0,0.0,743979.0,0.0,0.0,0.0,2736.5,2555.0,0.0,0.0,0.0,17680.0,28691.0,20089.0,1.0,0.9730380773544312,0.07692307978868484,317.9521789550781,-0.5680647492408752,0.8229838609695435
I168:l-cal-018-700018:w1,l-cal-018-700018,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,193806.0,0.0,63168.0,0.0,0.0,0.0,2994.0,2589.0,0.0,0.0,0.0,15016.0,30209.5,14951.0,1.0,0.992183268070221,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-018-700018:w99,l-cal-018-700018,168,1,0,0.0,0.20000000298023224,0.5,0.5,1252314.0,25818.0,0.0,1173484.0,0.0,0.0,0.0,1899.0,2585.0,0.0,0.0,0.0,14977.0,28828.5,14818.0,1.0,0.9884452223777771,0.0,28.495241165161133,-0.5680647492408752,0.8229838609695435
I168:l-cal-019-700019:w1,l-cal-019-700019,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,187104.0,0.0,61200.0,0.0,0.0,0.0,3552.5,2481.0,0.0,0.0,0.0,17163.0,30768.0,17119.0,1.0,1.0,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-019-700019:w99,l-cal-019-700019,168,1,0,0.0,0.20000000298023224,0.5,0.5,2280000.0,25860.0,0.0,1094016.0,0.0,0.0,0.0,2946.5,2493.0,0.0,0.0,0.0,15065.0,30768.0,15003.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-020-700020:w1,l-cal-020-700020,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,193734.0,0.0,63092.0,0.0,0.0,0.0,3000.0,2588.0,0.0,0.0,0.0,15347.0,30215.5,15332.0,1.0,0.9923803210258484,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-020-700020:w99,l-cal-020-700020,168,1,0,0.0,0.20000000298023224,0.5,0.5,1547694.0,182892.0,0.0,1098426.0,0.0,0.0,0.0,1944.0,2451.0,0.0,0.0,0.0,17736.0,30112.5,17786.0,1.0,0.9889974594116211,0.0,25.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-021-700021:w1,l-cal-021-700021,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,202644.0,0.0,63172.0,0.0,0.0,0.0,2239.5,2474.0,0.0,0.0,0.0,14935.0,29455.0,14916.0,1.0,0.9776944518089294,0.0,7.730137348175049,0.1205366775393486,0.9927088618278503
I168:l-cal-021-700021:w99,l-cal-021-700021,168,1,0,0.0,0.20000000298023224,0.5,0.5,1073970.0,20616.0,0.0,1052394.0,0.0,0.0,0.0,1540.5,2441.0,0.0,0.0,0.0,14865.0,29254.0,14950.0,1.0,0.9710226655006409,0.07692307978868484,244.95993041992188,-0.5680647492408752,0.8229838609695435
I168:l-cal-022-700022:w1,l-cal-022-700022,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,187104.0,0.0,60956.0,0.0,0.0,0.0,3552.5,4921.0,0.0,0.0,0.0,17488.0,30768.0,15043.0,1.0,1.0,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-022-700022:w99,l-cal-022-700022,168,1,0,0.0,0.20000000298023224,0.5,0.5,2280000.0,522768.0,0.0,919933.0,0.0,0.0,0.0,1806.0,0.0,32709.0,13.0,837.7999877929688,14910.0,0.0,0.0,0.5391290783882141,0.0,0.07692307978868484,806.9339599609375,-0.5680647492408752,0.8229838609695435
I168:l-cal-023-700023:w1,l-cal-023-700023,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,226044.0,0.0,61752.0,0.0,0.0,0.0,300.5,2548.0,0.0,0.0,0.0,17385.0,27516.0,17312.0,1.0,0.9756063222885132,0.0,9.89448356628418,0.1205366775393486,0.9927088618278503
I168:l-cal-023-700023:w99,l-cal-023-700023,168,1,0,0.0,0.20000000298023224,0.5,0.5,2066142.0,92046.0,0.0,813345.0,0.0,0.0,0.0,500.0,2477.0,0.0,0.0,0.0,14997.0,27915.0,15064.0,1.0,0.9677587151527405,0.1538461595773697,350.19482421875,-0.5680647492408752,0.8229838609695435
I168:l-cal-024-700024:w1,l-cal-024-700024,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,189876.0,0.0,63042.0,0.0,0.0,0.0,3320.5,2452.0,0.0,0.0,0.0,14798.0,30536.0,14784.0,1.0,0.9924597144126892,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-024-700024:w99,l-cal-024-700024,168,1,0,0.0,0.20000000298023224,0.5,0.5,1244574.0,17910.0,0.0,1167146.0,0.0,0.0,0.0,3911.5,2530.0,0.0,0.0,0.0,15258.0,29513.5,15207.0,1.0,0.9901699423789978,0.0,51.11205291748047,-0.5680647492408752,0.8229838609695435
I168:l-cal-025-700025:w1,l-cal-025-700025,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,187104.0,0.0,63533.0,0.0,0.0,0.0,3552.5,2493.0,0.0,0.0,0.0,15117.0,30768.0,15215.0,1.0,1.0,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-025-700025:w99,l-cal-025-700025,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,0.0,0.0,1124146.0,0.0,0.0,0.0,677.0,7487.0,0.0,0.0,0.0,17390.0,30768.0,17449.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-026-700026:w1,l-cal-026-700026,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,209310.0,0.0,63580.0,0.0,0.0,0.0,1702.0,2442.0,0.0,0.0,0.0,14780.0,28917.5,14759.0,1.0,0.9914968013763428,0.0,4.872868061065674,0.1205366775393486,0.9927088618278503
I168:l-cal-026-700026:w99,l-cal-026-700026,168,1,0,0.0,0.20000000298023224,0.5,0.5,1543698.0,194550.0,0.0,1110411.0,0.0,0.0,0.0,1597.0,2428.0,0.0,0.0,0.0,17339.0,30169.5,17361.0,1.0,0.9908695220947266,0.0,50.730934143066406,-0.5680647492408752,0.8229838609695435
I168:l-cal-027-700027:w1,l-cal-027-700027,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,249132.0,0.0,58272.0,0.0,0.0,0.0,3379.5,2484.0,0.0,0.0,0.0,14983.0,25595.0,15051.0,1.0,0.9738975167274475,0.0,17.581668853759766,0.1205366775393486,0.9927088618278503
I168:l-cal-027-700027:w99,l-cal-027-700027,168,1,0,0.0,0.20000000298023224,0.5,0.5,1582602.0,46602.0,0.0,1052881.0,0.0,0.0,0.0,151.5,2581.0,0.0,0.0,0.0,15082.0,27065.5,14921.0,1.0,0.9706636667251587,0.1538461595773697,343.9940490722656,-0.5680647492408752,0.8229838609695435
I168:l-cal-028-700028:w1,l-cal-028-700028,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,187104.0,0.0,61099.0,0.0,0.0,0.0,3552.5,5141.0,0.0,0.0,0.0,17477.0,30768.0,14753.0,1.0,1.0,0.0,22.227035522460938,0.1205366775393486,0.9927088618278503
I168:l-cal-028-700028:w99,l-cal-028-700028,168,1,0,0.0,0.20000000298023224,0.5,0.5,2280000.0,41244.0,0.0,888876.0,0.0,0.0,0.0,3706.0,2566.0,0.0,0.0,0.0,17802.0,30768.0,20328.0,1.0,1.0,0.0,100.0980224609375,-0.5680647492408752,0.8229838609695435
I168:l-cal-029-700029:w1,l-cal-029-700029,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,218244.0,0.0,63134.0,0.0,0.0,0.0,944.5,2576.0,0.0,0.0,0.0,15145.0,28160.0,14990.0,1.0,0.9762523770332336,0.0,8.231755256652832,0.1205366775393486,0.9927088618278503
I168:l-cal-029-700029:w99,l-cal-029-700029,168,1,0,0.0,0.20000000298023224,0.5,0.5,1661100.0,138708.0,0.0,780983.0,0.0,0.0,0.0,3724.0,2491.0,0.0,0.0,0.0,17408.0,28724.0,19912.0,1.0,0.9741572141647339,0.07692307978868484,272.9158935546875,-0.5680647492408752,0.8229838609695435
I168:l-cal-030-700030:w1,l-cal-030-700030,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,194010.0,0.0,63849.0,0.0,0.0,0.0,2976.0,2529.0,0.0,0.0,0.0,14981.0,30191.5,14986.0,1.0,0.9915921092033386,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-030-700030:w99,l-cal-030-700030,168,1,0,0.0,0.20000000298023224,0.5,0.5,1045344.0,6636.0,0.0,1172583.0,0.0,0.0,0.0,1128.5,2483.0,0.0,0.0,0.0,14852.0,30455.0,14909.0,1.0,0.9898270964622498,0.0,4.906053066253662,-0.5680647492408752,0.8229838609695435
I168:l-cal-031-700031:w1,l-cal-031-700031,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,187104.0,0.0,63038.0,0.0,0.0,0.0,3552.5,2554.0,0.0,0.0,0.0,14846.0,30768.0,14786.0,1.0,1.0,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-031-700031:w99,l-cal-031-700031,168,1,0,0.0,0.20000000298023224,0.5,0.5,1910784.0,2784.0,0.0,1108225.0,0.0,0.0,0.0,3097.5,2431.0,0.0,0.0,0.0,15215.0,30768.0,15266.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-032-700032:w1,l-cal-032-700032,168,1,0,0.0,0.20000000298023224,0.5,0.5,1908000.0,190032.0,0.0,63894.0,0.0,0.0,0.0,3308.5,2573.0,0.0,0.0,0.0,14828.0,30524.0,14672.0,1.0,0.992069661617279,0.0,2.000330924987793,0.1205366775393486,0.9927088618278503
I168:l-cal-032-700032:w99,l-cal-032-700032,168,1,0,0.0,0.20000000298023224,0.5,0.5,1187460.0,10734.0,0.0,1087190.0,0.0,0.0,0.0,1869.5,2413.0,0.0,0.0,0.0,14818.0,30095.5,14983.0,1.0,0.98843914270401,0.0,25.0,-0.5680647492408752,0.8229838609695435
