contract_id,split,campaign_id,campaign_sha256,seed,family,risk_level,horizon_weeks,policy,buffer_level,initial_shift,n_orders,n_served,n_lost,n_late,ret_excel,ret_thesis,ret_continuous,ret_excel_cvar05,ret_excel_cvar10,ret_excel_p05,ret_excel_p10,ret_excel_p25,ret_excel_p50,ret_excel_p75,ret_excel_p90,ret_excel_p95,ret_excel_rolling_4w_mean,ret_excel_rolling_4w_min,ret_excel_rolling_4w_final,ret_excel_risk_conditional,ret_excel_risk_conditional_n,ration_ret_excel,excel_case_pct_fill_rate,excel_case_pct_autotomy,excel_case_pct_recovery,excel_case_pct_risk_no_recovery,excel_case_pct_unfulfilled,fill_rate,fill_rate_on_time,lost_orders,lost_rate,backorder_qty_final,service_loss_auc_ration_hours,service_loss_auc_per_order,rpj_mean,rpj_p95,ttr_mean,ttr_p95,backlog_age_mean,backlog_age_max,apj_p50,apj_p90,apj_p99,apj_positive_p50,apj_positive_p90,apj_positive_p99,ctj_p50,ctj_p90,ctj_p99,rpj_p50,rpj_p90,rpj_p99,dpj_p99,delivered_rations,demanded_rations,flow_fill_rate,shift_hours,surge_hours,strategic_buffer_units,end_state_inventory,unit_surge_hours_per_ration,unit_buffer_units_per_ration,system_ttr_mean,system_ttr_p95,system_ttr_n_recovered,system_ttr_n_censored,system_ttr_n_clusters,system_ttr_censored_fraction,switches,late_backlog_hours,total_backlog_hours,l_program_return
garrido_learning_v1,calibration,l-cal-009-700009,ea82ebeb4cdb3cf6dcf15ae879283abb6f70440ab5265e1c5db934e0541e332e,700009,R1,increased,104,static_I1344_S1,1344,1,624.0,623.0,0.0,623.0,0.009429407322640268,0.009429407322640268,0.3117708123645429,0.009139150943396226,0.009284216831386643,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009473667732074715,0.009056603773584904,0.009056603773584904,0.009444542807909302,623,0.009429725307515936,0.0,0.0,99.83974358974359,0.0,0.16025641025641027,0.0016025641025640969,0.0,0.0,0.0,0.0,7791755.0,12486.78685897436,52.96500802568218,53.0,52.96500802568218,53.0,45.79999999999927,45.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1558351.0,1560782.0,0.998442447439809,17472.0,0.0,3075120.0,3532807.0,0.0,1.9733166661426085,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7791755.0,82703942.8,-90495697.79999998
garrido_learning_v1,calibration,l-cal-009-700009,ea82ebeb4cdb3cf6dcf15ae879283abb6f70440ab5265e1c5db934e0541e332e,700009,R1,increased,104,static_I1344_S2,1344,2,624.0,623.0,0.0,623.0,0.009429407322640268,0.009429407322640268,0.3117708123645429,0.009139150943396226,0.009284216831386643,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009473667732074715,0.009056603773584904,0.009056603773584904,0.009444542807909302,623,0.009429837927250651,0.0,0.0,99.83974358974359,0.0,0.16025641025641027,0.0016025641025640969,0.0,0.0,0.0,0.0,7791530.0,12486.426282051281,52.96500802568218,53.0,52.96500802568218,53.0,45.79999999999927,45.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1558306.0,1560747.0,0.9984360053230921,34944.0,17472.0,3075120.0,4662970.0,0.011212175272379108,1.9733736506180428,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7791530.0,82702015.8,-90497913.8
garrido_learning_v1,calibration,l-cal-009-700009,ea82ebeb4cdb3cf6dcf15ae879283abb6f70440ab5265e1c5db934e0541e332e,700009,R1,increased,104,static_I1344_S3,1344,3,624.0,622.0,0.0,622.0,0.009061771561771563,0.009061771561771563,0.3037974683544304,0.008522727272727274,0.0088023088023088,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.009089160839160806,0.008363636363636365,0.008363636363636365,0.009090909090909056,622,0.009062297239276682,0.0,0.0,99.67948717948718,0.0,0.32051282051282054,0.0032051282051281937,0.0,0.0,0.0,0.0,10890523.0,17452.76121794872,55.0,55.0,55.0,55.0,35.79999999999927,47.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,1555789.0,1560701.0,0.9968526963204355,52416.0,34944.0,3075120.0,4763803.0,0.022460629301274144,1.9765662310249013,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10890523.0,85743884.6,-96643143.6
garrido_learning_v1,calibration,l-cal-009-700009,ea82ebeb4cdb3cf6dcf15ae879283abb6f70440ab5265e1c5db934e0541e332e,700009,R1,increased,104,heuristic_I1344,1344,1,624.0,623.0,0.0,623.0,0.009429407322640268,0.009429407322640268,0.3117708123645429,0.009139150943396226,0.009284216831386643,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009473667732074715,0.009056603773584904,0.009056603773584904,0.009444542807909302,623,0.009429725307515936,0.0,0.0,99.83974358974359,0.0,0.16025641025641027,0.0016025641025640969,0.0,0.0,0.0,0.0,7791755.0,12486.78685897436,52.96500802568218,53.0,52.96500802568218,53.0,45.79999999999927,45.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1558351.0,1560782.0,0.998442447439809,34608.0,17136.0,3075120.0,4557747.0,0.010996238973119663,1.9733166661426085,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7791755.0,82703942.8,-90499981.89999998
garrido_learning_v1,calibration,l-cal-010-700010,436af68fda1380e725c3eb4bc5a6e479825d79e7078cfe577aa17f0a2bf95075,700010,R2,increased,104,static_I0_S1,0,1,623.0,412.0,151.0,412.0,0.05289080847953497,0.002477192037690494,0.2953664774168391,0.0,0.0,0.0,0.0,0.0,0.0015723270440251573,0.006925207756232617,0.022522522522522705,0.5418060200668897,0.05008243681940695,0.00019389592633970362,0.13423706020143256,0.004525779001411081,341,0.048228309625041633,11.396468699839486,0.0,54.73515248796148,0.0,33.86837881219904,0.0016051364365970988,0.0,151.0,0.24237560192616373,151581.0,4471385852.799998,7177184.354414122,401.53548387096765,1918.0,401.53548387096765,1918.0,7692.653080568758,17375.8,0.0,0.0,0.0,0.0,0.0,0.0,118.0,838.0,3430.0,142.0,1054.0,3568.2000000000007,3624.0,1147801.0,1687848.0,0.6800381313957181,17472.0,0.0,0.0,2042355.0,0.0,0.0,1119.7,2203.8499999999995,10.0,8.0,18.0,0.4444444444444444,0.0,4471385852.799998,4552339757.5999975,-9023725610.4
garrido_learning_v1,calibration,l-cal-010-700010,436af68fda1380e725c3eb4bc5a6e479825d79e7078cfe577aa17f0a2bf95075,700010,R2,increased,104,static_I0_S2,0,2,623.0,610.0,0.0,610.0,0.17961628287153913,0.007731404127970029,0.4322920786429335,5.141836798953567e-05,0.00033248314699547087,0.00033288948069241014,0.0010121457489878543,0.00641025641025641,0.008064516129032258,0.03086419753086281,0.8255813953488372,0.8775510204081632,0.17213313156294469,0.0007604943877998094,0.3646950137111347,0.014037032826036116,450,0.16590087953586094,25.682182985553773,0.0,72.23113964686998,0.0,2.086677367576244,0.0032102728731941976,0.0,0.0,0.0,28361.0,202187944.79999995,324539.23723916523,170.92577777777757,854.0,170.92577777777757,854.0,1317.9538461538455,2351.7999999999993,0.0,0.0,0.0,0.0,0.0,0.0,62.0,264.0,1454.0,62.0,384.0,1766.0,1766.0,1654386.0,1687848.0,0.9801747550727317,34944.0,17472.0,0.0,2473901.0,0.010561017803583927,0.0,1006.25,1802.7499999999993,16.0,2.0,18.0,0.1111111111111111,0.0,202187944.79999995,283141849.5999999,-485334162.39999974
garrido_learning_v1,calibration,l-cal-010-700010,436af68fda1380e725c3eb4bc5a6e479825d79e7078cfe577aa17f0a2bf95075,700010,R2,increased,104,static_I0_S3,0,3,623.0,610.0,0.0,610.0,0.18898738037304708,0.0076235989476665785,0.454374312608053,4.1145540263199534e-05,0.00032956395693380265,0.0002840909090909091,0.0010416666666666667,0.007352941176470588,0.008928571428571428,0.06097560975609891,0.8378378378378378,0.8782961460446248,0.18154126926601583,0.0007885833767014944,0.3651754602528358,0.014139145123073581,442,0.17463092392252078,26.96629213483146,0.0,70.9470304975923,0.0,2.086677367576244,0.0032102728731941976,0.0,0.0,0.0,28361.0,188804985.79999995,303057.76211878,164.38054298642513,762.2000000000007,164.38054298642513,762.2000000000007,1317.9538461538455,2351.7999999999993,0.0,0.0,0.0,0.0,0.0,0.0,56.0,264.0,1448.0,56.0,360.0,1760.0,1760.0,1654386.0,1687848.0,0.9801747550727317,52416.0,34944.0,0.0,3420133.0,0.021122035607167855,0.0,995.75,1802.7499999999993,16.0,2.0,18.0,0.1111111111111111,0.0,188804985.79999995,269758890.59999996,-458572612.4
garrido_learning_v1,calibration,l-cal-010-700010,436af68fda1380e725c3eb4bc5a6e479825d79e7078cfe577aa17f0a2bf95075,700010,R2,increased,104,heuristic_I0,0,1,623.0,420.0,143.0,420.0,0.047248678501002526,0.00268685960969359,0.27475836936975584,0.0,0.0,0.0,0.0,0.0,0.0017667844522968198,0.007142857142857143,0.016556291390728575,0.5378787878787878,0.04439646402699794,0.00019327867652450372,0.13592055822464696,0.004688833436524107,357,0.043123317445924396,10.112359550561798,0.0,57.30337078651685,0.0,32.58426966292135,0.0016051364365970988,0.0,143.0,0.22953451043338685,149191.0,4284872827.5999994,6877805.501765649,408.23865546218474,1822.0,408.23865546218474,1822.0,7582.972413793141,17375.8,0.0,0.0,0.0,0.0,0.0,0.0,142.0,838.0,4462.0,142.0,934.0,5535.2,5590.0,1165535.0,1687848.0,0.690545001682616,51744.0,34272.0,0.0,1986042.0,0.029404522386715114,0.0,1119.7,2203.8499999999995,10.0,8.0,18.0,0.4444444444444444,1.0,4284872827.5999994,4365826732.399997,-8650708128.099995
garrido_learning_v1,calibration,l-cal-010-700010,436af68fda1380e725c3eb4bc5a6e479825d79e7078cfe577aa17f0a2bf95075,700010,R2,increased,104,static_I168_S1,168,1,624.0,610.0,0.0,610.0,0.18081752694679737,0.006094564936953593,0.4526264268574135,5.060962248506958e-05,0.00034249775225258275,0.00035790980672870435,0.0009104151493080833,0.006493506493506494,0.009433962264150943,0.0625,0.8342541436464088,0.8775510204081632,0.1733390501840685,0.0006532182987687679,0.3651973514846004,0.008565334505988887,444,0.16738473813243854,26.602564102564102,0.0,71.15384615384616,0.0,2.2435897435897436,0.0016025641025640969,0.0,0.0,0.0,30897.0,193776639.59999993,310539.4865384614,173.04324324324304,749.0,173.04324324324304,749.0,1154.9428571428564,2397.7999999999993,0.0,0.0,0.0,0.0,0.0,0.0,53.0,341.0,1277.0,53.0,461.0,1581.2000000000007,1637.0,1653833.0,1689737.0,0.9787517229012562,17472.0,0.0,384390.0,2290745.0,0.0,0.23242370904438356,995.75,1802.7499999999993,16.0,2.0,18.0,0.1111111111111111,0.0,193776639.59999993,274878621.2,-468655260.79999995
garrido_learning_v1,calibration,l-cal-010-700010,436af68fda1380e725c3eb4bc5a6e479825d79e7078cfe577aa17f0a2bf95075,700010,R2,increased,104,static_I168_S2,168,2,624.0,610.0,0.0,610.0,0.1796825219484689,0.0064814672074689226,0.4510138309510282,7.396190581653862e-05,0.00037186870157750326,0.000441306266548985,0.0009823182711198428,0.006493506493506494,0.009433962264150943,0.0625,0.8337950138504155,0.8734177215189873,0.17213173680372534,0.0007517175013442968,0.3655811073138734,0.009068241115382573,446,0.16643156783117838,26.28205128205128,0.0,71.47435897435898,0.0,2.2435897435897436,0.0016025641025640969,0.0,0.0,0.0,30885.0,193781598.39999995,310547.43333333323,166.20941704035855,797.0,166.20941704035855,797.0,1340.0857142857135,2421.7999999999993,0.0,0.0,0.0,0.0,0.0,0.0,53.0,341.0,1133.0,53.0,461.0,1277.0,1277.0,1653860.0,1689697.0,0.978790871972904,34944.0,17472.0,384390.0,3254342.0,0.010564376670334852,0.2324199146239706,995.75,1802.7499999999993,16.0,2.0,18.0,0.1111111111111111,0.0,193781598.39999995,274881765.59999996,-468667731.9999998
garrido_learning_v1,calibration,l-cal-010-700010,436af68fda1380e725c3eb4bc5a6e479825d79e7078cfe577aa17f0a2bf95075,700010,R2,increased,104,static_I168_S3,168,3,624.0,609.0,0.0,609.0,0.1867320858590464,0.005879758889526912,0.45546458987422467,2.2858203859215008e-05,0.0003067760946478511,0.0002963841138114997,0.0007984669434685395,0.005252100840336144,0.00909090909090909,0.0694444444444462,0.8387096774193549,0.8775510204081632,0.1797063491580464,0.0006866721187661956,0.36496850061647707,0.008395811320514441,437,0.17272968620977114,27.564102564102566,0.0,70.03205128205128,0.0,2.4038461538461537,0.0032051282051281937,0.0,0.0,0.0,33435.0,200191872.39999995,320820.30833333323,172.5112128146451,823.0,172.5112128146451,823.0,1255.7999999999993,2423.7999999999993,0.0,0.0,0.0,0.0,0.0,0.0,55.0,355.0,1111.0,55.0,487.0,1279.0,1279.0,1651352.0,1689739.0,0.9772822903418812,52416.0,34944.0,384390.0,4385420.0,0.02116084275187846,0.23277290365712458,1016.75,1970.7499999999993,16.0,2.0,18.0,0.1111111111111111,0.0,200191872.39999995,281237153.59999996,-481437761.99999976
garrido_learning_v1,calibration,l-cal-010-700010,436af68fda1380e725c3eb4bc5a6e479825d79e7078cfe577aa17f0a2bf95075,700010,R2,increased,104,heuristic_I168,168,1,624.0,610.0,0.0,610.0,0.18081752694679737,0.006094564936953593,0.4526264268574135,5.060962248506958e-05,0.00034249775225258275,0.00035790980672870435,0.0009104151493080833,0.006493506493506494,0.009433962264150943,0.0625,0.8342541436464088,0.8775510204081632,0.1733390501840685,0.0006532182987687679,0.3651973514846004,0.008565334505988887,444,0.16738473813243854,26.602564102564102,0.0,71.15384615384616,0.0,2.2435897435897436,0.0016025641025640969,0.0,0.0,0.0,30897.0,193776639.59999993,310539.4865384614,173.04324324324304,749.0,173.04324324324304,749.0,1154.9428571428564,2397.7999999999993,0.0,0.0,0.0,0.0,0.0,0.0,53.0,341.0,1277.0,53.0,461.0,1581.2000000000007,1637.0,1653833.0,1689737.0,0.9787517229012562,34944.0,17472.0,384390.0,2571836.0,0.010564549141297822,0.23242370904438356,995.75,1802.7499999999993,16.0,2.0,18.0,0.1111111111111111,36.0,193776639.59999993,274878621.2,-468659632.39999986
garrido_learning_v1,calibration,l-cal-010-700010,436af68fda1380e725c3eb4bc5a6e479825d79e7078cfe577aa17f0a2bf95075,700010,R2,increased,104,static_I336_S1,336,1,624.0,610.0,0.0,610.0,0.18081752694679737,0.006094564936953593,0.4526264268574135,5.060962248506958e-05,0.00034249775225258275,0.00035790980672870435,0.0009104151493080833,0.006493506493506494,0.009433962264150943,0.0625,0.8342541436464088,0.8775510204081632,0.1733390501840685,0.0006532182987687679,0.3651973514846004,0.008565334505988887,444,0.16738473813243854,26.602564102564102,0.0,71.15384615384616,0.0,2.2435897435897436,0.0016025641025640969,0.0,0.0,0.0,30897.0,193776639.59999993,310539.4865384614,173.04324324324304,749.0,173.04324324324304,749.0,1154.9428571428564,2397.7999999999993,0.0,0.0,0.0,0.0,0.0,0.0,53.0,341.0,1277.0,53.0,461.0,1581.2000000000007,1637.0,1653833.0,1689737.0,0.9787517229012562,17472.0,0.0,768780.0,2490527.0,0.0,0.4648474180887671,995.75,1802.7499999999993,16.0,2.0,18.0,0.1111111111111111,0.0,193776639.59999993,274878621.2,-468655260.79999995
